,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Archer,/archer/10-26321/,Fenton Quigley,0,0,0,0,0,0,,B66TV - Batman (1966 TV Series),,,Batman S2E1: Shoot a Crooked Arrow,Bad,Male,-,-,-,-
1,Archer,/archer/10-43859/,Super Orion,100,100,100,100,100,100,['Nigh-Omnipotence'],Nasuverse,,,,,,-,-,,
2,Archer,/archer/10-43860/,Arjuna,100,100,100,100,100,100,['Nigh-Omnipotence'],Nasuverse,,,,,,-,-,,
3,Archer Lyle,/archer-lyle/10-42479/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
4,Archie Andrews,/archie-andrews/10-23722/,Archie Andrews,70,10,5,5,10,55,"['Endurance', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Empathy', 'Indomitable Will', 'Master Martial Artist']",Archieverse,,,,,,-,-,,
5,Archimonde,/archimonde/10-15708/,,0,0,0,0,0,0,,Warcraft - Warcraft,,,,Bad,Male,-,-,,
6,Archmage Antonidas,/archmage-antonidas/10-14722/,,0,0,0,0,0,0,,Warcraft - Warcraft,,,,Good,Male,-,-,,
7,Archon Z'gmora,/archon-zgmora/10-21209/,,0,0,0,0,0,0,,,,,,,,-,-,,
8,Arclight,/arclight/10-832/,Philippa Sontag,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,Philippa Sontag,Vietnam,"(In shadow) Uncanny X-Men #210 (1986), (fully) X-Factor #10 (1986)",Bad,Female,"172.7 cm • 5'8""",57.2 kg • 126.1 lbs,Violet,Purple
9,Arctiguana,/arctiguana/10-22147/,Polar Manzardill,50,25,25,50,65,60,"['Cold Resistance', 'Cryokinesis', 'Durability', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Super Breath', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Agility', 'Animal Attributes', 'Danger Sense', 'Dexterity', 'Endurance', 'Energy Resistance', 'Enhanced Sight', 'Enhanced Smell', 'Fire Resistance', 'Heat Resistance', 'Invulnerability', 'Jaw Strength', 'Jump', 'Longevity', 'Natural Armor', 'Natural Weapons', 'Radiation Immunity', 'Reflexes', 'Stealth', 'Toxin and Disease Resistance', 'Vision - Night', 'Wallcrawling', 'Wind Control', 'Flight', 'Sub-Mariner', 'Underwater breathing']",,,,"Ben 10, S3 E1 Ben 10,000",Good,Male,-,-,Green,
10,Arcturus,/arcturus/10-16444/,Arcturus,0,0,0,0,0,0,,,Arcturus,Ninjago,Spellbound (Flashback),Neutral,Male,"39.98 m • 131'2""",120.2 kg • 265 lbs,Green,No Hair
11,Arcturus Mengsk,/arcturus-mengsk/10-35084/,,0,0,0,0,0,0,,Starcraft - Starcraft,,,,,,-,-,,
12,Arcturus Rann,/arcturus-rann/10-20346/,Arcturus Rann,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
13,Arcueid Brunestud,/arcueid-brunestud/10-21562/,Arcueid Brunestud,100,100,100,100,100,10,['Nigh-Omnipotence'],Nasuverse,Arcueid Brunestud,,Shingetsutan Tsukihime,Good,Female,"165.1 cm • 5'5""",52.2 kg • 115.08 lbs,Red,Blond
14,Ard Rennat,/ard-rennat/10-21208/,,0,0,0,0,0,0,,,,,,,,-,-,,
