,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Duchess,/duchess/10-36215/,,0,0,0,0,0,0,,Imaginary Friends - Foster's Home for Imaginary Friends,,,,,,-,-,,
1,Duck-Zarro,/duck-zarro/10-33513/,Duck-Zarro,0,0,0,0,0,0,,TT - Tiny Titans,,,,,,-,-,,
2,Ducktor Doom,/ducktor-doom/10-27874/,,0,0,0,0,0,0,,Earth-8311 - Marvel's Larval Earth,,,"Peter Porker, The Spectacular Spider-Ham #1 (May, 1985)",Bad,Male,-,-,Brown,-
3,Ducktor Doom,/ducktor-doom/10-49058/,,0,0,0,0,0,0,,Earth-9047 - Humorverse,,,"What The--?! #18 (March, 1992)",Bad,Male,-,-,-,-
4,Ducktor Strange,/ducktor-strange/10-22944/,Simon Strange,65,25,75,50,85,60,"['Durability', 'Intelligence', 'Magic', 'Stamina', 'Super Speed', 'Super Strength', 'Astral Projection', 'Clairvoyance', 'Dimensional Travel', 'Element Control', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Illusions', 'Interstellar Travel', 'Invisibility', 'Levitation', 'Magic Resistance', 'Mind Control Resistance', 'Reality Warping', 'Reflexes', 'Regeneration', 'Stealth', 'Telekinesis', 'Master Tactician']",,,,"Howard the Duck Vol 2 #6 (July, 1980)",Good,Male,-,-,Blue,Black
5,Ducra,/ducra/10-42699/,Ducra,0,0,0,0,0,0,,New 52 - New 52,,,,,,-,-,,
6,Dude,/dude/10-35077/,Dude,30,1,1,15,15,30,"['Super Strength', 'Bloodlust', 'Accelerated Healing', 'Compassion Inducement', 'Invulnerability']",Free Guy - Free Guy,,,,,,-,-,,
7,Dudley,/dudley/10-11061/,,0,0,0,0,0,0,,Street Fighter,,,,,,-,-,,
8,Dudley Dursley,/dudley-dursley/10-29111/,,0,0,0,0,0,0,,,,,,,,-,-,,
9,Duel Eknham,/duel-eknham/10-21097/,,0,0,0,0,0,0,,,,,,,,-,-,,
