,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
0,Iron Fist,/iron-fist/10-21471/,Orson Randall,0,0,0,0,0,0,,,,,,,,-,-,,
1,Iron Fist,/iron-fist/10-24969/,Danny Rand,0,0,0,0,0,0,,,,,,MCOC - Marvel Contest of Champions,,-,-,,
2,Iron Fist,/iron-fist/10-30710/,Danny Rand,0,0,0,0,0,0,,,,,,Earth-19919 - Spider-Island,,-,-,,
3,Iron Fist,/iron-fist/10-47992/,Danny Rand,0,0,0,0,0,0,,,,,,Earth-1610 - Ultimate Marvel Universe,,-,-,,
4,Iron Fist,/iron-fist/10-34672/,Davos,0,0,0,0,0,0,,,,,,MCU - Marvel Cinematic Universe,,-,-,,
5,Iron Fist,/iron-fist/10-34673/,Colleen Wing,0,0,0,0,0,0,,,,,,MCU - Marvel Cinematic Universe,,-,-,,
6,Iron Fist,/iron-fist/10-35442/,Danny Rand,0,0,0,0,0,0,,,,,,Earth-2149 - Zombiverse,,-,-,,
7,Iron Fist,/iron-fist/10-40207/,Daniel Rand,0,0,0,0,0,0,,,,,,Earth-10208 - Iron Man Lost the Civil War,,-,-,,
8,Iron Fist,/iron-fist/10-40849/,Quan Yaozu,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
9,Iron Fist,/iron-fist/10-42063/,Daniel Rand,0,0,0,0,0,0,,,,,,Earth-982 - MC2,,-,-,,
10,Iron Fist,/iron-fist/10-44341/,Danny Rand,0,0,0,0,0,0,,,,,,Doom Universe - Earth-18466,,-,-,,
11,Iron Fist,/iron-fist/10-45434/,Lin Lie,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
12,Iron Fist,/iron-fist/10-46834/,Danny Rand,0,0,0,0,0,0,,,,,,Earth-8096 - The Avengers: Earth's Mightiest Heroes (2010-1013 TV Series),,-,-,,
13,"Iron Fist (1,000,000 B.C.)",/iron-fist-1000000-bc/10-12753/,Fan Fei,75,30,25,30,60,100,"['Acrobatics', 'Agility', 'Cold Resistance', 'Enhanced Hearing', 'Indomitable Will', 'Intelligence', 'Master Martial Artist', 'Peak Human Condition', 'Pressure Points', 'Stealth', 'Vitakinesis', 'Weapons Master', 'Accelerated Healing', 'Adaptation', 'Berserk Mode', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Fire Resistance', 'Heat Resistance', 'Hypnokinesis', 'Latent Abilities', 'Master Tactician', 'Mind Control Resistance', 'Power Modification', 'Preparation', 'Animal Attributes', 'Dimensional Travel', 'Illumination', 'Magic', 'Self-Sustenance', 'Soul Resistance', 'Telepathy Resistance', 'Toxin and Disease Resistance']",Fan Fei,,,Bad,Earth-616 - Prime Marvel Universe,Female,-,-,,
14,Iron Fist (Full Chi Energy),/iron-fist-full-chi-energy/10-32582/,Danny Rand,80,50,50,40,75,100,"['Chaos Energy', 'Chi Manipulation', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Force Fields', 'Master Martial Artist', 'Rainbow Energy', 'Super Speed', 'Super Strength', 'Acrobatics', 'Berserk Mode', 'Chaos Magic', 'Fire Control', 'Fire Resistance', 'Immortality', 'Insanity', 'Power Nullifier', 'Rage Inducement', 'Rage Power', 'Supreme Power', 'Weather Control', 'Arcane Magic', 'Arcane Magic', 'Power Absorption']",,,,,Earth-616 - Prime Marvel Universe,,-,-,,
15,Iron Fist (Phoenix Force),/iron-fist-phoenix-force/10-23506/,Danny Rand,0,0,0,0,0,0,,,,,,,,-,-,,
16,Iron Fist (Venomized),/iron-fist-venomized/10-14785/,Danny Rand,65,30,25,20,55,100,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Berserk Mode', 'Chi Manipulation', 'Cold Resistance', 'Damage Boost', 'Dexterity', 'Durability', 'Endurance', 'Energy Absorption', 'Fire Resistance', 'Heat Resistance', 'Master Martial Artist', 'Peak Human Condition', 'Pressure Points', 'Reflexes', 'Stamina', 'Stealth', 'Strength Force', 'Super Speed', 'Super Strength', 'Symbiote Costume', 'Symbiotic Regeneration', 'Toxin and Disease Resistance', 'Transformation', 'Vitakinesis', 'Weapons Master', 'Web Creation', 'Accelerated Development', 'Acidic Spit', 'Adaptation', 'Empathy', 'Energy Beams', 'Energy Blasts', 'Enhanced Condition', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Hypnokinesis', 'Indomitable Will', 'Marksmanship', 'Mind Control Resistance', 'Pain Suppression', 'Power Modification', 'Psionic Powers', 'Radiation Immunity', 'Rage Power', 'Regeneration', 'Resurrection', 'Size Changing', 'Still Force', 'Venomous Bite', 'Dimensional Travel']",Daniel Thomas Rand,,,Bad,,Male,"180.3 cm • 5'11""",79.4 kg • 175.05 lbs,Blue,Blond
17,Iron Ghost,/iron-ghost/10-31977/,,0,0,0,0,0,0,,,,,,Earth-295 - Age of Apocalypse,,-,-,,
18,Iron Giant Man,/iron-giant-man/10-28360/,Tony Stark,75,100,25,50,75,65,"['Cold Resistance', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Resistance', 'Fire Resistance', 'Flight', 'Heat Generation', 'Intelligence', 'Large Size', 'Reflexes', 'Size Changing', 'Stamina', 'Super Speed', 'Super Strength', 'Agility', 'Electrical Transport', 'Electricity Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Heat Resistance', 'Illumination', 'Invulnerability', 'Jump', 'Marksmanship', 'Master Tactician', 'Radiation Immunity', 'Stealth', 'Toxin and Disease Resistance', 'Weapon-based Powers', 'Weapons Master']",,,"Mutant X #30 (April, 2001)",Good,Earth-1298 - Mutant X,Male,-,-,-,Black
19,Iron Goblin,/iron-goblin/10-30709/,"Anthony ""Tony"" Stark",0,0,0,0,0,0,,,,,,Earth-19919 - Spider-Island,,-,-,,
20,Iron God,/iron-god/10-39563/,Tony Stark,95,100,100,100,100,80,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Animation', 'Astral Projection', 'Attack Reflection', 'Clairvoyance', 'Cold Resistance', 'Cosmic Awareness', 'Death Manipulation', 'Deconstruction', 'Density Control', 'Dimensional Travel', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Element Control', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Existence Erasure', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Gravity Control', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Information Analysis', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Large Size', 'Laser Manipulation', 'Latent Abilities', 'Life Manipulation', 'Light Control', 'Marksmanship', 'Master Tactician', 'Matter Absorption', 'Matter Manipulation', 'Mind Control Resistance', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Immobilization', 'Molecular Manipulation', 'Molecular Oscillation', 'Non-Physical Interaction', 'Petrification', 'Portal Creation', 'Power Cosmic', 'Power Nullifier', 'Preparation', 'Projection', 'Radiation Immunity', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Resurrection', 'Scanning', 'Sealing', 'Self-Sustenance', 'Shockwaves Generation', 'Size Changing', 'Space Survivability', 'Spaceflight', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Teleportation', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Underwater breathing', 'Vaporising Beams', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - X-Ray', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control', 'Antimatter Manipulation', 'Banish', 'Causality Resistance', 'Clairvoyance Resistance', 'Corruption Resistance', 'Creation', 'Curse Resistance', 'Danger Sense', 'Dexterity', 'Disguise Resistance', 'Extrasensory Perception', 'Fate Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Illusion Resistance', 'Immortality', 'Indomitable Will', 'Magic Resistance', 'Master Martial Artist', 'Possession Resistance', 'Power Absorption Immunity', 'Power Mimicry Immunity', 'Power Sense', 'Power Suit', 'Precognition', 'Radiation Control', 'Smoke Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Communication', 'Stealth', 'Telekinesis', 'Telepathy Resistance', 'Time Manipulation', 'Time Travel', 'Transformation', 'Void Manipulation', 'Weapon Creation', 'Wishing', 'Godly Physiology']",,,"Iron Man Vol 6 #14 (November 24, 2021)",Good,Earth-616 - Prime Marvel Universe,Male,-,-,White,No Hair
21,Iron Golem,/iron-golem/10-33397/,Dr. Picklez,35,100,7,15,55,40,"['Durability', 'Super Speed', 'Super Strength']",,,,,MC - Minecraft,,-,-,,
22,Iron Hammer,/iron-hammer/10-15225/,Stark Odinson,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
23,Iron Herald,/iron-herald/10-27982/,Tony Stark,95,80,80,85,90,70,"['Agility', 'Astral Travel', 'Durability', 'Energy Beams', 'Energy Blasts', 'Enhanced Condition', 'Flight', 'Homing Attack', 'Master Tactician', 'Sonar', 'Super Speed', 'Super Strength', 'Vehicular Mastery', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Adaptation', 'Changing Armor', 'Cosmic Awareness', 'Electricity Absorption', 'Electricity Resistance', 'Energy Armor', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Thievery', 'Enhanced Touch', 'Immortality', 'Light Control', 'Magnetism', 'Power Cosmic', 'Power Suit', 'Supreme Power', 'Toxin and Disease Resistance', 'Vaporising Beams', 'Weapon-based Powers', 'Weapons Master', 'Master Martial Artist', 'Power Bestowal']",,,,,Earth-616 - Prime Marvel Universe,,-,-,,
24,Iron Inquisitor,/iron-inquisitor/10-42482/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
25,Iron Inquisitor,/iron-inquisitor/10-49196/,Howard Stark,0,0,0,0,0,0,,,,,,Earth-4111 - Home to the Iron Inquisitor,,-,-,,
26,Iron Lad,/iron-lad/10-10059/,Nathaniel Richards,0,0,0,0,0,0,,Nathaniel Richards,,,Good,Earth-616 - Prime Marvel Universe,Male,-,-,,
27,Iron Lad,/iron-lad/10-39575/,Nathaniel Richards,0,0,0,0,0,0,,,,,Neutral,Earth-7121 - Marvelâ??s Earth-7121,Male,"175.3 cm • 5'9""",71.67 kg • 158 lbs,Brown,Brown
28,Iron Lantern,/iron-lantern/10-11444/,Hal Stark,0,0,0,0,0,0,,Harold Stark,,,Good,Earth-9602 - Amalgam Universe,,-,-,,
29,Iron Legacy,/iron-legacy/10-47977/,Paul Parsons VIII,65,100,50,65,80,90,"['Accelerated Healing', 'Acid Resistants', 'Agility', 'Attack Negation', 'Cold Resistance', 'Damage Boost', 'Damage Reduction', 'Danger Sense', 'Dexterity', 'Electricity Resistance', 'Endurance', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Sight', 'Fear Inducement', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Indomitable Will', 'Invulnerability', 'Jump', 'Levitation', 'Pain Suppression', 'Power Suit', 'Radiation Immunity', 'Rage Power', 'Reflexes', 'Toxin and Disease Resistance', 'Vision - Telescopic', 'Apathy', 'Attack Reflection', 'Berserk Mode', 'Bullet Time', 'Disarmament', 'Disguise Resistance', 'Instinctive Reaction', 'Longevity', 'Magic Resistance', 'Master Tactician', 'Mind Control Resistance', 'Preparation', 'Reactive Power Level', 'Self-Sustenance', 'Statistics Amplification', 'Insanity', 'Possession Resistance', 'Telepathy Resistance']",,"Chicago, Illionois",Shattered Timelines Expansion (2013),Bad,SotM - Sentinels of the Multiverse,Male,"188 cm • 6'2""",99.79 kg • 220 lbs,Blue,Brown
30,Iron Legion,/iron-legion/10-18170/,,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
31,Iron Legionnaire,/iron-legionnaire/10-24722/,,0,0,0,0,0,0,,,,,,,,-,-,,
32,Iron Lord,/iron-lord/10-35634/,,0,0,0,0,0,0,,,,,,Earth-1009 - Marvel's Earth-1009,,-,-,,
33,Iron Mage,/iron-mage/10-37362/,Stephen Strange,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
34,Iron Maiden,/iron-maiden/10-10613/,,0,0,0,0,0,0,,,,,Good,,,-,-,,
35,Iron Maiden,/iron-maiden/10-17612/,Melina Vostokoff,0,0,0,0,0,0,,,,,,Earth-616 - Prime Marvel Universe,,-,-,,
36,Iron Maiden,/iron-maiden/10-25326/,,0,0,0,0,0,0,,,,,,Resident Evil - Resident Evil Game & Movie universe,,-,-,,
37,Iron Maiden,/iron-maiden/10-27953/,Antoinette Stark,0,0,0,0,0,0,,,,,,Earth-2301 - Mangaverse,,-,-,,
38,Iron Maiden,/iron-maiden/10-26948/,Melina Vostokova,0,0,0,0,0,0,,,,,,MCU - Marvel Cinematic Universe,,-,-,,
39,Iron Maiden,/iron-maiden/10-42666/,,0,0,0,0,0,0,,,,,,Earth-6706 - Marvel's Earth-6706,,-,-,,
