,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Koh,/koh/10-48896/,,55,1,1,15,20,25,,Azure Dreams - Azure Dream Universe,,,Azure Dreams (video game),Good,Male,-,-,Red,Red
1,Koh-i-noor Krest,/koh-i-noor-krest/10-19434/,,0,0,0,0,0,0,,,,,,,,-,-,,
2,Kohaku,/kohaku/10-33165/,,0,0,0,0,0,0,,Dr. Stone,,,,,,-,-,,
3,Koharu Utatane,/koharu-utatane/10-36635/,Utatane Koharu,0,0,0,0,0,0,,"Naruto - Naruto, shippuden, Boruto",,,Naruto Episode #55,Good,Female,"153 cm • 5'0.2""",46 kg • 101.41 lbs,Black,Black
4,Kohta Hirano,/kohta-hirano/10-31758/,,0,0,0,0,0,0,,HoD - Highschool of the Dead,,,,,,-,-,,
5,Koi Boi,/koi-boi/10-18238/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
6,Koicéareta,/koicareta/10-28568/,,80,100,85,100,80,100,"['Ability Shift', 'Accelerated Development', 'Acrobatics', 'Agility', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Elasticity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Indomitable Will', 'Information Analysis', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Natural Armor', 'Natural Weapons', 'Peak Human Condition', 'Power Suit', 'Radiation Immunity', 'Reflexes', 'Self-Sustenance', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Vision - Heat', 'Clairvoyance Resistance', 'Large Size', 'Fusion']",DB - Dragon Ball Verse,,,,-,-,-,-,Green,No Hair
7,Koichi Hirose,/koichi-hirose/10-48316/,,0,0,0,0,0,0,,JJBA - JoJo's Bizarre Adventure,,,,,,-,-,,
8,Koichi Sato,/koichi-sato/10-42569/,,0,0,0,0,0,0,,Nana,,,,,,-,-,,
9,Koigakubo,/koigakubo/10-39184/,,0,0,0,0,0,0,,Blue Period,,,,,,-,-,,
10,Koios,/koios/10-18123/,,0,0,0,0,0,0,,,,,,,,-,-,,
11,Koishi Komeiji,/koishi-komeiji/10-34402/,Koishi Komeiji,45,25,100,100,100,70,"['Acausality', 'Acrobatics', 'Agility', 'Danmaku', 'Durability', 'Energy Manipulation', 'Extrasensory Perception', 'Flight', 'Heat Resistance', 'Instinctive Reaction', 'Magic', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Regeneration', 'Soul Manipulation', 'Spirit Control', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Attack Negation', 'Aura', 'Conceptual Manipulation', 'Corruption Resistance', 'Creation', 'Dream Manipulation', 'Empathy', 'Enhanced Sight', 'Fear Manipulation', 'Force Fields', 'Information Manipulation', 'Intangibility', 'Longevity', 'Non-Corporeal', 'Non-Physical Interaction', 'Nonexistent Physiology', 'Plant Control', 'Power Modification', 'Projection', 'Sense Manipulation', 'Shapeshifting', 'Soul Resistance', 'Stealth', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Transmutation Immunity']",Touhou - Touhou Universe,,,Touhou: Subterranean Animism,Neutral,Female,-,-,Green,Green
12,Koitsukai,/koitsukai/10-22644/,,80,55,35,55,60,90,"['Accelerated Development', 'Acrobatics', 'Agility', 'Durability', 'Elasticity', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Flight', 'Indomitable Will', 'Information Analysis', 'Jump', 'Natural Armor', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Ability Shift', 'Adaptation', 'Cold Resistance', 'Danmaku', 'Fire Resistance', 'Heat Resistance', 'Invulnerability', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Natural Weapons', 'Radiation Immunity', 'Self-Sustenance', 'Stealth', 'Technopath/Cyberpath', 'Toxin and Disease Resistance', 'Fusion']",DB - Dragon Ball Verse,,,,,,-,-,Green,
13,Koji Koda,/koji-koda/10-26528/,,55,20,5,10,30,15,['Animal Control'],MHA - My Hero Academia,,Iwate Prefecture,Manga: My Hero Academia - Chapter #5,Good,Male,"186 cm • 6'1.2""",-,Black,No Hair
14,Koji Makaino,/koji-makaino/10-36957/,,0,0,0,0,0,0,,Bakuman,,,,,,-,-,,
15,Koji Yoshida,/koji-yoshida/10-36956/,,0,0,0,0,0,0,,Bakuman,,,,,,-,-,,
16,Kojima,/kojima/10-35184/,,0,0,0,0,0,0,,Desert Punk - Desert Punk,,,,,,-,-,,
17,Kojiro Bondo,/kojiro-bondo/10-42467/,,55,5,5,5,35,40,['Substance Secretion'],MHA - My Hero Academia,,,,-,Male,"191 cm • 6'3.2""",-,-,-
18,Kojiro Sasaki,/kojiro-sasaki/10-30953/,,80,10,90,40,50,100,"['Accelerated Development', 'Afterimage Creation', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fear Manipulation', 'Immortality', 'Information Analysis', 'Intelligence', 'Jump', 'Master Martial Artist', 'Master Tactician', 'Precognition', 'Reflexes', 'Soul Manipulation', 'Stamina', 'Stealth', 'Swordsmanship', 'Weapon Creation', 'Weapons Master', 'Accelerated Healing', 'Fusion', 'Illusions', 'Indomitable Will']",Record Of Ragnarok,,,,,,-,-,,
19,Kojiro Sasaki,/kojiro-sasaki/10-42183/,,0,0,0,0,0,0,,Samurai Girls - Hyakka Ryōran: Samurai Girls,,,,,,-,-,,
20,Kojushakin,/kojushakin/10-47591/,,0,0,0,0,0,0,,Baki - Baki the Grappler Universe,,,,,,-,-,,
21,Kokabiel,/kokabiel/10-40520/,,0,0,0,0,0,0,,High School DxD Universe - High School DxD Universe,,,,,,-,-,,
