,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Green Arrow,/green-arrow/10-12600/,Oliver Queen,65,5,7,10,15,90,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Acrobatics', 'Agility', 'Dexterity', 'Endurance', 'Indomitable Will', 'Information Analysis', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Stealth', 'Swordsmanship', 'Vehicular Mastery', 'Weapon-based Powers', 'Weapons Master', 'Gliding']",Arrowverse - DC Television Universe,Oliver Jonas Queen,,Arrow Season 1: Episode 1,Good,Male,"185.4 cm • 6'1""",83.9 kg • 184.97 lbs,Blue,Brown
1,Green Arrow,/green-arrow/10-17886/,Mia Queen,65,1,7,10,10,85,"['Marksmanship', 'Master Martial Artist', 'Peak Human Condition', 'Stamina', 'Weapon-based Powers', 'Weapons Master', 'Acrobatics', 'Agility', 'Indomitable Will', 'Master Tactician', 'Reflexes', 'Stealth', 'Swordsmanship', 'Vehicular Mastery']",Arrowverse - DC Television Universe,,,,Good,Female,-,-,-,Blond
2,Green Arrow,/green-arrow/10-43321/,Roy Harper,0,0,0,0,0,0,,Earth-15 - The Perfect Universe,,,,,,-,-,,
3,Green Arrow,/green-arrow/10-33071/,,0,0,0,0,0,0,,Earth-D,,,,Good,Male,-,-,-,-
4,Green Arrow,/green-arrow/10-24390/,Oliver Queen,0,0,0,0,0,0,,Rebirth - DC-Rebirth,,,,,,-,-,,
5,Green Arrow,/green-arrow/10-30494/,Oliver Queen,65,1,5,7,10,55,"['Acrobatics', 'Agility', 'Dexterity', 'Reflexes', 'Stealth', 'Weapon-based Powers', 'Weapons Master', 'Master Tactician', 'Swordsmanship']",DCSHG - DC Superhero Girls (2019- Tv Show),,,,Good,Male,-,-,Green,Blond
6,Green Arrow,/green-arrow/10-30529/,Oliver Queen,0,0,0,0,0,0,,DCeased - DCeased,,,,,,-,-,,
7,Green Arrow,/green-arrow/10-29859/,Emiko Queen,0,0,0,0,0,0,,Futures End - DC's Futures End,,,,,,-,-,,
8,Green Arrow,/green-arrow/10-35647/,Olivia Queen,0,0,0,0,0,0,,Earth-11 - DC's Earth-11,,,,,,-,-,,
9,Green Arrow,/green-arrow/10-39142/,Oliver Queen,0,0,0,0,0,0,,Earth-31 - Dark Knight Universe,,,,,,-,-,,
10,Green Arrow,/green-arrow/10-40068/,Oliver Queen,0,0,0,0,0,0,,DKOS - Dark Knights of Steel,,,,,,-,-,,
11,Green Arrow,/green-arrow/10-41328/,Oliver Queen,0,0,0,0,0,0,,Earth-42 - DC's Earth-42,,,,,,-,-,,
12,Green Arrow,/green-arrow/10-41955/,Connor Hawke,0,0,0,0,0,0,,"Earth-16 - Earth-Me, Pre-Zero Hour",,,,,,-,-,,
13,Green Arrow,/green-arrow/10-43911/,Oliver Queen,0,0,0,0,0,0,,DCvsVampires - DC vs. Vampires,,,,,,-,-,,
14,Green Arrow,/green-arrow/10-46374/,Oliver Queen,0,0,0,0,0,0,,Young Justice - Young Justice (2010- TV Series),,Star City,Young Justice season 1 eposide 1,Good,Male,-,-,Green,Blond
15,Green Arrow,/green-arrow/10-47776/,Oliver Queen,0,0,0,0,0,0,,Earth-21 - DC's Earth-21,,,,,,-,-,,
16,Green Arrow,/green-arrow/10-50205/,Oliver Queen,0,0,0,0,0,0,,MoT - Superman: Man of Tomorrow,,,,Good,Male,-,-,-,Blond
17,Green Baby,/green-baby/10-25306/,,0,0,0,0,0,0,,JJBA - JoJo's Bizarre Adventure,,,,,,-,-,,
