,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Gadjah,/gadjah/10-34383/,Gadjah,70,25,100,80,85,85,"['Afterimage Creation', 'Arcane Magic', 'Aura', 'Blessed', 'Clairvoyance', 'Creation', 'Damage Boost', 'Danmaku', 'Divine Powers', 'Durability', 'Electrical Transport', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Emotional Power Up', 'Energy Blasts', 'Energy Manipulation', 'Extrasensory Perception', 'Flight', 'Force Fields', 'Higher Dimensional Manipulation', 'Homing Attack', 'Intelligence', 'Intuitive aptitude', 'Levitation', 'Light Control', 'Magic', 'Magic Absorption', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Photographic Reflexes', 'Power Sense', 'Preparation', 'Projection', 'Rage Power', 'Reflexes', 'Rune Magic', 'Shockwaves Generation', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Supernatural Condition', 'Vaporising Beams', 'Zenith', 'Accelerated Development', 'Acrobatics', 'Agility', 'Attack Negation', 'Bullet Time', 'Chaos Manipulation', 'Corruption Resistance', 'Danger Sense', 'Dark Arts', 'Electricity Absorption', 'Electricity Resistance', 'Energy Absorption', 'Energy Embodiment', 'Heat Resistance', 'Holy Manipulation', 'Invulnerability', 'Magic Resistance', 'Molecular Immobilization', 'Non-Physical Interaction', 'Pataphysics Manipulation', 'Power Absorption', 'Power Modification', 'Spirit Control', 'Status Effect Inducement', 'Stealth', 'Unholy Resistance', 'Weapon Creation', 'Weather Control']",BC - Black Clover,Gadjah,Heart Kingdom,Black Clover Manga Chapter 225,Good,Male,"176 cm • 5'9.3""",-,Purple,Black
1,Gadreel,/gadreel/10-42664/,,0,0,0,0,0,0,,Supernatural - Supernatural Series Universe,,,,,,-,-,,
2,Gaea,/gaea/10-18094/,,0,0,0,0,0,0,,,,,Heroes of Olympus: The Lost Hero,Bad,Female,-,-,,
3,Gaea,/gaea/10-18095/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
4,Gaea,/gaea/10-327/,,100,100,100,100,100,50,"['Accelerated Healing', 'Acid Resistants', 'Agility', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Creation', 'Curse Resistance', 'Dexterity', 'Dimensional Travel', 'Disguise Resistance', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Existence Erasure Resistance', 'Fate Resistance', 'Fire Resistance', 'Food Manipulation', 'Heat Resistance', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Illusion Resistance', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invisibility', 'Invulnerability', 'Large Size', 'Life Manipulation', 'Longevity', 'Magic', 'Magic Resistance', 'Mind Control Resistance', 'Nigh-Omnipresence', 'Plant Control', 'Portal Creation', 'Possession', 'Power Bestowal', 'Power Nullifier', 'Projection', 'Radiation Immunity', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Shapeshifting', 'Size Changing', 'Soul Resistance', 'Spatial Manipulation', 'Stamina', 'Telekinesis', 'Telepathy', 'Teleportation', 'Terrakinesis', 'The Green', 'Time Manipulation Resistance', 'Transformation', 'Animal Control', 'Attack Reflection', 'Causality Resistance', 'Conceptual Manipulation', 'Cosmic Awareness', 'Density Control', 'Dimensional Awareness', 'Dream Manipulation', 'Durability Negation', 'Electrokinesis', 'Element Control', 'Fire Control', 'Immortality Negation', 'Light Control', 'Magic Absorption', 'Memory Manipulation', 'Mind Blast', 'Mind Control', 'Mind Transfer', 'Plot Manipulation Resistance', 'Possession Resistance', 'Power Absorption', 'Power Augmentation', 'Power Primordial', 'Power Sense', 'Precognition', 'Reality Warping', 'Regeneration Negation', 'Sleep Manipulation', 'Soul Manipulation', 'Spatial Awareness', 'Telepathy Resistance', 'Time Manipulation', 'Time Travel', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Water Control', 'Weather Control', 'Wind Control']",Earth-616 - Prime Marvel Universe,,,"Doctor Strange (Vol. 2) #6 (February, 1975) (As Mother Nature)Giant-Size Avengers #4 (June, 1975) (As Gaea)",Good,Female,-,-,Green,Brown / Black
5,Gaea,/gaea/10-42686/,Gaea,0,0,0,0,0,0,,Earth-807128 - Marvel's Earth-807128,,,,,,-,-,,
6,Gah Lak Tus Drone,/gah-lak-tus-drone/10-35348/,,0,0,0,0,0,0,,Earth-1610 - Ultimate Marvel Universe,,,,,,-,-,,
7,Gahlran (Crown of Sorrow),/gahlran-crown-of-sorrow/10-44848/,,50,95,5,100,90,75,"['Body Puppetry', 'Cloning', 'Dark Arts', 'Duplication', 'Durability', 'Hive-Mind', 'Illusions', 'Insanity', 'Large Size', 'Summoning', 'Void Manipulation', 'Weapon Creation', 'Weapon Summoning', 'Attack Negation', 'Corruption', 'Curse Manipulation', 'Energy Blasts', 'Enhanced Condition', 'Greed Inducement', 'Heat Generation', 'Homing Attack', 'Mind Control', 'Psionic Powers']",Destiny - Destiny Video Game Universe,,,"""Crown of Sorrow"" Raid",Bad,Male,-,-,-,-
8,Gai Tsutsugami,/gai-tsutsugami/10-41532/,,0,0,0,0,0,0,,Guilty Crown - Guilty Crown Universe,,,,,,-,-,,
9,Gaia,/gaia/10-328/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,Good,,-,-,,
10,Gaia,/gaia/10-23899/,Tara Markov,0,0,0,0,0,0,,DM - Dark Multiverse,,,,,,-,-,,
11,Gaia,/gaia/10-33741/,,0,0,0,0,0,0,,R&M - Rick and Morty Universe,,,,Neutral,Female,-,-,-,-
12,Gaia,/gaia/10-36351/,,0,0,0,0,0,0,,GOH - God of Highschool,,,,,,-,-,,
13,Gaia,/gaia/10-37288/,Gaia,85,100,100,100,100,50,"['Acausality', 'Accelerated Healing', 'Clairvoyance Resistance', 'Cold Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fate Resistance', 'Fire Resistance', 'Heat Resistance', 'Immortality', 'Large Size', 'Magic', 'Non-Corporeal', 'Plant Control', 'Radiation Immunity', 'Regeneration', 'Telepathy', 'Telepathy Resistance', 'Terrakinesis', 'Toxin and Disease Resistance', 'Water Control', 'Corruption Resistance', 'Curse Resistance', 'Electricity Resistance', 'Energy Resistance', 'Magic Resistance', 'Possession Resistance', 'Soul Resistance']",GoW - God of War,,,,,,-,-,,
14,Gaia,/gaia/10-44223/,Gaia,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Omnipresence', 'Omniscience']",WOD - World of Darkness,,,,,,-,-,,
15,GAIA,/gaia/10-45704/,,0,0,0,0,0,0,,Horizon - Horizon Game Universe,,,,,,-,-,,
16,Gaia,/gaia/10-47625/,,0,0,0,0,0,0,,Baki - Baki the Grappler Universe,,,,,,-,-,,
17,Gaia Noble,/gaia-noble/10-20755/,,0,0,0,0,0,0,,,,,,,,-,-,,
18,Gaiden Shinji,/gaiden-shinji/10-44097/,,0,0,0,0,0,0,,TES - The Elder Scrolls Verse,,,,,,-,-,,
19,Gaige,/gaige/10-43411/,,0,0,0,0,0,0,,Borderlands - Borderlands,,,,-,Female,-,-,-,-
20,Gail,/gail/10-20814/,,0,0,0,0,0,0,,,,,,,,-,-,,
21,Gaios Anzem,/gaios-anzem/10-45979/,,0,0,0,0,0,0,,MGNF - Maou Gakuin no Futekigousha,,,,,,-,-,,
22,Gaira,/gaira/10-28526/,Gaira,0,0,0,0,0,0,,,,,The War of the Gargantuas,Bad,Male,"25 m • 82'0.3""","9,071.85 ton • 19,999,998.88 lbs",Red,Green
23,Gairen Yuki,/gairen-yuki/10-47343/,,0,0,0,0,0,0,,R+V - Rosario + Vampire Universe,,,,,,-,-,,
24,Gaius Baltar,/gaius-baltar/10-43292/,,0,0,0,0,0,0,,Battlestar Galactica,,,,,,-,-,,
25,Gaius Helen Mohiam,/gaius-helen-mohiam/10-39330/,Gaius Helen Mohiam,0,0,0,0,0,0,,"Dune 2021 - Dune (Movie, 2021)",,,,,,-,-,,
26,Gajalaka,/gajalaka/10-48618/,,0,0,0,0,0,0,,MH - Monster Hunter,,,,,,-,-,,
27,Gajeel Redfox,/gajeel-redfox/10-19511/,,80,90,85,80,85,90,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Cold Resistance', 'Corruption Resistance', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Dark Magic', 'Dexterity', 'Durability', 'Durability Negation', 'Element Control', 'Endurance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Extrasensory Perception', 'Fear Inducement', 'Heat Resistance', 'Hyperkinesis', 'Hypnokinesis', 'Illusion Resistance', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Intuitive aptitude', 'Invulnerability', 'Longevity', 'Madness Manipulation', 'Magic', 'Magic Resistance', 'Master Martial Artist', 'Matter Absorption', 'Matter Manipulation', 'Mind Control', 'Mind Control Resistance', 'Multiple Personalities', 'Natural Weapons', 'Ocular Techniques', 'Pain Manipulation', 'Pain Suppression', 'Power Absorption', 'Power Nullifier', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Regeneration Negation', 'Sense Manipulation', 'Shadow Manipulation', 'Shockwaves Generation', 'Soul Resistance', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vibration Manipulation', 'Vision - Night', 'Vision - Telescopic', 'Vitakinesis', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Afterimage Creation', 'Animal Attributes', 'Animal Oriented Powers', 'Attack Negation', 'Attack Reflection', 'Blessed', 'Camouflage', 'Chaos Manipulation', 'Clairvoyance Resistance', 'Curse Manipulation', 'Dark Matter Manipulation', 'Data Manipulation', 'Disguise Resistance', 'Dream Manipulation', 'Electricity Resistance', 'Emotional Power Up', 'Energy Resistance', 'Enhanced Touch', 'Fate Resistance', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Generation', 'Illusions', 'Jump', 'Life Manipulation', 'Magic Absorption', 'Memory Manipulation', 'Metal Manipulation', 'Molecular Manipulation', 'Natural Armor', 'Paralysis', 'Photographic Reflexes', 'Possession', 'Possession Resistance', 'Power Bestowal', 'Rage Inducement', 'Rage Power', 'Regeneration', 'Seismic Power', 'Sleep Manipulation', 'Soul Manipulation', 'Spatial Awareness', 'Spatial Communication', 'Super Breath', 'Telekinesis', 'Telepathy', 'Transformation', 'Vision - Microscopic', 'Weapon Summoning', 'Wind Control', 'Non-Physical Interaction', 'Power Mimicry']",Fairy Tail - Fairy Tail,,,,Good,Male,"180.3 cm • 5'11""",88.9 kg • 195.99 lbs,Red,Black
28,Gaku Yoneda,/gaku-yoneda/10-39133/,,0,0,0,0,0,0,,Platinum End,,,,,,-,-,,
29,Gakushu Asano,/gakushu-asano/10-31829/,Gakushu Asano,0,0,0,0,0,0,,ACU - Assassination Classroom Universe,,,,Neutral,Male,"175 cm • 5'8.9""",64 kg • 141.1 lbs,Violet,Orange
30,Galacta,/galacta/10-12030/,Gali,100,100,100,100,100,50,"['Accelerated Healing', 'Black Hole Manipulation', 'Cold Resistance', 'Cosmic Awareness', 'Electricity Resistance', 'Empathy', 'Endurance', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Immortality', 'Intangibility', 'Invisibility', 'Large Size', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Molecular Immobilization', 'Molecular Manipulation', 'Non-Corporeal', 'Paralysis', 'Physics Manipulation', 'Portal Creation', 'Power Absorption', 'Power Cosmic', 'Power Nullifier', 'Quantum Manipulation', 'Radiation Immunity', 'Reality Warping', 'Regeneration', 'Shapeshifting', 'Size Changing', 'Spaceflight', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Teleportation', 'The Fourth Wall', 'Time Manipulation', 'Time Travel', 'Toxin and Disease Resistance', 'Agility', 'Antimatter Manipulation', 'Bullet Time', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Existence Erasure', 'Existence Erasure Resistance', 'Force Fields', 'Gravity Control', 'Heat Generation', 'Hellfire Resistance', 'Illusions', 'Light Control', 'Magic Resistance', 'Matter Absorption', 'Mind Control Resistance', 'Molecular Combustion', 'Molecular Dissipation', 'Molecular Oscillation', 'Reality Warping Resistance', 'Reflexes', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Summoning', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Subjective Reality']",Earth-616 - Prime Marvel Universe,Gali,,Marvel Assistant-Sized Spectacular #2,Neutral,Female,-,-,Violet,Black
