,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Zenyatta,/zenyatta/10-13489/,Tekhartha Zenyatta,0,0,0,0,0,0,,Overwatch - Overwatch Universe,,,Overwatch,Neutral,Male,-,-,No eyes,No Hair
1,Zephra,/zephra/10-41118/,Zefra,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
2,Zephyr,/zephyr/10-22212/,Faith Herbert,0,0,0,0,0,0,,,,,,,,-,-,,
3,Zephyr,/zephyr/10-23431/,,0,0,0,0,0,0,,,,,,,,-,-,,
4,Zephyr Noble,/zephyr-noble/10-20740/,Zepyhr Noble-Blackthorne,0,0,0,0,0,0,,,,,,,,-,-,,
5,Zephyr Quinn,/zephyr-quinn/10-23251/,,0,0,0,0,0,0,,,,,,,,-,-,,
6,Zephyrmon,/zephyrmon/10-49971/,Zoe Orimoto,55,65,30,45,60,60,"['Agility', 'Damage Boost', 'Enhanced Sight', 'Flight', 'Natural Weapons', 'Vortex Creation', 'Wind Control', 'Accelerated Healing', 'Acid Resistants', 'Animal Attributes', 'Danmaku', 'Emotional Power Up', 'Endurance', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Gadget Usage', 'Gliding', 'Levitation', 'Plasma Manipulation', 'Power Sense', 'Shockwaves Generation', 'Toxin and Disease Resistance', 'Vision - Telescopic', 'Acrobatics', 'Attack Negation', 'Attack Reflection', 'Cold Resistance', 'Damage Reduction', 'Data Manipulation', 'Electricity Resistance', 'Fire Resistance', 'Hair Manipulation', 'Heat Resistance', 'Indomitable Will', 'Marksmanship', 'Master Martial Artist', 'Power Absorption', 'Purification', 'Rage Inducement', 'Scanning', 'Weather Control']",Digimon - Digimon,,,Digimon Frontier E16: The Swiss Family Digimon,Good,Female,-,-,-,Blue
7,Zer0,/zer0/10-43400/,,0,0,0,0,0,0,,Borderlands - Borderlands,,,,,,-,-,,
8,Zera,/zera/10-1091/,,80,100,100,100,100,100,"['Causality Resistance', 'Cold Resistance', 'Cosmic Awareness', 'Dexterity', 'Dimensional Travel', 'Endurance', 'Energy Absorption', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Immortality', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Levitation', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Radiation Immunity', 'Reflexes', 'Spaceflight', 'Stamina', 'Summoning', 'Swordsmanship', 'Telepathy', 'Teleportation', 'Toxin and Disease Resistance', 'Weapons Master', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Hellfire Resistance', 'Magic', 'Regeneration', 'Spatial Awareness', 'Telepathy Resistance', 'Time Travel']",,,,,Bad,Female,-,-,,
9,Zerase,/zerase/10-48346/,,0,0,0,0,0,0,,Suikoden - Suikoden,,,,Good,Female,-,-,Black,Black
