,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Spider-Man,/spider-man/10-48720/,Peter Parker,90,80,35,70,85,80,"['Acrobatics', 'Agility', 'Cold Resistance', 'Dexterity', 'Electricity Resistance', 'Energy Absorption', 'Energy Resistance', 'Fire Resistance', 'Flight', 'Gadget Usage', 'Heat Resistance', 'Indomitable Will', 'Jump', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Mechanical Aptitude', 'Power Suit', 'Preparation', 'Reflexes', 'Statistics Amplification', 'Substance Secretion', 'Toxin and Disease Resistance', 'Wallcrawling', 'Weapon-based Powers', 'Web Creation', 'Damage Boost', 'Damage Reduction', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Grappling/Climbing', 'Information Analysis', 'Invulnerability', 'Master Tactician', 'Multiple Limbs', 'Paralysis', 'Radar Sense', 'Reality Warping Resistance', 'Robotic Engineering', 'Scanning', 'Self-Sustenance', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Surface Scaling', 'Accelerated Development', 'Attack Reflection', 'Danger Sense', 'Disarmament', 'Electrokinesis', 'Energy Manipulation', 'Large Size', 'Mind Control Resistance', 'Nanotechnology', 'Vision - Infrared', 'Vision - Night', 'Vision - Telescopic', 'Weapon Summoning']",Earth-41252 - Avengers: Tech-On,,,"Avengers: Tech-On #1 (August 11, 2021)",Good,Male,"177.8 cm • 5'10""",75.75 kg • 167 lbs,Hazel,Brown
1,Spider-Man (Amalgamation of Venom & Carnage Symbiote),/spider-man-amalgamation-of-venom-carnage-symbiote/10-46085/,Miles Morales,0,0,0,0,0,0,,Earth-TRN891 - Dark Ages,,,,,,-,-,,
2,Spider-Man (Anti-Ock Suit),/spider-man-anti-ock-suit/10-43497/,Peter Parker,75,35,25,30,40,70,"['Acrobatics', 'Agility', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Disguise Mastery', 'Endurance', 'Enhanced Touch', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Master Martial Artist', 'Power Suit', 'Reflexes', 'Stamina', 'Stealth', 'Surface Scaling', 'Toxin and Disease Resistance', 'Wallcrawling', 'Weapons Master', 'Web Creation', 'Accelerated Healing', 'Animal Attributes', 'Animal Oriented Powers', 'Attack Reflection', 'Corruption Resistance', 'Electricity Resistance', 'Electrokinesis', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Fire Resistance', 'Gravity Control', 'Illusion Resistance', 'Illusions', 'Information Analysis', 'Jump', 'Magnetism', 'Master Tactician', 'Mind Control Resistance', 'Radiation Immunity', 'Smoke Manipulation', 'Sound Manipulation', 'Statistics Amplification', 'Status Effect Inducement', 'Vibration Manipulation', 'Bullet Time', 'Force Fields', 'Regeneration']",SM-PS4 - Spider-Man 2018 Game,,,Marvel's Spider-Man 2018,Good,Male,"178 cm • 5'10.1""",76 kg • 167.55 lbs,Hazel,Brown
3,Spider-Man (Assassin Spider-Man),/spider-man-assassin-spider-man/10-46904/,Peter Parker,0,0,0,0,0,0,,,,,,,,-,-,,
4,Spider-Man (Beyonders Powers),/spider-man-beyonders-powers/10-18548/,Peter Parker,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",Earth-616 - Prime Marvel Universe,Peter Benjamin Parker,"Forest Hills, Queens, New York",Spider-Man Secret Wars #4,Good,Male,"177.8 cm • 5'10""",75.75 kg • 167 lbs,Hazel,Brown
5,Spider-Man (Black),/spider-man-black/10-12604/,Peter Parker,90,100,25,20,40,80,"['Intelligence', 'Acrobatics', 'Danger Sense', 'Extrasensory Perception', 'Instinctive Reaction', 'Jump', 'Master Martial Artist', 'Precognition', 'Preparation', 'Regeneration', 'Stealth', 'Transformation', 'Vehicular Mastery', 'Wallcrawling', 'Weapon Creation', 'Weapons Master', 'Web Creation']",Earth-616 - Prime Marvel Universe,Peter Benjamin Parker,,,Bad,Male,-,-,Brown,Brown
6,Spider-Man (Black),/spider-man-black/10-13887/,Peter Parker,75,25,25,25,45,60,"['Acrobatics', 'Agility', 'Danger Sense', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Intelligence', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Surface Scaling', 'Toxin and Disease Resistance', 'Wallcrawling', 'Web Creation', 'Accelerated Healing', 'Acid Resistants', 'Animal Attributes', 'Animal Oriented Powers', 'Berserk Mode', 'Bullet Time', 'Camouflage', 'Cold Resistance', 'Emotional Power Up', 'Empathy', 'Heat Resistance', 'Instinctive Reaction', 'Jump', 'Power Mimicry', 'Precognition', 'Preparation', 'Regeneration', 'Statistics Amplification', 'Telepathy']",Raimiverse - Spider-Man (2002-2007 Movies),Peter Benjamin Parker,New York City,Spider-Man 3,Good,Male,"172.7 cm • 5'8""",73 kg • 160.94 lbs,Blue,Brown
7,Spider-Man (Black),/spider-man-black/10-25018/,Peter Parker,0,0,0,0,0,0,,MCOC - Marvel Contest of Champions,,,,,,-,-,,
8,Spider-Man (Black Suit),/spider-man-black-suit/10-46459/,Peter Parker,0,0,0,0,0,0,,Earth-92131 - Marvel's 92niverse,Peter Benjamin Parker,"New York City, New York",,Good,Male,"177.8 cm • 5'10""",77.11 kg • 170 lbs,Hazel,Brown
9,Spider-Man (Infinity Gauntlet),/spider-man-infinity-gauntlet/10-23512/,Peter Parker,100,100,100,100,100,100,['Nigh-Omnipotence'],,,,,,,-,-,,
