,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Nova,/nova/10-35352/,,70,85,55,55,50,80,"['Durability', 'Endurance', 'Fire Resistance', 'Indomitable Will', 'Large Size', 'Longevity', 'Marksmanship', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Water Control', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Bullet Time', 'Dexterity', 'Enhanced Condition', 'Heat Resistance', 'Invulnerability', 'Latent Abilities', 'Master Martial Artist', 'Natural Armor', 'Natural Weapons', 'Reflexes', 'Regeneration', 'Vitakinesis', 'Weapon-based Powers', 'Weapons Master', 'Element Control']",Hero Wars Verse - Hero Wars Verse,,,,Good,Female,-,-,Blue / White,Blue
1,Nova,/nova/10-35553/,Richard Rider,0,0,0,0,0,0,,Earth-19121 - Marvel Zombies: Resurrection,,,,,,-,-,,
2,Nova,/nova/10-39238/,Richard Rider,0,0,0,0,0,0,,Earth-2149 - Zombiverse,,,,,,-,-,,
3,Nova,/nova/10-40493/,Clockwork Nova,50,45,50,60,100,8,"['Conceptual Manipulation', 'Divinity', 'Higher Dimensional Manipulation', 'Large Size', 'Omnifabrication', 'Power Bestowal', 'Quantum Manipulation', 'Reality Warping', 'Spatial Manipulation', 'Wishing', 'Inorganic Physiology', 'Subjective Reality']",Kirby - Kirby Universe,,,,Neutral,Other,-,-,Purple,No Hair
4,Nova,/nova/10-42335/,Groot,0,0,0,0,0,0,,Earth-94241 - New Xandar,,,,,,-,-,,
5,Nova,/nova/10-42818/,Phlish,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
6,Nova,/nova/10-42819/,Zam-Rel,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
7,Nova,/nova/10-42820/,Zigzag,0,0,0,0,0,0,,Earth-94241 - New Xandar,,,,-,-,-,-,-,-
8,Nova,/nova/10-47510/,Frankie Raye,0,0,0,0,0,0,,MAU - Marvel Animated Universe,,,,,,-,-,,
9,Nova (Worldmind),/nova-worldmind/10-32615/,Richard Rider,0,0,0,0,0,0,,Earth-14026 - Annihilation Reached Earth,,,,,,-,-,,
