,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Asano Kimura,/asano-kimura/10-28110/,Asano Kimura,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
1,Asav,/asav/10-48906/,,20,25,11,12,20,12,,,Asav,,,Bad,Male,-,-,-,-
2,Asbestos Man,/asbestos-man/10-31979/,Orson Kasloff,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
3,Ascalon,/ascalon/10-39714/,Ascalon,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
4,Ascendant,/ascendant/10-14304/,Elligh,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
5,Asdrubael Vect,/asdrubael-vect/10-28614/,Asdrubael Vect,85,100,95,80,90,85,"['Ability Shift', 'Agility', 'Attack Negation', 'Attack Reflection', 'Curse Manipulation', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Data Manipulation', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Illusion Resistance', 'Illusions', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Madness Manipulation', 'Matter Manipulation', 'Natural Armor', 'Natural Weapons', 'Pain Manipulation', 'Pain Suppression', 'Portal Creation', 'Preparation', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Accelerated Development', 'Accelerated Healing', 'Afterimage Creation', 'Age Manipulation', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Aura', 'Black Hole Manipulation', 'Chaos Manipulation', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Cosmic Awareness', 'Dark Magic', 'Darkforce Manipulation', 'Death Manipulation', 'Dimensional Awareness', 'Dimensional Travel', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Invulnerability', 'Jump', 'Longevity', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Tactician', 'Mind Control', 'Mind Control Resistance', 'Mind Transfer', 'Molecular Combustion', 'Molecular Manipulation', 'Pocket Dimensions', 'Power Bestowal', 'Power Nullifier', 'Precognition', 'Projection', 'Radiation Control', 'Radiation Immunity', 'Reactive Evolution', 'Reactive Power Level', 'Regeneration', 'Seismic Power', 'Sense Manipulation', 'Soul Resistance', 'Spatial Communication', 'Spatial Manipulation', 'Summoning', 'Surface Scaling', 'Technological Possession', 'Technopath/Cyberpath', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Unholy Manipulation', 'Unholy Resistance', 'Vision - Infrared', 'Vision - Night', 'Vision - Telescopic', 'Void Manipulation', 'Regeneration Negation', 'Time Manipulation Resistance', 'Vision - Microscopic', 'Vision - Thermal']",,,,,,,-,-,,
6,Asgeir,/asgeir/10-32854/,,0,0,0,0,0,0,,Vinland Saga - Vinland Saga Universe,,,,,,-,-,,
7,Asgore,/asgore/10-18776/,Asgore Dreemurr,70,100,85,100,95,100,"['Durability', 'Super Speed', 'Super Strength', 'Endurance', 'Fire Control', 'Heat Generation', 'Weapon Creation', 'Damage Boost', 'Soul Manipulation']",,,,Undertale,Good,Male,"259.1 cm • 8'6""",-,Black,Gold
8,Ash,/ash/10-16547/,Ash,0,0,0,0,0,0,,,,Unknown,"The Invitation Season 4, Episode 1 /853687 Ninjago Accessory Pack",Good,Male,"167.6 cm • 5'6""",89.8 kg • 197.98 lbs,Black,Grey
9,Ash,/ash/10-21202/,Ashel Sabian Formanta,0,0,0,0,0,0,,,,,,,,-,-,,
