,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Lizzie The Reptile,/lizzie-the-reptile/10-17667/,Lizzie,50,80,25,35,45,35,"['Animal Attributes', 'Animal Oriented Powers', 'Berserk Mode', 'Super Speed', 'Super Strength', 'Amphibious Respiration', 'Fire Resistance', 'Invulnerability', 'Rage Power', 'Reflexes', 'Regeneration']",Rampage - Rampage (2018 Movie),,,Rampage (2018),Bad,Female,"18.47 m • 60'7""","136.08 ton • 300,000.64 lbs",Red,No Hair
1,Llane Wrynn,/llane-wrynn/10-14723/,,0,0,0,0,0,0,,Warcraft - Warcraft,,,,,,-,-,,
2,Lloyd,/lloyd/10-16114/,Lloyd Garmadon,60,30,50,70,100,100,"['Acrobatics', 'Agility', 'Aura', 'Element Control', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Flight', 'Force Fields', 'Grappling/Climbing', 'Intelligence', 'Master Martial Artist', 'Preparation', 'Reactive Power Level', 'Spinjitzu', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Weapons Master', 'Accelerated Healing', 'Attack Reflection', 'Berserk Mode', 'Chi Manipulation', 'Cryokinesis', 'Electricity Absorption', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Electrokinesis', 'Energy Resistance', 'Enhanced Sight', 'Fate Resistance', 'Fire Control', 'Fire Resistance', 'Gliding', 'Hacking', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Jump', 'Laser Manipulation', 'Life Manipulation', 'Longevity', 'Magic Resistance', 'Non-Physical Interaction', 'Photographic Reflexes', 'Power Bestowal', 'Projection', 'Radiation Immunity', 'Reflexes', 'Summoning', 'Technopath/Cyberpath', 'Telepathy Resistance', 'Terrakinesis', 'Vehicular Mastery', 'Weapon Creation', 'Weapon Summoning', 'Animal Control', 'Creation', 'Emotional Power Up', 'Reality Warping Resistance']",Ninjago - Ninjago,Lloyd Montgomery Garmadon,Ninjago,Rise of the Snakes episode 1,Good,Male,"177.8 cm • 5'10""",72 kg • 158.73 lbs,Black,Blond
3,Lloyd,/lloyd/10-16521/,Lloyd Garmadon,0,0,0,0,0,0,,LEGO - LEGO Cinematic Universe,Lloyd Garmadon,Ninjago city,The LEGO Ninjago Movie,Good,Male,25 mm • 0.98 inch,3.2 kg • 7.05 lbs,Green,Blond
4,Lloyd (Legacy),/lloyd-legacy/10-17563/,Lloyd,0,0,0,0,0,0,,,,,,,,-,-,,
5,Lloyd Hansen,/lloyd-hansen/10-50173/,,0,0,0,0,0,0,,GrayManMovie - The Gray Man (2022 Movie),,,,Bad,Male,-,-,-,-
6,Llyra,/llyra/10-42522/,Llyra Morris,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
7,Llyron,/llyron/10-42521/,Llyron McKenzie,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
8,LMD,/lmd/10-41750/,Life-Model Decoy,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
9,Lo Pei,/lo-pei/10-38500/,,0,0,0,0,0,0,,JCA - Jackie Chan Adventures,,,,,,-,-,,
10,Lo Po Bia Alphine,/lo-po-bia-alphine/10-36387/,,0,0,0,0,0,0,,ToG - Tower of God,,,,,,-,-,,
11,Lo Po Bia Elaine,/lo-po-bia-elaine/10-36386/,,0,0,0,0,0,0,,ToG - Tower of God,,,,,,-,-,,
12,Loba,/loba/10-47274/,Lobra Andrade,60,1,6,20,20,80,"['Agility', 'Endurance', 'Enhanced Thievery', 'Gadget Usage', 'Peak Human Condition', 'Social Influencing', 'Acrobatics', 'Dexterity', 'Teleportation', 'Weapons Master', 'Vision - X-Ray']",Apex - Apex legends,,,,Good,Female,-,-,Amber,Brown
13,Lobo,/lobo/10-1127/,Lobo,90,100,90,90,75,95,"['Accelerated Healing', 'Agility', 'Duplication', 'Durability', 'Flight', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Jump', 'Longevity', 'Regeneration', 'Self-Sustenance', 'Stamina', 'Super Speed', 'Super Strength', 'Adaptation', 'Astral Projection', 'Berserk Mode', 'Cold Resistance', 'Darkforce Manipulation', 'Dimensional Travel', 'Endurance', 'Energy Absorption', 'Energy Blasts', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Existence Erasure Resistance', 'Fire Resistance', 'Fusion', 'Heat Resistance', 'Indomitable Will', 'Invulnerability', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Mechanical Aptitude', 'Mind Control Resistance', 'Omnilingualism', 'Phasing', 'Possession', 'Rage Power', 'Reflexes', 'Resurrection', 'Stealth', 'Telepathy Resistance', 'Toon Force', 'Toxin and Disease Resistance', 'Weapons Master']",Prime Earth - Prime DC Comics Universe,,Czarnia,Omega Men # 3,Neutral,Male,"193 cm • 6'4""",138.3 kg • 304.9 lbs,Red,Black
14,Lobo,/lobo/10-22996/,,0,0,0,0,0,0,,DCAU - DC Animated Universe,,,,,,-,-,,
15,Lobo,/lobo/10-33158/,Lobo,90,100,90,95,80,100,"['Accelerated Healing', 'Agility', 'Durability', 'Flight', 'Immortality', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Jump', 'Marksmanship', 'Regeneration', 'Self-Sustenance', 'Stamina', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Weapons Master', 'Adaptation', 'Astral Projection', 'Berserk Mode', 'Cold Resistance', 'Danger Sense', 'Darkforce Manipulation', 'Dimensional Travel', 'Endurance', 'Energy Absorption', 'Energy Blasts', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Fate Resistance', 'Fusion', 'Heat Resistance', 'Invulnerability', 'Longevity', 'Magic Resistance', 'Master Martial Artist', 'Mechanical Aptitude', 'Mind Control Resistance', 'Omnilingualism', 'Phasing', 'Rage Power', 'Reflexes', 'Resurrection', 'Stealth', 'Swordsmanship', 'Toon Force', 'Toxin and Disease Resistance', 'Weapon Creation']",Rebirth - DC-Rebirth,,Czarnia,Omega men #3 (June 1983),Neutral,Male,"228.6 cm • 7'6""",290 kg • 639.34 lbs,Red,Black
16,Lobo,/lobo/10-18297/,,0,0,0,0,0,0,,Young Justice - Young Justice (2010- TV Series),,,,,,-,-,,
17,Lobo,/lobo/10-21187/,,0,0,0,0,0,0,,New 52 - New 52,,,"Deathstroke Vol 2 #9 (July, 2012)",Neutral,Male,-,-,Red,Black
18,Lobo,/lobo/10-32124/,Lobo Holwer,40,1,45,7,40,0,"['Super Speed', 'Enhanced Smell', 'Jump']",SMU - Super Monsters Universe,,,,,,-,-,,
19,Lobo,/lobo/10-50203/,,0,0,0,0,0,0,,MoT - Superman: Man of Tomorrow,,,,Bad,Male,-,-,-,-
20,Lobo (Death Metal),/lobo-death-metal/10-32484/,Lobo,0,0,0,0,0,0,,DM - Dark Multiverse,,,,Neutral,Male,-,-,-,-
21,Lobo (The Source of all Creation),/lobo-the-source-of-all-creation/10-39574/,,100,100,100,100,100,100,['Nigh-Omnipotence'],DM - Dark Multiverse,,,Tales From The Dark Multiverse: Blackest Night #1,Good,Male,"193.1 cm • 6'4""",138.35 kg • 305.01 lbs,Red,Black
22,Lobomon,/lobomon/10-48591/,Koji Minamoto,65,45,25,40,50,70,"['Dexterity', 'Illumination', 'Laser Manipulation', 'Reflexes', 'Swordsmanship', 'Acrobatics', 'Agility', 'Damage Boost', 'Emotional Power Up', 'Enhanced Hearing', 'Gadget Usage', 'Indomitable Will', 'Jump', 'Light Control', 'Master Martial Artist', 'Pressure Points', 'Transformation', 'Weapon-based Powers', 'Accelerated Healing', 'Attack Negation', 'Data Manipulation', 'Endurance', 'Levitation', 'Power Absorption', 'Power Sense', 'Power Suit', 'Purification', 'Weapons Master']",Digimon - Digimon,,,Digimon Frontier E2 - Lobomon: Warrior of Light,Good,Male,-,-,-,Blond
23,Lobos,/lobos/10-34853/,,0,0,0,0,0,0,,Black Lagoon - Black Lagoon Universe,,,,,,-,-,,
24,Lobot,/lobot/10-29018/,,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
25,Lobster Johnson,/lobster-johnson/10-35473/,,0,0,0,0,0,0,,H19M - Hellboy (2019 Movie),,,,,,-,-,,
26,Lock,/lock/10-25972/,,0,0,0,0,0,0,,Monsuno - Monsuno (2011–2014 Series),,,,,,-,-,,
27,Lockdown,/lockdown/10-15211/,Lockdown,0,0,0,0,0,0,,,Lockdown,Cybertron,"Transformers: Age of Extinction (June, 2014)",Neutral,Male,"670.6 cm • 22'0""","2.99 ton • 6,599.98 lbs",Green,No Hair
28,Lockdown,/lockdown/10-24605/,Jomo Kimanye,0,0,0,0,0,0,,,,,,,,-,-,,
29,Lockdown,/lockdown/10-20569/,Lockdown,75,55,25,30,30,75,"['Cold Resistance', 'Cyborgization', 'Enhanced Sight', 'Explosion Manipulation', 'Master Martial Artist', 'Master Tactician', 'Metal Manipulation', 'Radiation Immunity', 'Stamina', 'Technopath/Cyberpath', 'Toxin and Disease Resistance', 'Transformation', 'Vehicular Mastery', 'Weapons Master', 'Acid Resistants', 'Agility', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Touch', 'Fire Resistance', 'Heat Resistance', 'Homing Attack', 'Immortality', 'Jump', 'Longevity', 'Reflexes', 'Self-Sustenance', 'Summoning', 'Surface Scaling', 'Swordsmanship', 'Accelerated Healing', 'Regeneration']",TCU - Transformers Cinematic Universe,,,Transformers: Age Of Extinction (Movie),Bad,Male,-,-,Blue,No Hair
30,Lockdown,/lockdown/10-40851/,Rebecca St. Jude,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
31,Locke,/locke/10-48793/,,0,0,0,0,0,0,,Dead Space,,,,,,-,-,,
32,Locke Cole,/locke-cole/10-49673/,,0,0,0,0,0,0,,FF VI - Fina Fantasy VI,,,,,,-,-,,
33,Lockheed,/lockheed/10-12107/,,55,1,25,12,70,75,,Earth-616 - Prime Marvel Universe,,Flock found by Sprite (Kitty Pryde) on Sleazeworld,"Uncanny X-Men #166 (February, 1983)",,Male,"76.2 cm • 2'6""",9.07 kg • 20 lbs,-,No Hair
