,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Wam Wam,/wam-wam/10-10364/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
1,Wampa,/wampa/10-20341/,Wampa Ice Creature,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,Hoth,,Neutral,-,"300 cm • 9'10.1""",200 kg • 440.92 lbs,Black,White
2,Wan Shi Tong,/wan-shi-tong/10-48999/,,0,0,0,0,0,0,,Avatar - Avatar: The Last Airbender(2005-2008) and The Legend of Korra(2012-2014),,,,,,-,-,,
3,Wanda,/wanda/10-31679/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
4,Wanda,/wanda/10-31883/,Wanda Fairywinkle,60,1,20,100,80,45,"['Dimension Storage', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Force Fields', 'Magic', 'Omnifabrication', 'Reality Warping', 'Time Manipulation', 'Toon Force', 'Wishing', 'Black Hole Manipulation', 'Broadway Force', 'Curse Manipulation', 'Energy Resistance', 'Flight', 'Immortality', 'Interstellar Travel', 'Laser Manipulation', 'Magic Absorption', 'Molecular Combustion', 'Molecular Immobilization', 'Molecular Manipulation', 'Pocket Dimensions', 'Portal Creation', 'Power Bestowal', 'Self-Sustenance', 'Shapeshifting', 'Spaceflight', 'The Fourth Wall', 'Time Travel', 'Age Manipulation', 'Existence Erasure', 'Morality Manipulation', 'Plot Manipulation']",F.O.P - Fairly Odd Parents Universe,,,,Good,Female,-,-,Pink,Pink
5,Wanda Fitzgerald,/wanda-fitzgerald/10-24861/,Wanda Catherine Fitzgerald,0,0,0,0,0,0,,,,,,,,-,-,,
6,Wanda Magnus,/wanda-magnus/10-34174/,,0,0,0,0,0,0,,Earth-90214 - Marvel Noir,,,,,,-,-,,
7,Wanderer,/wanderer/10-33731/,,100,0,100,100,100,9,"['Mind Control', 'Mind Control Resistance', 'Omnilingualism', 'Omnimimicry', 'Omnipresence', 'Super Speed', 'Animal Control', 'Audio Control', 'Omnifabrication', 'Spirit Control', 'Omni-Sense']",SB - Space Boy Universe,,,,Bad,Other,-,-,Yellow / Blue,No Hair
8,Wandjina,/wandjina/10-29365/,Leonard Grant,0,0,0,0,0,0,,Earth-8 - Angor,,,,,,-,-,,
9,Wang Jinrei,/wang-jinrei/10-26942/,,0,0,0,0,0,0,,Tekken - Tekken,,,Tekken,Good,Male,"165 cm • 5'5""",56 kg • 123.46 lbs,Brown,White
10,Wang Lin,/wang-lin/10-29640/,Wang Lin,0,0,0,0,0,0,,,,,,,,-,-,,
11,Wang Yi,/wang-yi/10-43516/,,0,0,0,0,0,0,,DW - Dynasty Warriors,,,,,,-,-,,
12,Wang Yuanji,/wang-yuanji/10-43515/,,0,0,0,0,0,0,,DW - Dynasty Warriors,,,,,,-,-,,
13,Wannai Kinuho,/wannai-kinuho/10-32230/,,0,0,0,0,0,0,,Toaru Universe - A Certain Magical Index Universe,,,,Good,Female,-,-,Blue,Brown
14,Wapol,/wapol/10-27823/,Wapol,0,0,0,0,0,0,,OP - One Piece Verse,,,Manga: One Piece (Chapter #131),Bad,Male,"207 cm • 6'9.5""",-,Black,Purple
