,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Morit Astarte,/morit-astarte/10-25175/,Morit Astarte,65,25,17,15,20,65,"['Durability', 'Intelligence', 'Stamina', 'Super Speed', 'Super Strength', 'Agility', 'Endurance', 'Fire Control', 'Heat Generation', 'Jump', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Reflexes', 'Robotic Engineering', 'Stealth', 'Technopath/Cyberpath', 'Weapon-based Powers', 'Weapons Master', 'Flight', 'Hacking']",Star Wars - Star Wars Universe,,,"Darth Vader 5 (May 13, 2015)",Good,Male,-,-,Blue,Blond
1,Moritaka Mashiro,/moritaka-mashiro/10-36962/,,0,0,0,0,0,0,,Bakuman,,,,,,-,-,,
2,Morlun,/morlun/10-1171/,Morlun,55,75,50,40,60,80,"['Agility', 'Durability', 'Enhanced Touch', 'Extrasensory Perception', 'Flight', 'Immortality', 'Intelligence', 'Longevity', 'Master Martial Artist', 'Natural Weapons', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Danger Sense', 'Dexterity', 'Endurance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Insanity', 'Jaw Strength', 'Jump', 'Levitation', 'Radiation Immunity', 'Stealth', 'Supernatural Condition', 'Vision - Night']",Earth-001,Morlun,,Amazing Spider-Man #30 (2001),Bad,Male,"188 cm • 6'2""",79.4 kg • 175.05 lbs,White / Red,Black
3,Morningstar,/morningstar/10-24991/,,0,0,0,0,0,0,,MCOC - Marvel Contest of Champions,,,,,,-,-,,
4,Moro,/moro/10-27653/,Moro,0,0,0,0,0,0,,Princess Mononoke - Princess Mononoke Universe,,,Princess Mononoke,Good,Female,-,-,-,White
5,Moro (Fused 73-i),/moro-fused-73-i/10-32591/,Moro,0,0,0,0,0,0,,DB - Dragon Ball Verse,,,,-,-,-,-,-,-
6,Moro (Merus Powers),/moro-merus-powers/10-22352/,Moro,85,100,100,100,100,100,"['Accelerated Development', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Age Manipulation', 'Agility', 'Angel Physiology', 'Astral Projection', 'Aura', 'Awakened Power', 'Berserk Mode', 'Chi Manipulation', 'Clairvoyance', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Dimensional Awareness', 'Divinity', 'Durability', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Memory', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Fusion', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Information Analysis', 'Insanity', 'Instinctive Reaction', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Latent Abilities', 'Light Control', 'Longevity', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Peak Human Condition', 'Power Mimicry', 'Projection', 'Radiation Absorption', 'Radiation Immunity', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Self-Destruction', 'Self-Sustenance', 'Size Changing', 'Spaceflight', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Transformation', 'Vibration Manipulation', 'Weather Control', 'Wind Control', 'Accelerated Healing', 'Cosmic Awareness', 'Energy Armor', 'Telepathy', 'Telepathy Resistance', 'Vitakinesis', 'Immortality']",DB - Dragon Ball Verse,,,,-,-,-,-,-,-
7,Moroboshi Kira,/moroboshi-kira/10-38971/,,0,0,0,0,0,0,,Hell Girl,,,,,,-,-,,
8,Moroha Haimura,/moroha-haimura/10-43728/,,0,0,0,0,0,0,,World Break - World Break: Aria of Curse for a Holy Swordsman,,,,,,-,-,,
9,Moroku,/moroku/10-39770/,,0,0,0,0,0,0,,Dorohedoro,,,,,,-,-,,
10,Morph,/morph/10-102/,Kevin Sydney,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,Kevin Sydney,"Pittsburgh, Pennsylvania",Exiles #1,Good,Male,"177.8 cm • 5'10""",79.4 kg • 175.05 lbs,White,No Hair
11,Morph,/morph/10-25337/,Benjamin Deeds,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
12,Morph,/morph/10-30853/,,0,0,0,0,0,0,,Treasure Planet,,,,Good,-,-,-,-,-
13,Morph,/morph/10-41217/,Kevin MacTaggert,0,0,0,0,0,0,,Earth-58163 - House of M,,,,,,-,-,,
14,Morpheus,/morpheus/10-20339/,,70,13,17,12,25,100,"['Intelligence', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Stamina', 'Swordsmanship', 'Vehicular Mastery', 'Weapons Master', 'Acrobatics', 'Agility', 'Dexterity', 'Disguise Mastery', 'Endurance', 'Jump', 'Longevity', 'Pressure Points', 'Reflexes']",Matrix - The Matrix,,,The Matrix (1999),Good,Male,"183 cm • 6'0""",-,Brown,No Hair
15,Morpheus,/morpheus/10-41589/,Robert Markham,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
16,Morpheus (Program),/morpheus-program/10-43807/,Morpheus,0,0,0,0,0,0,,Matrix - The Matrix,,,,,,-,-,,
17,Morphin' Man,/morphin-man/10-42423/,,0,0,0,0,0,0,,Earth-35 - Pseudoverse,,,,,,-,-,,
18,Morphling,/morphling/10-46447/,,0,0,0,0,0,0,,Dota,,,,,,-,-,,
19,Morpho Knight,/morpho-knight/10-16161/,,0,0,0,0,0,0,,,,,,,,-,-,,
20,Morphos,/morphos/10-44943/,,0,0,0,0,0,0,,Max Steel - Max Steel (2013-2017 series),,,,,,-,-,,
21,Morrigan,/morrigan/10-22414/,,0,0,0,0,0,0,,GFT - Grimm Fairy Tales,,,,,,-,-,,
22,Morrigan,/morrigan/10-28581/,Theresa Rourke Cassidy,70,75,90,40,70,70,"['Agility', 'Durability', 'Electricity Resistance', 'Intelligence', 'Sonic Scream', 'Sound Manipulation', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Aura', 'Cold Resistance', 'Death Manipulation', 'Durability Negation', 'Flight', 'Force Fields', 'Immortality', 'Love Inducement', 'Power Absorption', 'Power Absorption Immunity', 'Power Augmentation', 'Power Bestowal', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Reflexes', 'Sense Manipulation', 'Shapeshifting', 'Sonar', 'Teleportation', 'Vibration Manipulation', 'Shockwaves Generation', 'Weapon-based Powers']",Earth-616 - Prime Marvel Universe,Theresa Maeve Rourke Cassidy,"Cassidy Keep, County Mayo, Ireland","Spider-Woman #37 (April, 1981) (As Siryn) , X-Factor #200 (December, 2009) (As Banshee) , X-Factor #244 (September, 2012) (As Morrigan)",,Female,"170 cm • 5'6.9""",58.97 kg • 130.01 lbs,Green,Red
23,Morrigan,/morrigan/10-28676/,Morrigan,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,"Conan the Barbarian #5 (May, 1971) (Mentioned), Black Knight (Vol. 2) #3 (August, 1990) (First appearance)",Bad,Female,-,-,Yellow,-
24,Morrigan,/morrigan/10-33846/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
25,Morrigan,/morrigan/10-34234/,,70,25,25,30,40,65,"['Cold Resistance', 'Durability', 'Endurance', 'Indomitable Will', 'Intelligence', 'Longevity', 'Necromancy', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Bullet Time', 'Dexterity', 'Electricity Resistance', 'Enhanced Condition', 'Fire Resistance', 'Heat Resistance', 'Invulnerability', 'Latent Abilities', 'Magic', 'Reflexes', 'Regeneration', 'Weapon-based Powers', 'Resurrection']",Hero Wars Verse - Hero Wars Verse,,,,Neutral,Male,-,-,Blue,White
26,Morrigan Aensland,/morrigan-aensland/10-11789/,Morrigan Aensland,70,90,100,85,100,75,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Chi Manipulation', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Dexterity', 'Duplication', 'Empathy', 'Energy Absorption', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Extrasensory Perception', 'Flight', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Intelligence', 'Longevity', 'Madness Manipulation', 'Master Martial Artist', 'Non-Physical Interaction', 'Portal Creation', 'Radiation Immunity', 'Regeneration', 'Spaceflight', 'Stamina', 'Toxin and Disease Resistance', 'Aura', 'Body Puppetry', 'Death Manipulation', 'Death Touch', 'Dimensional Travel', 'Dream Manipulation', 'Endurance', 'Energy Resistance', 'Fire Resistance', 'Hair Manipulation', 'Interstellar Travel', 'Invulnerability', 'Master Tactician', 'Mind Control', 'Mind Control Resistance', 'Natural Armor', 'Natural Weapons', 'Petrification', 'Reflexes', 'Resurrection', 'Soul Manipulation', 'Soul Resistance', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Control', 'Weapons Master', 'Life Manipulation']",,,,,Good,Female,"172 cm • 5'7.7""",58 kg • 127.87 lbs,Green,Blue
27,Morris,/morris/10-40685/,,0,0,0,0,0,0,,MCU - Marvel Cinematic Universe,,,,,,-,-,,
28,Morris Baldwin,/morris-baldwin/10-33822/,,0,0,0,0,0,0,,Castlevania - Castlevania,,,,,,-,-,,
29,Morro,/morro/10-21799/,,0,0,0,0,0,0,,,,,,,,-,-,,
