,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Edward Jones,/edward-jones/10-45228/,,0,0,0,0,0,0,,Violet Evergarden,,,,,,-,-,,
1,Edward Kenway,/edward-kenway/10-12261/,Edward Kenway,60,5,20,9,25,70,"['Durability', 'Peak Human Condition', 'Stamina', 'Agility', 'Danger Sense', 'Enhanced Sight', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Stealth', 'Vision - X-Ray', 'Wallcrawling', 'Weapons Master']",AC - Assassin's Creed Game & Movie Universe,Edward James Kenway,"Swansea, Wales",Assassin's Creed IV Black Flag,Good,Male,"175.3 cm • 5'9""",72.6 kg • 160.06 lbs,Green,Blond
2,Edward Midford,/edward-midford/10-38098/,,0,0,0,0,0,0,,Black Butler - Black Butler,,,,,,-,-,,
3,Edward Midford,/edward-midford/10-38099/,,0,0,0,0,0,0,,Black Butler - Black Butler,,,,,,-,-,,
4,Edward Platypus,/edward-platypus/10-37125/,,0,0,0,0,0,0,,Camp Lazlo - Camp Lazlo,,,,,,-,-,,
5,Edward Scissorhands,/edward-scissorhands/10-23832/,Edward,50,1,1,10,10,20,"['Natural Weapons', 'Self-Sustenance']",,,,,Good,Male,-,-,Brown,Black
6,Edward Spellman (Netflix),/edward-spellman-netflix/10-24136/,Edward Spellman,55,1,5,50,60,10,"['Intelligence', 'Dark Arts', 'Longevity', 'Magic', 'Magic Resistance']",Archieverse,,,,,,-,-,,
7,Edward V,/edward-v/10-38121/,,0,0,0,0,0,0,,Black Butler - Black Butler,,,,,,-,-,,
8,Edward Weevil,/edward-weevil/10-22683/,Edward Weevil,0,0,0,0,0,0,,OP - One Piece Verse,,,Manga: One Piece - Chapter #802,Neutral,Male,"680 cm • 22'3.7""",-,Black,Blond
9,Edward Wu,/edward-wu/10-49886/,,0,0,0,0,0,0,,Kenganverse - Kengan Ashura,,,,,,-,-,,
10,Edwin Jarvis,/edwin-jarvis/10-39522/,,0,0,0,0,0,0,,Earth-9907 - Red Skull Won WWII,,,,,,-,-,,
11,Edwin Paine,/edwin-paine/10-32531/,Edwin Paine,0,0,0,0,0,0,,Vertigo - Vertigo Universe,,,,,,-,-,,
12,Eel,/eel/10-10500/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
13,Eel,/eel/10-36883/,Madden,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
14,Eelectro,/eelectro/10-27873/,,0,0,0,0,0,0,,Earth-8311 - Marvel's Larval Earth,,,"Marvel Tales (Vol. 2) #236 (April, 1990)",Bad,Male,-,-,White,No Hair
15,Eeth Koth,/eeth-koth/10-10681/,,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
16,Eevee,/eevee/10-20038/,Eevee,45,1,5,10,40,30,"['Animal Attributes', 'Reactive Evolution', 'Stamina', 'Ability Shift', 'Accelerated Healing', 'Animal Oriented Powers', 'Cryokinesis', 'Curse Manipulation', 'Dig', 'Ectoplasm Manipulation', 'Fire Control', 'Love Inducement', 'Reflexes', 'Sand Manipulation', 'Statistics Amplification', 'Statistics Reduction', 'Stealth', 'Terrakinesis', 'Water Control']",Pokemon - Pokemon,,,,Neutral,-,"30.5 cm • 1'0""",6.49 kg • 14.3 lbs,Black,Brown
17,Eeyore,/eeyore/10-45447/,,0,0,0,0,0,0,,WtP - Winnie the Pooh,,,,,,-,-,,
18,Effie Kolb,/effie-kolb/10-49307/,,0,0,0,0,0,0,,Hellboy - Hellboy,,,,,,-,-,,
19,Effigy,/effigy/10-21759/,Martin Van Wyck,0,0,0,0,0,0,,,,,,,,-,-,,
20,Efreet,/efreet/10-48891/,,50,1,1,0,35,40,,Beyond Oasis - Beyond Oasis,,,Beyond Oasis (video game),Good,Male,-,-,-,-
21,Egeria,/egeria/10-33849/,,0,0,0,0,0,0,,DCEU - DC Extended Universe,,,,,,-,-,,
22,Egg,/egg/10-21012/,Fabio Medina,0,0,0,0,0,0,,,,,,,,-,-,,
23,Egg Fu,/egg-fu/10-11157/,Chang Tzu,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,52 #6,Bad,Male,-,-,Red,No Hair
24,Eggbert,/eggbert/10-38464/,,0,0,0,0,0,0,,JCA - Jackie Chan Adventures,,,,,,-,-,,
25,Egghead,/egghead/10-10013/,Elihas Starr,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,Elihas Starr,"Queens, New York",Tales to Astonish #38,Bad,Male,"167.6 cm • 5'6""",145.1 kg • 319.89 lbs,Blue,No Hair
26,Egghead,/egghead/10-11686/,Edger Heed,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,Harley Quinn Vol 3 #38,Bad,Male,-,-,,No Hair
27,Egghead,/egghead/10-27648/,Edger Heed,0,0,0,0,0,0,,B66TV - Batman (1966 TV Series),,,Batman S2E13: An Egg Grows In Gotham,Bad,Male,-,-,-,No Hair
28,Egghead (Robot),/egghead-robot/10-29047/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,"Dark Reign: Young Avengers #1 (July, 2009)",Bad,Male,-,-,Yellow,No Hair
29,Eggman Nega,/eggman-nega/10-11872/,,0,0,0,0,0,0,,,,,,,,-,-,,
30,Eggsy,/eggsy/10-37661/,Gary Unwin,60,1,6,7,15,70,"['Peak Human Condition', 'Stamina', 'Acrobatics', 'Agility', 'Dexterity', 'Marksmanship', 'Master Martial Artist', 'Stealth', 'Vehicular Mastery', 'Weapons Master', 'Master Tactician']",Kingsman - Kingsman,,,,Good,Male,-,-,-,-
31,Eggy,/eggy/10-35110/,,0,0,0,0,0,0,,MGA - Martial God Asura,,,,,,-,-,,
