,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Dalton St. John,/dalton-st-john/10-43655/,,0,0,0,0,0,0,,VD - Vampire Diaries,,,,,,-,-,,
1,Damage,/damage/10-10087/,Grant Alber Emerson,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,Grant Alber Emerson,,,Good,Male,-,-,,
2,Damage,/damage/10-12293/,Ethan Avery,70,100,80,100,85,90,"['Accelerated Healing', 'Adaptation', 'Clairvoyance Resistance', 'Cold Resistance', 'Dexterity', 'Durability', 'Energy Resistance', 'Fire Resistance', 'Heat Resistance', 'Invulnerability', 'Jump', 'Mind Control Resistance', 'Radiation Immunity', 'Reflexes', 'Stamina', 'Toxin and Disease Resistance', 'Transformation', 'Agility', 'Bullet Time', 'Corruption Resistance', 'Electricity Resistance', 'Endurance', 'Illusion Resistance', 'Immortality', 'Magic Resistance', 'Master Martial Artist', 'Master Tactician', 'Possession Resistance', 'Regeneration', 'Telepathy Resistance', 'Unholy Resistance', 'Weapons Master']",Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
3,Damage Control,/damage-control/10-16216/,,40,1,1,1,0,0,['Toxin and Disease Resistance'],Earth-616 - Prime Marvel Universe,,,,Good,,-,-,,
4,Damakor,/damakor/10-27713/,,0,0,0,0,0,0,,Bakugan,,,,,,-,-,,
5,Damasen,/damasen/10-18037/,,0,0,0,0,0,0,,,,,,,,-,-,,
6,Dambala,/dambala/10-38692/,,0,0,0,0,0,0,,James Bond - James Bond,,,,,,-,-,,
7,Damdin,/damdin/10-35975/,,0,0,0,0,0,0,,TPN - The Promised Neverland,,,,,,-,-,,
8,Damdos,/damdos/10-27716/,,0,0,0,0,0,0,,Bakugan,,,,,,-,-,,
9,Damdos,/damdos/10-27715/,,0,0,0,0,0,0,,Bakugan,,,,,,-,-,,
10,Dame Merciless,/dame-merciless/10-25087/,,0,0,0,0,0,0,,Earth-7 - Earth-Seven,,,,,,-,-,,
11,Dame Simbai,/dame-simbai/10-35053/,,0,0,0,0,0,0,,Galactik Football,,,,,,-,-,,
12,Damemaru,/damemaru/10-43904/,Hajime Damemaru,0,0,0,0,0,0,,Dai Dark - Dai Dark,,,Dai Dark Chapter 6,Neutral,Male,-,-,-,-
13,Damian,/damian/10-38106/,,0,0,0,0,0,0,,Black Butler - Black Butler,,,,,,-,-,,
14,Damian Baldur Flugel,/damian-baldur-flugel/10-45231/,,0,0,0,0,0,0,,Violet Evergarden,,,,,,-,-,,
15,Damian Desmond,/damian-desmond/10-47745/,,0,0,0,0,0,0,,Spy X Family,,,,,,-,-,,
16,Damian Tryp (Earth-6124),/damian-tryp-earth-6124/10-46924/,Dafydd Ap Andras,0,0,0,0,0,0,,,,,,,,-,-,,
