,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Helen Gable,/helen-gable/10-19951/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
1,Helen Wheels,/helen-wheels/10-28182/,Helen Wheels,70,25,90,50,50,90,"['Acrobatics', 'Agility', 'Bullet Time', 'Dexterity', 'Durability', 'Endurance', 'Enhanced Condition', 'Intelligence', 'Jump', 'Marksmanship', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Accelerated Development', 'Accelerated Healing', 'Animal Attributes', 'Danger Sense', 'Enhanced Hearing', 'Enhanced Sight', 'Fire Resistance', 'Heat Resistance', 'Invulnerability', 'Master Martial Artist', 'Master Tactician', 'Natural Armor', 'Power Suit', 'Toxin and Disease Resistance', 'Wind Control', 'Invisibility', 'Pressure Points']",Ben 10,,,,Good,Female,-,-,White,No Hair
2,Helena,/helena/10-35989/,,0,0,0,0,0,0,,TPN - The Promised Neverland,,,,,,-,-,,
3,Helena,/helena/10-38400/,Helena,85,100,100,100,100,90,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Adaptation', 'Afterimage Creation', 'Age Manipulation', 'Agility', 'Amber', 'Attack Negation', 'Attack Reflection', 'Chaos Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Cosmic Awareness', 'Curse Manipulation', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Dark Magic', 'Darkforce Manipulation', 'Data Manipulation', 'Death Manipulation', 'Death Touch', 'Dexterity', 'Dimensional Awareness', 'Dream Manipulation', 'Durability', 'Empathy', 'Endurance', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Fusion', 'Godly Physiology', 'Heat Resistance', 'Illusion Resistance', 'Illusions', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Intuitive aptitude', 'Invulnerability', 'Jump', 'Life Manipulation', 'Magic Resistance', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Nigh-Omnipresence', 'Non-Physical Interaction', 'Ocular Techniques', 'Pain Manipulation', 'Pain Suppression', 'Power Bestowal', 'Power Mimicry', 'Power Nullifier', 'Precognition', 'Rage Inducement', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reality Warping Resistance', 'Reflexes', 'Resurrection', 'Sense Manipulation', 'Sleep Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vitakinesis', 'Wallcrawling', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Aura', 'Banish', 'Berserk Mode', 'Biokinesis', 'Blood Manipulation', 'Bloodlust', 'Body Puppetry', 'Camouflage', 'Causality Manipulation', 'Causality Resistance', 'Conceptual Manipulation', 'Corruption', 'Creation', 'Dimension Storage', 'Dimensional Travel', 'Duplication', 'Durability Negation', 'Electrical Transport', 'Electricity Resistance', 'Element Control', 'Energy Manipulation', 'Existence Erasure', 'Existence Erasure Resistance', 'Fate Manipulation', 'Fate Resistance', 'Fire Control', 'Fire Resistance', 'Force Fields', 'Greed Inducement', 'Heat Generation', 'Hellfire Manipulation', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Holy Resistance', 'Hypnokinesis', 'Immortality', 'Insanity', 'Longevity', 'Magic', 'Master Martial Artist', 'Matter Absorption', 'Mind Transfer', 'Morality Manipulation', 'Paralysis', 'Photographic Reflexes', 'Portal Creation', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Augmentation', 'Power Primordial', 'Power Sense', 'Preparation', 'Psionic Powers', 'Radiation Immunity', 'Reality Warping', 'Regeneration', 'Regeneration Negation', 'Self-Sustenance', 'Shadow Manipulation', 'Shockwaves Generation', 'Soul Manipulation', 'Spatial Communication', 'Spatial Manipulation', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Terrakinesis', 'Time Manipulation', 'Time Manipulation Resistance', 'Umbrakinesis', 'Unholy Manipulation', 'Unholy Resistance', 'Vision - Infrared', 'Water Control', 'Weapon Creation', 'Weapon Summoning', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control', 'Black Hole Manipulation', 'Metaphysics Manipulation']",WOD - World of Darkness,,,,,,-,-,,
4,Helena Douglas,/helena-douglas/10-36585/,,0,0,0,0,0,0,,DOA - Dead Or Alive,,,,,,-,-,,
5,Helenka Nováková,/helenka-novkov/10-34650/,,0,0,0,0,0,0,,Monster,,,,,,-,-,,
6,Heles,/heles/10-21589/,Heles,60,100,100,100,100,100,"['Accelerated Development', 'Acrobatics', 'Agility', 'Aura', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance', 'Cosmic Awareness', 'Danmaku', 'Dexterity', 'Divinity', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Existence Erasure', 'Fire Resistance', 'Flight', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Levitation', 'Light Control', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Power Sense', 'Radar Sense', 'Radiation Immunity', 'Reflexes', 'Seismic Power', 'Stamina', 'Stealth', 'Super Breath', 'Super Speed', 'Super Strength', 'Telekinesis', 'Vaporising Beams', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Wind Control', 'Ability Shift', 'Accelerated Healing', 'Clairvoyance Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Regeneration', 'Existence Erasure Resistance']",DB - Dragon Ball Verse,,,,Neutral,Female,-,-,Green,Black
7,Helex,/helex/10-14423/,Crucible,0,0,0,0,0,0,,,,,,,,-,-,,
8,Helga,/helga/10-31718/,Helga,0,0,0,0,0,0,,Vikings - Vikings,,"Kattegat, Norway",Vikings S1E5: Raid,-,Female,-,-,Blue,Blond
9,Helga,/helga/10-32862/,,0,0,0,0,0,0,,Vinland Saga - Vinland Saga Universe,,,,,,-,-,,
