,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Ivana Baiul,/ivana-baiul/10-28492/,,0,0,0,0,0,0,,Earth-50 - Wildstorm Universe,,,,,,-,-,-,-
1,Ivar The Boneless,/ivar-the-boneless/10-21027/,Ivar,0,0,0,0,0,0,,Vikings - Vikings,Ivar Ragnarsson,"Kattegat, Norway",Vikings S2E8: Boneless,-,Male,-,-,Blue,Brown
2,Ivern,/ivern/10-44521/,Ivern Bramblefoot,55,6,7,15,70,50,"['Empathy', 'Enhanced Hearing', 'Force Fields', 'Inorganic Physiology', 'Longevity', 'Plant Control', 'Energy Constructs', 'Magic', 'Summoning', 'Vitakinesis', 'Animal Control', 'Large Size', 'Life Manipulation', 'Natural Armor', 'Non-Physical Interaction', 'Soul Manipulation']",League Of Legends - League of Legends,,Freljord,,Good,Male,-,-,Brown,-
3,Ivis Necron,/ivis-necron/10-46071/,,75,13,20,40,70,60,"['Magic', 'Shapeshifting', 'Chain Manipulation']",MGNF - Maou Gakuin no Futekigousha,,,The Misfit of Demon King Academy S01E03 - Sasha's True Intentions,Neutral,Male,-,-,Blue,No Hair
4,Ivy,/ivy/10-27041/,,0,0,0,0,0,0,,Wings Of Fire Universe,,,,,,-,-,,
5,Ivy Valentine,/ivy-valentine/10-15091/,Isabella Valentine,0,0,0,0,0,0,,Soul Calibur - Soul Calibur Universe,,,,-,-,-,-,-,-
6,Ivysaur,/ivysaur/10-24214/,Ivysaur,0,0,0,0,0,0,,Pokemon - Pokemon,,,,Neutral,-,"100 cm • 3'3.4""",13 kg • 28.66 lbs,Red,-
7,Iwa Kunoichi,/iwa-kunoichi/10-31308/,,60,5,17,10,15,75,"['Dexterity', 'Reflexes', 'Stamina', 'Swordsmanship', 'Terrakinesis', 'Acrobatics', 'Agility', 'Chi Manipulation', 'Endurance', 'Jump', 'Longevity', 'Master Martial Artist', 'Weapons Master']","Naruto - Naruto, shippuden, Boruto",,,Naruto Shippuden Episode 190,Bad,Female,-,-,Brown,Black
8,Iwan,/iwan/10-21473/,Iwne,70,100,100,100,100,100,"['Accelerated Development', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Aura', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Divine Powers', 'Divinity', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Existence Erasure', 'Fire Resistance', 'Flight', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Light Control', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Power Sense', 'Radar Sense', 'Radiation Immunity', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Stamina', 'Super Breath', 'Super Speed', 'Super Strength', 'Telekinesis', 'Toxin and Disease Resistance', 'Vaporising Beams', 'Vision - Night', 'Weather Control', 'Wind Control', 'Ability Shift', 'Accelerated Healing', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Extrasensory Perception', 'Indomitable Will', 'Levitation', 'Self-Sustenance', 'Spatial Awareness', 'Spatial Communication', 'Existence Erasure Resistance']",DB - Dragon Ball Verse,,,,Neutral,Male,-,-,Black,Black
9,Ixion,/ixion/10-49261/,,0,0,0,0,0,0,,FF X - Final Fantasy X,,,,Good,Male,-,-,-,-
10,Iz,/iz/10-42828/,,0,0,0,0,0,0,,Bofuri - bofuri i don't want to get hurt so i'll max out my defense,,,,Good,Female,"162 cm • 5'3.8""",-,-,-
11,Izabella,/izabella/10-32900/,,0,0,0,0,0,0,,,,,,,,-,-,,
12,Izaemon Kimura,/izaemon-kimura/10-44322/,,0,0,0,0,0,0,,Tenchu,,,,,,-,-,,
13,Izana Kurokawa,/izana-kurokawa/10-39267/,Izana Kurokawa,50,1,13,7,8,80,"['Acrobatics', 'Master Martial Artist', 'Peak Human Condition', 'Precognition', 'Reflexes', 'Agility', 'Stealth', 'Weapons Master']",TR - Tokyo Revengers,Izana Kurokawa,,,-,Male,"165 cm • 5'5""",-,-,-
14,Izanami,/izanami/10-14193/,,0,0,0,0,0,0,,,,,,,,-,-,,
15,Izanami,/izanami/10-22370/,,0,0,0,0,0,0,,Vertigo - Vertigo Universe,,,,,,-,-,,
16,Izanami,/izanami/10-41381/,Izanami,100,100,100,100,100,85,"['Nigh-Omnipotence', 'Nigh-Omnipresence']",SMT - Shin Megami Tensei,,,,,,-,-,,
17,Izanami,/izanami/10-44364/,Izanami,0,0,0,0,0,0,,WOD - World of Darkness,,,,,,-,-,,
18,Izax,/izax/10-45744/,,0,0,0,0,0,0,,SWL - Star Wars: Legends Multiverse,,,,,,-,-,,
19,Izaya Orihara,/izaya-orihara/10-32133/,Izaya Orihara,0,0,0,0,0,0,,Durarara - Durarara!! Universe,,,,-,Male,"175 cm • 5'8.9""",58 kg • 127.87 lbs,Brown,Black
20,Izayoi,/izayoi/10-49664/,,0,0,0,0,0,0,,FF IV - Final Fantasy IV,,,,,,-,-,,
21,Izo Motobe,/izo-motobe/10-46645/,,65,10,25,25,25,90,"['Master Martial Artist', 'Master Tactician', 'Reflexes', 'Stamina', 'Stealth', 'Swordsmanship', 'Weapons Master', 'Dexterity', 'Endurance', 'Extrasensory Perception', 'Jump']",Baki - Baki the Grappler Universe,,,Baki The Grappler Chapter 3,Good,Male,"170 cm • 5'6.9""",80 kg • 176.37 lbs,Black,Grey
22,Izual,/izual/10-45645/,,0,0,0,0,0,0,,Diablo - Diablo,,,,Bad,Male,-,-,-,No Hair
23,Izumi,/izumi/10-35942/,,0,0,0,0,0,0,,Ksliw - Kaguya-sama Love Is War,,,,,,-,-,,
24,Izumi Curtis,/izumi-curtis/10-25889/,,55,25,30,7,50,85,"['Acrobatics', 'Agility', 'Master Martial Artist']",FMA - Fullmetal Alchemist Verse,,,Manga: Fullmetal Alchemist - Chapter #14,Good,Female,-,-,Black,Black
25,Izumi Uchiha,/izumi-uchiha/10-45441/,Izumi Uchiha,0,0,0,0,0,0,,"Naruto - Naruto, shippuden, Boruto",,,Naruto Shippūden Episode #451,Good,Female,-,-,Red,Black
26,Izumo Kamiki,/izumo-kamiki/10-34953/,,0,0,0,0,0,0,,Blue Exorcist Universe - Blue Exorcist Universe,,,,,,-,-,,
27,Izumo Kamizuki,/izumo-kamizuki/10-22125/,,0,0,0,0,0,0,,,,,,,,-,-,,
28,Izuna,/izuna/10-18737/,Uchiha Izuna,0,0,0,0,0,0,,"Naruto - Naruto, shippuden, Boruto",,,,,,-,-,,
29,Izunius,/izunius/10-16261/,Izunius Noctis Lucious,0,0,0,0,0,0,,,,,,,,-,-,,
30,Izuru Kamukura,/izuru-kamukura/10-41458/,,0,0,0,0,0,0,,Danganronpa - Danganronpa,,,,,,-,-,,
31,Izzy,/izzy/10-40373/,,0,0,0,0,0,0,,Total Drama,,,,,,-,-,,
32,Izzy,/izzy/10-45566/,,80,1,1,5,20,30,"['Hacking', 'Information Analysis', 'Intelligence', 'Mechanical Aptitude', 'Purification', 'Gadget Usage', 'Intuitive aptitude', 'Power Bestowal', 'Holy Manipulation', 'Life Manipulation', 'Morality Manipulation']",Digimon - Digimon,,,,Good,Male,-,-,Black,Orange
33,Izzy Cale,/izzy-cale/10-40117/,Isadore Cale,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
34,Izzy Mercego,/izzy-mercego/10-37889/,Itzpapalotl Mercego,0,0,0,0,0,0,,Avatar Press - Avatar Press,,,,,,-,-,,
35,J'edd J'arkus,/jedd-jarkus/10-18172/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
36,J'k,/jk/10-40529/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
37,J'Son,/json/10-47470/,,0,0,0,0,0,0,,MAU - Marvel Animated Universe,,,,,,-,-,,
