,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Tigra,/tigra/10-42/,Greer Grant Nelson,60,25,25,15,30,60,"['Acrobatics', 'Agility', 'Berserk Mode', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Extrasensory Perception', 'Jump', 'Master Martial Artist', 'Natural Armor', 'Natural Weapons', 'Pressure Points', 'Reflexes', 'Stamina', 'Stealth', 'Transformation', 'Cold Resistance', 'Heat Resistance', 'Master Tactician', 'Regeneration', 'Social Influencing', 'Vehicular Mastery', 'Weapons Master', 'Accelerated Healing', 'Soul Resistance']",Earth-616 - Prime Marvel Universe,Greer Grant Nelson,Presumably Chicago Illinois USA,The Cat #1,Good,Female,"177.8 cm • 5'10""",81.6 kg • 179.9 lbs,Green,Auburn
1,Tigra,/tigra/10-47996/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
2,Tigra,/tigra/10-40201/,Greer Grant Nelson,0,0,0,0,0,0,,Earth-10208 - Iron Man Lost the Civil War,,,,,,-,-,,
3,Tigra,/tigra/10-48063/,Marie Grant,0,0,0,0,0,0,,Earth-1610 - Ultimate Marvel Universe,,,,,,-,-,,
4,Tigrerra,/tigrerra/10-24059/,,0,0,0,0,0,0,,Bakugan,,,,Good,Female,-,-,Green,White
5,Tigress,/tigress/10-10812/,Artemis Crock,60,1,14,10,12,70,"['Peak Human Condition', 'Stamina', 'Agility', 'Marksmanship', 'Master Martial Artist', 'Stealth', 'Weapons Master']",Prime Earth - Prime DC Comics Universe,,,"Infinity, Inc. #34 - Injustice For All!",Bad,Female,"167.6 cm • 5'6""",49 kg • 108.03 lbs,Grey,Blond
6,Tigress,/tigress/10-11666/,Paula Brooks Crock,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
7,Tigress,/tigress/10-23364/,Paula Brooks,0,0,0,0,0,0,,Arrowverse - DC Television Universe,,,,,,-,-,,
8,Tigrevurmud Vorn,/tigrevurmud-vorn/10-44716/,,0,0,0,0,0,0,,LM&V - Lord Marksman and Vanadis,,,,,,-,-,,
9,Tigrex,/tigrex/10-15975/,,55,30,30,15,45,50,"['Flight', 'Rage Power', 'Statistics Amplification', 'Toxin and Disease Resistance', 'Large Size', 'Water Control']",MH - Monster Hunter,Tigrex,,,Neutral,Male,-,-,Yellow,No Hair
