,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Negative Numbuh 4,/negative-numbuh-4/10-36106/,,0,0,0,0,0,0,,Cknd - Codename: Kids Next Door,,,,,,-,-,,
1,Negative Numbuh 5,/negative-numbuh-5/10-36104/,,0,0,0,0,0,0,,Cknd - Codename: Kids Next Door,,,,,,-,-,,
2,Negative Numbuh 86,/negative-numbuh-86/10-36103/,,0,0,0,0,0,0,,Cknd - Codename: Kids Next Door,,,,,,-,-,,
3,Negative Superman,/negative-superman/10-33542/,Clark Kant,0,0,0,0,0,0,,TT - Tiny Titans,,,,,,-,-,,
4,Negative Woman,/negative-woman/10-10304/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
5,Negus,/negus/10-40739/,Negus,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
6,Neh-Buh-Loh,/neh-buh-loh/10-14457/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
7,Neifi,/neifi/10-40740/,Neifi,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
8,Neil,/neil/10-29311/,,65,1,6,5,5,70,"['Durability', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Acrobatics', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Stealth', 'Weapons Master', 'Agility', 'Endurance', 'Reflexes']",Tenet - Tenet,,,Tenet,Good,Male,-,-,-,Blond
9,Neil Armstrong,/neil-armstrong/10-31793/,Neil Armstrong,0,0,0,0,0,0,,Unsung Verse - UV,,,,,,-,-,,
10,Neil McCauley,/neil-mccauley/10-36700/,,0,0,0,0,0,0,,Heat - Heat,,,,Neutral,Male,-,-,Black,Black
11,Neinhart,/neinhart/10-27650/,Neinhart,0,0,0,0,0,0,,Fairy Tail - Fairy Tail,,,Manga: Fairy Tail - Chapter #466,Bad,Male,-,-,Purple,Purple
12,Neith,/neith/10-14205/,,0,0,0,0,0,0,,,,,,,,-,-,,
13,Neito Monoma,/neito-monoma/10-28466/,Neito Monoma,60,10,20,15,50,10,['Power Mimicry'],MHA - My Hero Academia,,,,,,-,-,,
14,Neiz,/neiz/10-31196/,,45,80,80,45,60,40,"['Cold Resistance', 'Durability', 'Fire Resistance', 'Flight', 'Heat Resistance', 'Jump', 'Levitation', 'Super Speed', 'Super Strength', 'Agility', 'Chi Manipulation', 'Dexterity', 'Electricity Resistance', 'Electrokinesis', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Paralysis', 'Elasticity', 'Master Martial Artist', 'Power Sense', 'Radiation Immunity', 'Reflexes', 'Spaceflight']",DB - Dragon Ball Verse,,,,Bad,Male,-,-,-,No Hair
15,Neji,/neji/10-11751/,Hyuga Neji,70,25,25,10,65,90,"['Adaptation', 'Agility', 'Chi Manipulation', 'Danger Sense', 'Durability', 'Enhanced Sight', 'Intelligence', 'Ninjutsu', 'Ocular Techniques', 'Paralysis', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Berserk Mode', 'Dexterity', 'Energy Absorption', 'Energy Armor', 'Energy Constructs', 'Energy Manipulation', 'Fire Control', 'Force Fields', 'Indomitable Will', 'Jump', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Pressure Points', 'Sealing', 'Vision - X-Ray', 'Wallcrawling', 'Water Control', 'Weapons Master', 'Wind Control']","Naruto - Naruto, shippuden, Boruto",,Konohagakure,"Volume #4, Naruto Chapter #36",Good,Male,"170.2 cm • 5'7""",54 kg • 119.05 lbs,White,Brown
16,Nejire Hado,/nejire-hado/10-22548/,,55,80,30,15,50,70,"['Energy Manipulation', 'Flight', 'Power Absorption Immunity', 'Vibration Manipulation']",MHA - My Hero Academia,,,Manga: My Hero Academia - Chapter #122,Good,Female,"164 cm • 5'4.6""",-,Blue,Indigo
17,Nekomaru Nidai,/nekomaru-nidai/10-41415/,,0,0,0,0,0,0,,Danganronpa - Danganronpa,,,,,,-,-,,
18,Nekron,/nekron/10-10713/,Nekron,100,100,100,100,100,50,"['Accelerated Healing', 'Animation', 'Anti-Gravity', 'Attack Reflection', 'Aura', 'Awakened Power', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption Resistance', 'Cosmic Awareness', 'Dark Magic', 'Darkforce Manipulation', 'Death Manipulation', 'Death Touch', 'Decay Embodiment', 'Density Control', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Electrokinesis', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Existence Erasure', 'Existence Erasure Resistance', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Grim Reaping', 'Holy Manipulation', 'Immortality', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Invisibility', 'Invulnerability', 'Large Size', 'Levitation', 'Life Manipulation', 'Light Control', 'Longevity', 'Magic', 'Magic Resistance', 'Matter Manipulation', 'Mind Blast', 'Mind Control', 'Necromancy', 'Non-Corporeal', 'Non-Physical Interaction', 'Nothingness Aspect Manifestation', 'Portal Creation', 'Power Absorption', 'Power Augmentation', 'Power Bestowal', 'Power Nullifier', 'Power Sense', 'Precognition', 'Projection', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Resurrection', 'Self-Sustenance', 'Shadow Manipulation', 'Size Changing', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Manipulation', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Terrakinesis', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Resistance', 'Umbrakinesis', 'Vision - Night', 'Zombie Physiology', 'Banish', 'Holy Resistance', 'Omnilingualism', 'Shapeshifting']",Prime Earth - Prime DC Comics Universe,Nekron,,Justice League of America #128 -,Bad,Male,-,-,Black,No Hair
19,Nekron,/nekron/10-42413/,Nekron,0,0,0,0,0,0,,New 52 - New 52,,,,,,-,-,,
20,Nell Ross,/nell-ross/10-34511/,,0,0,0,0,0,0,,,,,,,,-,-,,
