,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Master Order,/master-order/10-16709/,Master Order,100,100,100,100,100,100,['Nigh-Omnipotence'],Earth-616 - Prime Marvel Universe,,,"Marvel Two-In-One Annual #2 (December, 1977)",Neutral,,-,-,,
1,Master Pandemonium,/master-pandemonium/10-13585/,Martin Preston,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
2,Master Raven,/master-raven/10-26938/,,0,0,0,0,0,0,,Tekken - Tekken,Master Raven,,Tekken 7,Good,Female,-,-,Brown,Black
3,Master Roshi,/master-roshi/10-1226/,Master Roshi,75,100,70,80,50,100,"['Acrobatics', 'Agility', 'Aura', 'Chi Manipulation', 'Clairvoyance Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Electrokinesis', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Homing Attack', 'Indomitable Will', 'Intelligence', 'Jump', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Pressure Points', 'Reflexes', 'Sealing', 'Seismic Power', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Weapons Master', 'Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Afterimage Creation', 'Clairvoyance', 'Cold Resistance', 'Element Control', 'Energy Absorption', 'Enhanced Hearing', 'Enhanced Sight', 'Fire Resistance', 'Heat Resistance', 'Hypnokinesis', 'Instinctive Reaction', 'Invulnerability', 'Latent Abilities', 'Paralysis', 'Power Sense', 'Radar Sense', 'Rage Power', 'Sleep Manipulation', 'Transformation', 'Vaporising Beams', 'Wind Control', 'Mind Control', 'Telekinesis']",DB - Dragon Ball Verse,,,,Good,Male,-,-,Black,No Hair
4,Master Shifu,/master-shifu/10-11583/,Shifu,70,55,25,30,45,100,"['Acrobatics', 'Agility', 'Chi Manipulation', 'Clairvoyance', 'Danger Sense', 'Dexterity', 'Durability', 'Endurance', 'Enhanced Condition', 'Enhanced Touch', 'Indomitable Will', 'Intelligence', 'Master Martial Artist', 'Master Tactician', 'Non-Physical Interaction', 'Pressure Points', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Surface Scaling', 'Swordsmanship', 'Weapons Master', 'Adaptation', 'Attack Reflection', 'Banish', 'Clairvoyance Resistance', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Illusion Resistance', 'Jump', 'Longevity', 'Marksmanship', 'Paralysis', 'Spatial Awareness', 'Vision - Night', 'Wallcrawling', 'Accelerated Development', 'Damage Boost', 'Explosion Manipulation', 'Illusions', 'Life Manipulation', 'Light Control', 'Sense Manipulation', 'Status Effect Inducement']",KFP - Kung Fu Panda,,,,,,-,-,,
5,Master Splinter,/master-splinter/10-46667/,,0,0,0,0,0,0,,TMNT 2007 - Teenage Mutant Ninja Turtles (2007),,,,,,-,-,,
6,Master Storming Ox,/master-storming-ox/10-27288/,,0,0,0,0,0,0,,KFP - Kung Fu Panda,,,,,,-,-,,
7,Master Tengen,/master-tengen/10-49652/,,0,0,0,0,0,0,,Jujutsu Kaisen Universe - Jujutsu Kaisen,,,Jujutsu Kaisen Chapter 144,Neutral,-,-,-,-,-
8,Master Thundering Rhino,/master-thundering-rhino/10-27289/,,0,0,0,0,0,0,,KFP - Kung Fu Panda,,,,,,-,-,,
9,Master Tigress,/master-tigress/10-11584/,Tigress,60,13,25,20,25,100,"['Acrobatics', 'Agility', 'Enhanced Smell', 'Jump', 'Longevity', 'Master Martial Artist', 'Master Tactician', 'Non-Physical Interaction', 'Reflexes', 'Stamina', 'Swordsmanship', 'Weapons Master', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Heat Resistance', 'Rage Power']",KFP - Kung Fu Panda,,,,,,-,-,,
