,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Agu,/agu/10-26293/,Ag,0,0,0,0,0,0,,DB - Dragon Ball Verse,,,,,,-,-,,
1,Aguila,/aguila/10-46095/,,0,0,0,0,0,0,,TMNT 2007 - Teenage Mutant Ninja Turtles (2007),,,,,,-,-,,
2,Aguilar,/aguilar/10-20015/,Aguilar De Nerha,60,1,7,5,5,80,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Stealth', 'Acrobatics', 'Agility', 'Endurance', 'Marksmanship', 'Master Martial Artist', 'Weapons Master', 'Dexterity', 'Master Tactician', 'Reflexes', 'Weapon-based Powers']",AC - Assassin's Creed Game & Movie Universe,,Spain,Assassin's creed movie,Good,Male,-,-,,
3,Aguja,/aguja/10-44956/,,60,1,9,35,60,40,"['Energy Blasts', 'Force Fields', 'Molecular Combustion']",Earth-616 - Prime Marvel Universe,,The Vault (Presumably),X-Men (Vol. 2) #188 (2006),Bad,-,-,-,Green,Blond
4,Agumon,/agumon/10-19255/,Botamon,50,1,6,15,25,50,"['Animal Attributes', 'Fire Control', 'Fire Resistance', 'Heat Resistance', 'Jaw Strength', 'Natural Armor', 'Natural Weapons', 'Damage Boost', 'Endurance', 'Jump']",Digimon - Digimon,,,Digimon Adventures S1E1,Good,-,-,-,Green,No Hair
5,Agunimon,/agunimon/10-49374/,Takuya Kanbara,60,45,25,40,50,65,"['Fire Control', 'Fire Resistance', 'Heat Resistance', 'Reflexes', 'Acid Resistants', 'Agility', 'Damage Boost', 'Danmaku', 'Dexterity', 'Emotional Power Up', 'Endurance', 'Explosion Manipulation', 'Gadget Usage', 'Heat Generation', 'Indomitable Will', 'Jump', 'Melting', 'Transformation', 'Vortex Creation', 'Accelerated Healing', 'Acrobatics', 'Data Manipulation', 'Flight', 'Large Size', 'Power Absorption', 'Power Sense', 'Power Suit', 'Purification']",Digimon - Digimon,,,Digimon Frontier E1: All Aboard,Good,Male,-,-,-,Blond
6,Agustin Allende,/agustin-allende/10-48376/,,65,25,50,20,10,8,,RDR - Red Dead Redemption,Agustin Allende,"1834 Cali, Colombia, South America",,Bad,Male,"192 cm • 6'3.6""",86 kg • 189.6 lbs,Brown,Black
7,Agustín Madrigal,/agustn-madrigal/10-43873/,Agustín Madrigal,0,0,0,0,0,0,,,,,,,,-,-,,
8,Ah Muzen Cab,/ah-muzen-cab/10-14146/,,0,0,0,0,0,0,,,,,,,,-,-,,
9,Ah Puch,/ah-puch/10-14147/,,0,0,0,0,0,0,,,,,,,,-,-,,
10,Ah Puch,/ah-puch/10-22776/,Ah Puch,0,0,0,0,0,0,,,,,,,,-,-,,
11,Ah-Jung Jang,/ah-jung-jang/10-33237/,,0,0,0,0,0,0,,Sun-Ken Rock,,,,,,-,-,,
12,Ahab,/ahab/10-16012/,Dr. Roderick Campbell,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
13,Ahab,/ahab/10-41863/,Rory Campbell,0,0,0,0,0,0,,Earth-811 - Days of Future Past,,,,,,-,-,,
14,Ahmanet,/ahmanet/10-18506/,Ahmanet,75,15,25,25,50,65,"['Agility', 'Clairvoyance', 'Curse Manipulation', 'Curse Resistance', 'Dexterity', 'Durability', 'Durability Negation', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Immortality', 'Intelligence', 'Jump', 'Necromancy', 'Reflexes', 'Sand Manipulation', 'Stamina', 'Stealth', 'Weapons Master', 'Weather Control', 'Wind Control', 'Death Manipulation', 'Illusion Resistance', 'Illusions', 'Levitation', 'Life Manipulation', 'Magic', 'Master Martial Artist', 'Mind Control', 'Regeneration', 'Soul Manipulation', 'Soul Resistance', 'Summoning', 'Telekinesis', 'Telepathy']",DU - Dark Universe,,Egypt,The Mummy,,Female,-,-,,
15,Ahri,/ahri/10-42027/,Ahri,70,13,17,20,55,50,"['Fire Control', 'Magic', 'Accelerated Healing', 'Animal Attributes', 'Berserk Mode', 'Dexterity', 'Energy Blasts', 'Energy Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Heat Resistance', 'Homing Attack', 'Illusions', 'Jump', 'Levitation', 'Longevity', 'Magic Resistance', 'Memory Manipulation', 'Mind Control', 'Natural Weapons', 'Possession Resistance', 'Power Sense', 'Soul Manipulation', 'Statistics Amplification', 'Status Effect Inducement', 'Stealth', 'Summoning', 'Vitakinesis', 'Disguise Mastery', 'Durability Negation', 'Empathy', 'Endurance', 'Enhanced Hearing', 'Love Inducement', 'Master Tactician', 'Non-Physical Interaction', 'Reflexes', 'Sense Manipulation', 'Telekinesis', 'Telepathy', 'Toxin and Disease Control', 'Toxin and Disease Resistance']",League Of Legends - League of Legends,,Ionia,"December 14, 2011 (League of Legends)",Good,Female,"167.6 cm • 5'6""",-,Yellow,Black
16,Ahriman,/ahriman/10-24506/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
17,Ahriman,/ahriman/10-24507/,Ravanna,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
18,Ahriman,/ahriman/10-39009/,,0,0,0,0,0,0,,SMT - Shin Megami Tensei,,,,,,-,-,,
