,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
0,Aletheia,/aletheia/10-37547/,Aletheia,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",,,,,,,-,-,,
1,Alex,/alex/10-11058/,,0,0,0,0,0,0,,,,,,Street Fighter,,-,-,,
2,Alex,/alex/10-29043/,,0,0,0,0,0,0,,,,,Good,Madagascar - Madagascar,Male,-,-,-,-
3,Alex,/alex/10-31368/,,0,0,0,0,0,0,,,,,,Tekken - Tekken,,-,-,,
4,Alex,/alex/10-35850/,Alex,65,100,100,100,100,70,"['Accelerated Development', 'Accelerated Healing', 'Cold Resistance', 'Creation', 'Cryokinesis', 'Damage Boost', 'Damage Reduction', 'Death Manipulation', 'Dig', 'Dimension Storage', 'Durability', 'Electrokinesis', 'Fire Control', 'Fire Resistance', 'Gravity Control', 'Hacking', 'Indomitable Will', 'Intangibility', 'Intelligence', 'Interstellar Travel', 'Intuitive aptitude', 'Invisibility', 'Invulnerability', 'Longevity', 'Luck', 'Magic', 'Marksmanship', 'Matter Manipulation', 'Mind Control', 'Multiple Personalities', 'Necromancy', 'Non-Physical Interaction', 'Omnifabrication', 'Pocket Dimensions', 'Portal Creation', 'Possession Resistance', 'Preparation', 'Probability Manipulation', 'Purification', 'Reality Warping', 'Reality Warping Resistance', 'Robotic Engineering', 'Self-Sustenance', 'Sense Manipulation', 'Shapeshifting', 'Stamina', 'Statistics Amplification', 'Status Effect Inducement', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Surface Scaling', 'Telepathy Resistance', 'Teleportation', 'Terrakinesis', 'Time Manipulation', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Vision - Night', 'Water Control', 'Weapon Creation', 'Weapon Summoning', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wood Manipulation', 'Ability Shift', 'Acausality', 'Adaptation', 'Agility', 'Animal Control', 'Attack Reflection', 'Camouflage', 'Cosmic Awareness', 'Curse Manipulation', 'Danger Sense', 'Dexterity', 'Dimensional Awareness', 'Endurance', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Sight', 'Explosion Manipulation', 'Extrasensory Perception', 'Flight', 'Grappling/Climbing', 'Heat Generation', 'Heat Resistance', 'Jump', 'Levitation', 'Light Control', 'Master Martial Artist', 'Master Tactician', 'Mechanical Aptitude', 'Natural Armor', 'Natural Weapons', 'Physical Anomaly', 'Plant Control', 'Power Augmentation', 'Power Nullifier', 'Radiation Immunity', 'Statistics Reduction', 'Technological Possession', 'Toon Force', 'Vehicular Mastery', 'Vitakinesis', 'Attack Negation', 'Dimensional Travel', 'Duplication', 'Durability Negation', 'Electricity Resistance', 'Food Manipulation', 'Gliding', 'Immortality', 'Magic Resistance', 'Molecular Manipulation', 'Power Bestowal', 'Power Modification', 'Reactive Power Level', 'Resurrection', 'Sealing', 'Underwater breathing']",,,,Neutral,MC - Minecraft,Female,-,-,Green,Orange
5,Alex,/alex/10-38192/,Alexandra Udinov,60,1,6,10,5,75,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Weapons Master', 'Endurance', 'Indomitable Will']",Alexandra Udinov,Russia,Nikita: Pilot (S1E1),Good,Nikita - Nikita,Female,"165.1 cm • 5'5""",-,Blue,Brown
6,Alex Danvers,/alex-danvers/10-15557/,Alex Danvers,0,0,0,0,0,0,,,Gotham City,Supergirl season 1,Good,Arrowverse - DC Television Universe,Female,"188 cm • 6'2""",89.8 kg • 197.98 lbs,Black,Brown
7,Alex Danvers,/alex-danvers/10-16583/,Alex Danvers,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
8,Alex Dark Matter,/alex-dark-matter/10-16745/,Alex,0,0,0,0,0,0,,,,,,,,-,-,,
9,Alex Dimitrios,/alex-dimitrios/10-38671/,,0,0,0,0,0,0,,,,,,James Bond - James Bond,,-,-,,
