,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Anubis,/anubis/10-42824/,,0,0,0,0,0,0,,JJBA - JoJo's Bizarre Adventure,,,,,,-,-,,
1,Anya Amasova,/anya-amasova/10-38673/,,0,0,0,0,0,0,,James Bond - James Bond,,,,,,-,-,,
2,Anya Forger,/anya-forger/10-47747/,,35,1,1,5,30,25,"['Telepathy', 'Master Martial Artist']",Spy X Family,,,Spy X Family Chapter 1,Good,Female,"99 cm • 3'3""",-,Green,Pink
3,Anya Savenlovich,/anya-savenlovich/10-21212/,,0,0,0,0,0,0,,,,,,,,-,-,,
4,Anya Stroud,/anya-stroud/10-25393/,,0,0,0,0,0,0,,GoW - Gears of War,,,,-,Female,-,-,-,-
5,Anzu Yamasaki,/anzu-yamasaki/10-35465/,Yamasaki Anzu,0,0,0,0,0,0,,Gantz - Gantz,,,,,,-,-,,
6,Anzu Yokoyama,/anzu-yokoyama/10-34924/,,0,0,0,0,0,0,,Prison School,,,,,,-,-,,
7,Ao,/ao/10-19284/,,0,0,0,0,0,0,,"Naruto - Naruto, shippuden, Boruto",,,,,,-,-,,
8,Ao,/ao/10-35325/,Ao,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omni-Sense', 'Omnifabrication', 'Omnikinesis', 'Omnilingualism', 'Omnilock', 'Omnimimicry', 'Omnipresence']",DAD - Dungeons and Dragons,,,,,,-,-,,
9,Ao Hojo,/ao-hojo/10-34942/,,0,0,0,0,0,0,,Blue Exorcist Universe - Blue Exorcist Universe,,,,,,-,-,,
10,Ao Kuang,/ao-kuang/10-14151/,,0,0,0,0,0,0,,,,,,,,-,-,,
11,Ao Oni,/ao-oni/10-33290/,Ao Oni,30,30,55,50,40,17,"['Acrobatics', 'Adaptation', 'Animal Attributes', 'Biokinesis', 'Demon Physiology', 'Disguise Mastery', 'Duplication', 'Durability', 'Enhanced Hearing', 'Enhanced Smell', 'Gliding', 'Grappling/Climbing', 'Heat Resistance', 'Indestructible Digestion', 'Insanity', 'Jump', 'Liquid Transmutation', 'Longevity', 'Multiple Personalities', 'Natural Weapons', 'Organic Manipulation', 'Peak Human Condition', 'Photographic Reflexes', 'Radiation Immunity', 'Self-Sustenance', 'Shapeshifting', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Surface Scaling', 'Toxin and Disease Resistance', 'Transformation', 'Vision - Night', 'Vision - Thermal', 'Weapon-based Powers', 'Accelerated Development', 'Accelerated Healing', 'Acid Manipulation', 'Age Manipulation', 'Bloodlust', 'Camouflage', 'Cloning', 'Dexterity', 'Elasticity', 'Empathy', 'Enhanced Condition', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Touch', 'Fire Resistance', 'Flight', 'Fusion', 'Intangibility', 'Invulnerability', 'Jaw Strength', 'Magic Absorption', 'Multiple Limbs', 'Paralysis', 'Possession', 'Possession Resistance', 'Power Bestowal', 'Psychometry', 'Radar Sense', 'Reactive Evolution', 'Reflexes', 'Regeneration', 'Size Changing', 'Sonic Scream', 'Supernatural Condition', 'Teleportation', 'The Fourth Wall', 'Vision - Infrared', 'Berserk Mode', 'Endurance', 'Large Size', 'Phasing', 'Preparation', 'Self-Destruction', 'Soul Resistance']",Creepypasta - Creepypasta verse,,,Ao Oni Novel/Manga (2012),Bad,Other,"335.4 cm • 11'0""",127.01 kg • 280.01 lbs,Black,No Hair
12,Aoda,/aoda/10-36065/,,0,0,0,0,0,0,,"Naruto - Naruto, shippuden, Boruto",,,"Volume #66, Naruto Chapter #633",-,Male,-,-,Black,No Hair
13,Aogami Pierce,/aogami-pierce/10-32277/,Aogami Piasu,0,0,0,0,0,0,,Toaru Universe - A Certain Magical Index Universe,,,,Good,Male,"180 cm • 5'10.9""",-,-,Blue
14,Aoi Asahina,/aoi-asahina/10-41472/,,0,0,0,0,0,0,,Danganronpa - Danganronpa,,,,,,-,-,,
15,Aoi Kaguragi,/aoi-kaguragi/10-33238/,,0,0,0,0,0,0,,,,,,,,-,-,,
16,Aoi Kuchiba,/aoi-kuchiba/10-43138/,,0,0,0,0,0,0,,TQoS - The Qwaser of Stigmata,,,,,,-,-,,
17,Aoi Kurosaki,/aoi-kurosaki/10-37800/,,0,0,0,0,0,0,,Devilman Crybaby - Devilman,,,,,,-,-,,
