,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Glimmer,/glimmer/10-32428/,Glimmer Brightmoon,0,0,0,0,0,0,,MotU - Masters Of The Universe,,,She-Ra: Princess of Power Magazine #1,,Female,-,-,-,-
1,Glinda,/glinda/10-24405/,Glinda Southron,0,0,0,0,0,0,,GFT - Grimm Fairy Tales,,,,,,-,-,,
2,"Glissa, The Traitor",/glissa-the-traitor/10-42112/,Glissa Sunseeker,70,25,20,30,55,90,"['Acid Manipulation', 'Acid Resistants', 'Acrobatics', 'Agility', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Cyborgization', 'Dexterity', 'Enhanced Condition', 'Gadget Usage', 'Heat Resistance', 'Indomitable Will', 'Inorganic Physiology', 'Magic Resistance', 'Mechanical Aptitude', 'Natural Weapons', 'Reflexes', 'Substance Secretion', 'Swordsmanship', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Weapons Master', 'Accelerated Healing', 'Animal Control', 'Animal Oriented Powers', 'Curse Resistance', 'Dark Magic', 'Death Touch', 'Deconstruction', 'Electricity Resistance', 'Endurance', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Fear Inducement', 'Fire Resistance', 'Illusion Resistance', 'Information Analysis', 'Jump', 'Longevity', 'Magic', 'Master Tactician', 'Mind Control Resistance', 'Natural Armor', 'Possession Resistance', 'Power Suit', 'Self-Sustenance', 'Stealth', 'Telepathy Resistance', 'Tentacles', 'Unholy Manipulation', 'Unholy Resistance', 'Zombie Physiology', 'Clairvoyance', 'Death Manipulation', 'Energy Constructs', 'Hunters Instinct', 'Necromancy', 'Physical Anomaly', 'Plant Control', 'Power Augmentation', 'Power Bestowal', 'Precognition', 'Soul Resistance', 'Time Manipulation Resistance', 'Weapon-based Powers']",MtG - Magic the Gathering,,"The Tangle, Mirrodin",,Bad,Female,-,-,Black,Black
3,Glitchtrap,/glitchtrap/10-27424/,,0,0,0,0,0,0,,FNAF - Five Nights At Freddy's,,,,,,-,-,,
4,Glob,/glob/10-43450/,Daniel Stone II,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
5,Glob,/glob/10-44995/,Joseph Timms,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,-,Male,-,-,-,-
6,Glob Horman,/glob-horman/10-10199/,Robert Herman,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
7,Globby,/globby/10-15819/,Dibs,0,0,0,0,0,0,,,,,,,,-,-,,
8,Globby,/globby/10-26834/,Dibs,0,0,0,0,0,0,,BH6 - Big Hero 6,,,,,,-,-,,
9,Globox,/globox/10-18475/,,0,0,0,0,0,0,,RMU - Rayman Universe,,,,,,-,-,,
