,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Culpepper,/culpepper/10-46947/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
1,Cumber,/cumber/10-15187/,Kanba,0,0,0,0,0,0,,DB - Dragon Ball Verse,,,,,,-,-,,
2,Cumber (Oozaru),/cumber-oozaru/10-45689/,Kanba,0,0,0,0,0,0,,DB - Dragon Ball Verse,,,,,,-,-,,
3,Cumber (Super Saiyan),/cumber-super-saiyan/10-26300/,Kanba,100,100,100,100,100,100,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Attack Negation', 'Attack Reflection', 'Aura', 'Awakened Power', 'Berserk Mode', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Darkforce Manipulation', 'Durability', 'Durability Negation', 'Electricity Absorption', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Touch', 'Fear Manipulation', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Heat Resistance', 'Indomitable Will', 'Insanity', 'Intelligence', 'Invulnerability', 'Latent Abilities', 'Longevity', 'Magic Resistance', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Pain Suppression', 'Photographic Reflexes', 'Possession Resistance', 'Power Absorption', 'Power Absorption Immunity', 'Power Modification', 'Power Nullifier', 'Radiation Immunity', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Self-Sustenance', 'Stamina', 'Statistics Amplification', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Transformation', 'Cosmic Awareness', 'Dark Arts', 'Dimensional Awareness', 'Immortality', 'Instinctive Reaction']",DB - Dragon Ball Verse,,,,,,-,-,,
4,Cundiff Cood,/cundiff-cood/10-23644/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
5,Cuphead,/cuphead/10-18931/,Cuphead,40,25,75,1,70,20,"['Acrobatics', 'Agility', 'Damage Boost', 'Energy Beams', 'Energy Blasts', 'Jump', 'Reflexes', 'Toon Force', 'Instinctive Reaction', 'Magic', 'Size Changing']",,,,Cuphead: Don't deal with the Devil,Good,,-,-,Black,No Hair
6,Cupid,/cupid/10-10407/,Carrie Cutter,60,1,6,5,10,50,"['Stamina', 'Acrobatics', 'Marksmanship', 'Stealth', 'Weapons Master', 'Agility', 'Reflexes']",Prime Earth - Prime DC Comics Universe,Carrie Cutter,,Green Arrow and Black Canary #15,Bad,Female,-,-,Green,Red
7,Cupid,/cupid/10-14175/,,0,0,0,0,0,0,,,,,,,,-,-,,
8,Cupid,/cupid/10-16823/,Carrie Cutter,0,0,0,0,0,0,,Arrowverse - DC Television Universe,,,,,,-,-,,
9,Cupid,/cupid/10-48353/,,0,0,0,0,0,0,,Supernatural - Supernatural Series Universe,,,,,,-,-,,
10,Curare,/curare/10-20169/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
11,Cure Black,/cure-black/10-44272/,Nagisa Misumi,0,0,0,0,0,0,,Precure - Pretty Cure,,,Futari wa Pretty Cure,Good,Female,-,-,Brown,Brown
12,Cure White,/cure-white/10-44271/,Honoka Yukishiro,0,0,0,0,0,0,,Precure - Pretty Cure,,,Futari wa Pretty Cure,Good,Female,-,-,Blue,Blue
13,Curian,/curian/10-43490/,,0,0,0,0,0,0,,KUF - Kingdom Under Fire,,,,,,-,-,,
14,Curious,/curious/10-36805/,,0,0,0,0,0,0,,BBB - Blood Blockade Battlefront,,,,,,-,-,,
15,Curious,/curious/10-47392/,Chitose Kizuki,0,0,0,0,0,0,,MHA - My Hero Academia,,,,,,-,-,,
