,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,full name,place of birth,first appearance,alignment,universe,gender,height,weight,eye color,hair color
0,Bud Ugly,/bud-ugly/10-20166/,,0,0,0,0,0,0,,,,,,,,-,-,,
1,Bud Waller,/bud-waller/10-49310/,,0,0,0,0,0,0,,,,,,Hellboy - Hellboy,,-,-,,
2,Buddha,/buddha/10-31142/,,0,0,0,0,0,0,,,,,,Record Of Ragnarok,,-,-,,
3,Buddy,/buddy/10-37693/,Jason Van Horn,0,0,0,0,0,0,,,,,Bad,Baby Driver - Baby Driver,Male,-,-,-,-
4,Buelsar Elliot,/buelsar-elliot/10-36394/,,0,0,0,0,0,0,,,,,,ToG - Tower of God,,-,-,,
5,Bueno Excellente,/bueno-excellente/10-10722/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
6,Buer,/buer/10-39884/,Buer,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
7,Buffy,/buffy/10-10430/,Buffy Anne Summers,55,25,25,60,30,90,"['Agility', 'Awakened Power', 'Durability', 'Emotional Power Up', 'Fire Resistance', 'Force Fields', 'Heat Generation', 'Intelligence', 'Jump', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Preparation', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Acrobatics', 'Clairvoyance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Instinctive Reaction', 'Power Absorption', 'Psionic Powers', 'Reality Warping Resistance', 'Reflexes', 'Spatial Awareness', 'Vision - Night', 'Vision - Telescopic', 'Clairvoyance Resistance', 'Energy Resistance', 'Heat Resistance', 'Invulnerability', 'Matter Manipulation', 'Precognition', 'Telepathy', 'Weapons Master']",Buffy Anne Summers,"Los Angelous, California",Dark Horse Presents 1998 Annual,Good,,Female,"162.6 cm • 5'4""",52.21 kg • 115.1 lbs,Green,Blond
8,Buffy Sanders,/buffy-sanders/10-22969/,Buffy Sanders,55,20,15,15,45,20,"['Agility', 'Durability', 'Reflexes', 'Resurrection', 'Super Speed', 'Super Strength', 'Bloodlust', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Immortality', 'Jump', 'Regeneration']",,,,,Smallville - Smallville (2001-2011 TV Series),,-,-,,
9,Bufkin,/bufkin/10-20680/,,0,0,0,0,0,0,,,,,,Vertigo - Vertigo Universe,,-,-,,
10,Buford MacDonald,/buford-macdonald/10-38441/,,0,0,0,0,0,0,,,,,,JCA - Jackie Chan Adventures,,-,-,,
11,Bug,/bug/10-10018/,,0,0,0,0,0,0,,,,,Good,Earth-616 - Prime Marvel Universe,Male,-,-,Yellow,Green
12,Bug,/bug/10-27835/,Bernard Bonner,0,0,0,0,0,0,,,,,Bad,Prime Earth - Prime DC Comics Universe,Male,-,-,Blue,Black
13,Bug,/bug/10-30943/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
14,Bug Eyed Bandit,/bug-eyed-bandit/10-17584/,Brie Larvan,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
15,Bug Eyed Bandit,/bug-eyed-bandit/10-32144/,Brie Larvan,0,0,0,0,0,0,,,,,,Arrowverse - DC Television Universe,,-,-,,
16,Bug God,/bug-god/10-29900/,,0,0,0,0,0,0,,,,,,OPM - One Punch Man,,-,-,,
17,Bug-Eyed Bandit,/bug-eyed-bandit/10-11681/,Bertram Larvan,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
18,Buggles,/buggles/10-39688/,,0,0,0,0,0,0,,,,,,Prime Earth - Prime DC Comics Universe,,-,-,,
19,Buggy The Clown,/buggy-the-clown/10-22499/,,45,25,50,30,55,60,"['Invulnerability', 'Organic Manipulation', 'Size Changing', 'Social Influencing', 'Weapons Master', 'Flight']",,,Manga: One Piece - Chapter #9,Neutral,OP - One Piece Verse,Male,"192 cm • 6'3.6""",-,Black,Blue
20,Bugle/Bebop Beagle,/buglebebop-beagle/10-38220/,,0,0,0,0,0,0,,,,,,,,-,-,,
21,Buglizard,/buglizard/10-34713/,,0,0,0,0,0,0,,,,,,Ben 10,,-,-,,
22,Bugs,/bugs/10-43786/,Bugs,0,0,0,0,0,0,,,,,,Matrix - The Matrix,,-,-,,
23,Bugs Bunny,/bugs-bunny/10-12355/,Bugs Bunny,90,100,100,100,100,75,"['Agility', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Animation', 'Dimension Storage', 'Dimensional Awareness', 'Durability', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Intelligence', 'Invulnerability', 'Jump', 'Longevity', 'Luck', 'Magic', 'Magic Resistance', 'Peak Human Condition', 'Plot Manipulation', 'Reality Warping', 'Reflexes', 'Regeneration', 'Stamina', 'Stealth', 'Subjective Reality', 'Super Speed', 'Super Strength', 'The Fourth Wall', 'Toon Force', 'Acausality', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Age Manipulation', 'Animated Shadow', 'Anti-Gravity', 'Attack Reflection', 'Biokinesis', 'Broadway Force', 'Bullet Time', 'Causality Manipulation', 'Clairvoyance', 'Cloth Manipulation', 'Cold Resistance', 'Cosmic Awareness', 'Creation', 'Danger Sense', 'Data Manipulation', 'Density Control', 'Dexterity', 'Dimensional Travel', 'Disguise Mastery', 'Dream Manipulation', 'Duplication', 'Elasticity', 'Electricity Resistance', 'Electrokinesis', 'Empathy', 'Energy Resistance', 'Enhanced Memory', 'Enhanced Thievery', 'Enhanced Touch', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fate Resistance', 'Fire Resistance', 'Flight', 'Gravity Control', 'Heat Resistance', 'Hypnokinesis', 'Illusions', 'Immortality', 'Indomitable Will', 'Invisibility', 'Levitation', 'Life Manipulation', 'Magma Manipulation', 'Marksmanship', 'Master Martial Artist', 'Matter Manipulation', 'Mind Control', 'Mind Control Resistance', 'Molecular Manipulation', 'Non-Corporeal', 'Non-Physical Interaction', 'Plant Control', 'Power Nullifier', 'Precognition', 'Preparation', 'Probability Manipulation', 'Projection', 'Radiation Immunity', 'Reality Warping Resistance', 'Resurrection', 'Self-Sustenance', 'Shadow Manipulation', 'Shapeshifting', 'Size Changing', 'Sleep Manipulation', 'Spatial Awareness', 'Spatial Manipulation', 'Statistics Amplification', 'Technological Possession', 'Technopath/Cyberpath', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Transformation', 'Vision - Night', 'Vitakinesis', 'Void Manipulation', 'Wallcrawling', 'Water Control', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Super Breath', 'Vision - Heat']",,,,Good,Looney Tunes,Male,-,-,,
24,Builders,/builders/10-22009/,Builders,0,0,0,0,0,0,,,,,,,,-,-,,
25,Bujin,/bujin/10-39550/,Bujin,65,60,70,50,40,80,"['Chi Manipulation', 'Durability', 'Energy Absorption', 'Flight', 'Intelligence', 'Jump', 'Longevity', 'Peak Human Condition', 'Seismic Power', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Acrobatics', 'Afterimage Creation', 'Agility', 'Bullet Time', 'Cold Resistance', 'Dexterity', 'Electrokinesis', 'Element Control', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Condition', 'Heat Resistance', 'Illusions', 'Invulnerability', 'Light Control', 'Psionic Powers', 'Reflexes', 'Terrakinesis']",,,,Bad,DB - Dragon Ball Verse,Male,-,-,-,-
