,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Black Thorn,/black-thorn/10-28971/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
1,Black Tom,/black-tom/10-20362/,Black Tom Cassidy,0,0,0,0,0,0,,EMCU - Extended Marvel Cinematic Universe (2000-2019 Movies),,,,,,-,-,,
2,Black Tom Cassidy,/black-tom-cassidy/10-12285/,Thomas Samuel Eamon Cassidy,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
3,Black Tortoise,/black-tortoise/10-38359/,Bao,45,25,25,30,25,75,"['Agility', 'Animal Attributes', 'Chi Manipulation', 'Durability', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Acrobatics', 'Aura', 'Awakened Power', 'Cold Resistance', 'Dexterity', 'Endurance', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Condition', 'Force Fields', 'Indomitable Will', 'Jump', 'Latent Abilities', 'Light Control', 'Master Martial Artist', 'Reflexes', 'Stealth', 'Weapon-based Powers']",KFP - Kung Fu Panda,,,,Good,Male,-,-,Blue,-
4,Black Tortoise,/black-tortoise/10-38363/,,70,30,35,40,35,100,"['Agility', 'Animal Attributes', 'Chi Manipulation', 'Dexterity', 'Durability', 'Indomitable Will', 'Jump', 'Master Martial Artist', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Acrobatics', 'Aura', 'Bullet Time', 'Endurance', 'Energy Armor', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Fire Resistance', 'Force Fields', 'Invulnerability', 'Light Control', 'Longevity', 'Natural Armor', 'Reflexes', 'Weapon-based Powers']",KFP - Kung Fu Panda,,,,Good,Male,-,-,Purple,No Hair
5,Black Vortex,/black-vortex/10-12470/,Kitty Pryde,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
6,Black Vulcan,/black-vulcan/10-10048/,,0,0,0,0,0,0,,Super Friends - Super Friends (1973-1985 TV Series),,,,Good,Male,-,-,,
7,Black Vulture,/black-vulture/10-21818/,,0,0,0,0,0,0,,Earth-9602 - Amalgam Universe,,,,,,-,-,,
8,Black Waltz,/black-waltz/10-49584/,,0,0,0,0,0,0,,FF IX - Final Fantasy IX,,,,,,-,-,,
9,Black Widow,/black-widow/10-618/,Yelena Belova,75,13,25,15,25,90,"['Agility', 'Bloodlust', 'Dexterity', 'Disguise Mastery', 'Endurance', 'Hacking', 'Indomitable Will', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Reflexes', 'Stamina', 'Stealth', 'Vehicular Mastery', 'Weapon-based Powers', 'Weapons Master', 'Cold Resistance', 'Explosion Manipulation', 'Heat Resistance', 'Jump', 'Power Mimicry', 'Toxin and Disease Resistance', 'Accelerated Healing']",Earth-616 - Prime Marvel Universe,Yelena Belova,"presumably Kiev, Ukraine","Inhumans Vol 2 #5 (March, 1999)",Bad,Female,"170.2 cm • 5'7""",61.2 kg • 134.92 lbs,Blue,Blond
