,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,The Hunt,/the-hunt/10-32870/,Walter,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
1,The Hunter,/the-hunter/10-15206/,,75,75,80,75,85,100,"['Acid Resistants', 'Agility', 'Bloodlust', 'Clairvoyance', 'Cold Resistance', 'Dexterity', 'Dimensional Travel', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Explosion Manipulation', 'Fire Resistance', 'Heat Resistance', 'Immortality', 'Invulnerability', 'Madness Manipulation', 'Magic', 'Master Martial Artist', 'Master Tactician', 'Psychometry', 'Radiation Immunity', 'Resurrection', 'Shapeshifting', 'Stamina', 'Statistics Amplification', 'Summoning', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Weapons Master', 'Accelerated Healing', 'Acrobatics', 'Attack Reflection', 'Blood Manipulation', 'Clairvoyance Resistance', 'Curse Manipulation', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Electricity Resistance', 'Electrokinesis', 'Endurance', 'Energy Absorption', 'Energy Resistance', 'Fire Control', 'Holy Manipulation', 'Holy Resistance', 'Illusions', 'Intangibility', 'Jump', 'Mind Control', 'Mind Control Resistance', 'Non-Corporeal', 'Non-Physical Interaction', 'Organic Manipulation', 'Power Nullifier', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Soul Manipulation', 'Soul Resistance', 'Sound Manipulation']",Bloodborne - Bloodborne (2015 Game),,,,Good,-,-,-,-,-
2,The Hunter,/the-hunter/10-35757/,,0,0,0,0,0,0,,MH2020 - Monster Hunter (Movie-2020),,,,Good,Male,-,-,-,-
3,The Hunter (Monster Hunter),/the-hunter-monster-hunter/10-15750/,,0,0,0,0,0,0,,MH - Monster Hunter,,,,,,-,-,,
4,The Huntress,/the-huntress/10-39909/,Anna,0,0,0,0,0,0,,Dead By Daylight,,,,,,-,-,,
5,The Hydra,/the-hydra/10-38044/,The Hydra,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",,,,,,,-,-,,
6,The Hydra Diana,/the-hydra-diana/10-24540/,Diana Of Themyscira,0,0,0,0,0,0,,DM - Dark Multiverse,,,,,,-,-,,
7,The Hytherion,/the-hytherion/10-14417/,Hytherion,0,0,0,0,0,0,,,,,,,,-,-,,
8,The Ice Emperor,/the-ice-emperor/10-34047/,Zane,80,25,25,50,70,100,"['Acrobatics', 'Agility', 'Cryokinesis', 'Durability', 'Endurance', 'Enhanced Memory', 'Enhanced Sight', 'Grappling/Climbing', 'Intelligence', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Robotic Engineering', 'Spinjitzu', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Weapon-based Powers', 'Weapons Master', 'Corruption', 'Cyborgization', 'Dexterity', 'Gadget Usage', 'Power Suit', 'Technopath/Cyberpath']",,,Ninjago City,Way of the Ninja,Bad,Male,-,-,-,-
9,The Idea Of Evil,/the-idea-of-evil/10-19306/,The Idea Of Evil,100,0,100,0,100,0,"['Acausality', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Aura', 'Causality Manipulation', 'Conceptual Manipulation', 'Darkforce Manipulation', 'Death Manipulation', 'Empathy', 'Existence Erasure Resistance', 'Exorcism', 'Fate Manipulation', 'Fate Resistance', 'Fusion', 'Godly Physiology', 'Gravity Control', 'Higher Dimensional Manipulation', 'Immortality', 'Intangibility', 'Law Manipulation', 'Life Manipulation', 'Magic', 'Magic Resistance', 'Mind Control Resistance', 'Necromancy', 'Non-Corporeal', 'Non-Physical Interaction', 'Omnilingualism', 'Omnilock', 'Omnipresence', 'Omniscience', 'Pocket Dimensions', 'Portal Creation', 'Possession Resistance', 'Power Bestowal', 'Precognition', 'Psionic Powers', 'Reality Warping', 'Sealing', 'Social Influencing', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Manipulation', 'Subjective Reality', 'Summoning', 'Telepathy Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Umbrakinesis', 'Unholy Manipulation', 'Void Manipulation', 'Existence Erasure']",,,,,,,-,-,,
