,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Khalid Tefibi,/khalid-tefibi/10-41651/,Khalid Tefibi,0,0,0,0,0,0,,Earth-50 - Wildstorm Universe,,,,,,-,-,,
1,Khamûl The Easterling,/khaml-the-easterling/10-13922/,,65,30,25,35,60,80,"['Agility', 'Aura', 'Bloodlust', 'Cold Resistance', 'Corruption Resistance', 'Curse Resistance', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Heat Resistance', 'Immortality', 'Intangibility', 'Invulnerability', 'Magic', 'Master Martial Artist', 'Master Tactician', 'Mind Control Resistance', 'Possession Resistance', 'Reflexes', 'Self-Sustenance', 'Soul Resistance', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Substance Secretion', 'Swordsmanship', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Weapons Master', 'Clairvoyance Resistance', 'Dark Magic', 'Electricity Resistance', 'Holy Resistance', 'Illusion Resistance', 'Magic Resistance', 'Unholy Resistance']",,,,,,,-,-,,
2,Khamdek,/khamdek/10-36515/,Khamdek,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
3,Khameleon,/khameleon/10-45085/,,50,15,10,15,60,90,"['Ability Shift', 'Acrobatics', 'Agility', 'Durability', 'Fire Control', 'Intelligence', 'Magic', 'Master Martial Artist', 'Shapeshifting', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Weapons Master', 'Attack Reflection', 'Bloodlust', 'Damage Boost', 'Danger Sense', 'Dexterity', 'Endurance', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Sight', 'Intangibility', 'Invisibility', 'Jump', 'Longevity', 'Natural Weapons', 'Portal Creation', 'Projection', 'Pseudo-Flight', 'Self-Sustenance', 'Social Influencing', 'Teleportation', 'Weapon Creation', 'Weapon Summoning', 'Weapon-based Powers', 'Wind Control']",MK - Mortal Kombat,,Zaterra,,Good,Female,"175.3 cm • 5'9""",60 kg • 132.28 lbs,White,No Hair
4,Khamus,/khamus/10-36604/,Khamus,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
5,Khan,/khan/10-10573/,Khan Noonien Singh,0,0,0,0,0,0,,Star Trek - Star Trek,,,,Bad,Male,"182.9 cm • 6'0""",79.4 kg • 175.05 lbs,Brown,Brown
6,Khan-El,/khan-el/10-26374/,Khan-El,0,0,0,0,0,0,,FS - Future State,,,,,,-,-,,
7,Khanjikhan,/khanjikhan/10-16518/,Khanjikhan,0,0,0,0,0,0,,,Khanjikhan,Djinnjago,Enkrypted,Neutral,,"198.1 cm • 6'6""",5 kg • 11.02 lbs,Black,Grey
8,Khanom Mehr,/khanom-mehr/10-45312/,Khanom Mehr,95,100,100,100,100,95,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acid Resistants', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Age Manipulation', 'Agility', 'Amber', 'Animal Attributes', 'Animal Control', 'Animal Oriented Powers', 'Animated Shadow', 'Attack Negation', 'Attack Reflection', 'Aura', 'Awakened Power', 'Berserk Mode', 'Biokinesis', 'Black Hole Manipulation', 'Blessed', 'Blood Manipulation', 'Bloodlust', 'Body Puppetry', 'Camouflage', 'Causality Manipulation', 'Causality Resistance', 'Chaos Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Conceptual Manipulation', 'Corruption', 'Corruption Resistance', 'Cosmic Awareness', 'Curse Manipulation', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Dark Magic', 'Dark Matter Manipulation', 'Darkforce Manipulation', 'Data Manipulation', 'Death Manipulation', 'Dexterity', 'Dimension Storage', 'Dimensional Awareness', 'Dimensional Travel', 'Disguise Mastery', 'Disguise Resistance', 'Dream Manipulation', 'Duplication', 'Durability', 'Durability Negation', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Embodiment', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Existence Erasure', 'Existence Erasure Resistance', 'Extrasensory Perception', 'Fate Manipulation', 'Fate Resistance', 'Fear Inducement', 'Fear Manipulation', 'Fire Resistance', 'Fusion', 'Godly Physiology', 'Gravity Control', 'Greed Inducement', 'Heat Generation', 'Heat Resistance', 'Hellfire Manipulation', 'Hellfire Resistance', 'Higher Dimensional Manipulation', 'Hope Inducement', 'Hyperkinesis', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Immortality Negation', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Intuitive aptitude', 'Invulnerability', 'Latent Abilities', 'Levitation', 'Life Manipulation', 'Longevity', 'Madness Manipulation', 'Magic', 'Magic Resistance', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Mind Transfer', 'Molecular Dissipation', 'Multiple Personalities', 'Natural Weapons', 'Necromancy', 'Non-Corporeal', 'Non-Physical Interaction', 'Ocular Techniques', 'Omni-Sense', 'Pain Manipulation', 'Pain Suppression', 'Paralysis', 'Perfect Recollection', 'Photographic Reflexes', 'Physical Anomaly', 'Portal Creation', 'Possession', 'Possession Resistance', 'Power Absorption', 'Power Bestowal', 'Power Mimicry', 'Power Nullifier', 'Power Sense', 'Precognition', 'Preparation', 'Pressure Points', 'Psionic Powers', 'Psychometry', 'Quantum Manipulation', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration Negation', 'Resurrection', 'Seismic Power', 'Self-Sustenance', 'Sense Manipulation', 'Separation', 'Shadow Manipulation', 'Shapeshifting', 'Shockwaves Generation', 'Sleep Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Sound Manipulation', 'Spatial Awareness', 'Spatial Communication', 'Spatial Manipulation', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Subjective Reality', 'Summoning', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Transformation', 'Umbrakinesis', 'Unholy Manipulation', 'Unholy Resistance', 'Vibration Manipulation', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vitakinesis', 'Void Manipulation', 'Wallcrawling', 'Water Control', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Wind Control', 'Acausality', 'Antimatter Manipulation', 'Apathy', 'Astral Projection', 'Astral Travel', 'Avatar Creation', 'Banish', 'Bone Manipulation', 'Death Touch', 'Decay Embodiment', 'Echolocation', 'Elasticity', 'Electricity Absorption', 'Electrokinesis', 'Energy Blasts', 'Energy Constructs', 'Entropy Projection', 'Explosion Manipulation', 'Fire Control', 'Flight', 'Force Fields', 'Holy Resistance', 'Immortality', 'Inorganic Physiology', 'Invisibility', 'Jump', 'Magic Absorption', 'Master Martial Artist', 'Matter Absorption', 'Molecular Manipulation', 'Morality Manipulation', 'Nothingness Aspect Manifestation', 'Omnilingualism', 'Phasing', 'Physics Manipulation', 'Pocket Dimensions', 'Probability Manipulation', 'Projection', 'Radiation Absorption', 'Regeneration', 'Size Changing', 'Smoke Manipulation', 'Social Influencing', 'Subatomic Manipulation', 'Surface Scaling', 'Underwater breathing', 'Vision - Infrared', 'Vision - X-Ray', 'Weapon Summoning', 'Anti-Gravity', 'Creation']",WOD - World of Darkness,,,,,,-,-,,
9,Kharn The Betrayer,/kharn-the-betrayer/10-39335/,Kharn The Betrayer,75,100,100,95,100,95,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Amber', 'Attack Negation', 'Attack Reflection', 'Aura', 'Berserk Mode', 'Biokinesis', 'Blessed', 'Blood Manipulation', 'Bloodlust', 'Camouflage', 'Chaos Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Cosmic Awareness', 'Curse Manipulation', 'Curse Resistance', 'Damage Boost', 'Damage Reduction', 'Damage Transferal', 'Danger Sense', 'Darkforce Manipulation', 'Data Manipulation', 'Death Manipulation', 'Dexterity', 'Dimensional Awareness', 'Durability', 'Durability Negation', 'Electrical Transport', 'Electricity Resistance', 'Element Control', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Explosion Manipulation', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Force Fields', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Indomitable Will', 'Information Analysis', 'Information Manipulation', 'Instinctive Reaction', 'Intangibility', 'Intelligence', 'Intuitive aptitude', 'Invulnerability', 'Madness Manipulation', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mechanical Aptitude', 'Mind Control Resistance', 'Natural Armor', 'Natural Weapons', 'Non-Physical Interaction', 'Ocular Techniques', 'Pain Manipulation', 'Pain Suppression', 'Paralysis', 'Perfect Recollection', 'Photographic Reflexes', 'Physical Anomaly', 'Possession Resistance', 'Power Absorption', 'Power Bestowal', 'Power Mimicry', 'Power Nullifier', 'Precognition', 'Preparation', 'Radiation Control', 'Radiation Immunity', 'Rage Inducement', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Resurrection', 'Seismic Power', 'Sense Manipulation', 'Shockwaves Generation', 'Soul Manipulation', 'Soul Resistance', 'Spatial Awareness', 'Spatial Communication', 'Stamina', 'Statistics Amplification', 'Statistics Reduction', 'Status Effect Inducement', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Technological Possession', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Vehicular Mastery', 'Vibration Manipulation', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vitakinesis', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Acid Manipulation', 'Age Manipulation', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Black Hole Manipulation', 'Causality Manipulation', 'Dimensional Travel', 'Duplication', 'Energy Absorption', 'Energy Blasts', 'Energy Constructs', 'Energy Embodiment', 'Energy Manipulation', 'Enhanced Touch', 'Fate Resistance', 'Gravity Control', 'Hellfire Resistance', 'Immortality', 'Longevity', 'Matter Absorption', 'Matter Manipulation', 'Mind Control', 'Non-Corporeal', 'Plasma Manipulation', 'Portal Creation', 'Possession', 'Psionic Powers', 'Regeneration Negation', 'Self-Sustenance', 'Shadow Manipulation', 'Sleep Manipulation', 'Smoke Manipulation', 'Spatial Manipulation', 'Supernatural Condition', 'Telekinesis', 'Time Manipulation Resistance', 'Void Manipulation', 'Weapon Summoning', 'Memory Manipulation', 'Regeneration']",,,,,,,-,-,,
