,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Adam,/adam/10-35963/,,0,0,0,0,0,0,,TPN - The Promised Neverland,,,,,,-,-,,
1,Adam,/adam/10-38668/,,0,0,0,0,0,0,,James Bond - James Bond,,,,,,-,-,,
2,Adam (Adult-The Adam Project),/adam-adult-the-adam-project/10-44955/,,0,0,0,0,0,0,,,,,,,,-,-,,
3,Adam (The Adam Project),/adam-the-adam-project/10-44954/,,0,0,0,0,0,0,,,,,,,,-,-,,
4,Adam Archer,/adam-archer/10-15717/,,0,0,0,0,0,0,,,,,,,,-,-,,
5,Adam Atom,/adam-atom/10-33471/,Adam Cray,80,1,8,15,60,1,"['Elasticity', 'Transformation', 'Large Size', 'Size Changing']",TT - Tiny Titans,,,,,,-,-,,
6,Adam Davenport,/adam-davenport/10-17731/,Adam Davenport,0,0,0,0,0,0,,,,,,,,-,-,,
7,Adam Destine,/adam-destine/10-11194/,Adam Destine,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
8,Adam Dudley,/adam-dudley/10-49872/,,0,0,0,0,0,0,,Kenganverse - Kengan Ashura,,,,,,-,-,,
9,Adam Francis,/adam-francis/10-39894/,,0,0,0,0,0,0,,Dead By Daylight,,,,,,-,-,,
10,Adam Hunter,/adam-hunter/10-27661/,,65,13,1,8,30,45,"['Stamina', 'Fire Control', 'Master Martial Artist', 'Resurrection', 'Summoning', 'Weapons Master']",SOR - Streets Of Rage Universe,,,,,,-,-,,
11,Adam I,/adam-i/10-25538/,Adam One,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
12,Adam II,/adam-ii/10-17920/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
13,Adam Jensen,/adam-jensen/10-37443/,,70,15,20,20,25,95,"['Agility', 'Cold Resistance', 'Cyborgization', 'Dexterity', 'Endurance', 'Hacking', 'Heat Resistance', 'Intelligence', 'Invisibility', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Smoke Manipulation', 'Social Influencing', 'Stamina', 'Statistics Amplification', 'Status Effect Inducement', 'Stealth', 'Toxin and Disease Resistance', 'Transformation', 'Vehicular Mastery', 'Weapons Master', 'Electrical Transport', 'Enhanced Hearing', 'Enhanced Memory', 'Explosion Manipulation', 'Information Analysis', 'Radiation Immunity', 'Regeneration', 'Sleep Manipulation', 'Technopath/Cyberpath']",Deus Ex - Deus Ex Universe,,,Deus Ex,Good,Male,"185 cm • 6'0.8""",-,Brown,Black
14,Adam Jones,/adam-jones/10-46683/,,45,1,1,6,7,5,,5King - Five Kingdoms,,,Sky Raiders,Neutral,Male,-,-,-,Grey
15,Adam Kaufman,/adam-kaufman/10-38185/,Adam Kaufman,60,1,6,10,0,40,"['Intelligence', 'Master Tactician', 'Weapons Master']",24 - 24,Adam Kaufman,,24: Day 3: 1:00pm-2:00pm,Good,Male,-,-,Brown,Brown
16,Adam Knight,/adam-knight/10-22324/,Adam Knight,50,1,5,15,5,25,"['Durability', 'Agility', 'Resurrection', 'Zombie Physiology']",Smallville - Smallville (2001-2011 TV Series),,,,Bad,Male,-,-,-,-
17,Adam Mann,/adam-mann/10-17921/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
18,Adam Monroe,/adam-monroe/10-1026/,,0,0,0,0,0,0,,Heroes - Heroes,,,Heroes S02E01 - Four Months Later...,Good,Male,-,-,Blue,Blond
19,Adam Smasher,/adam-smasher/10-24143/,,50,25,25,20,20,50,"['Adaptation', 'Bloodlust', 'Durability', 'Endurance', 'Hacking', 'Natural Weapons', 'Peak Human Condition', 'Radiation Immunity', 'Super Speed', 'Super Strength', 'Technopath/Cyberpath', 'Weapon Creation', 'Weapon-based Powers', 'Weapons Master', 'Acrobatics', 'Agility', 'Berserk Mode', 'Bullet Time', 'Damage Boost', 'Danger Sense', 'Dexterity', 'Heat Resistance', 'Jump', 'Marksmanship', 'Natural Armor', 'Reflexes', 'Toxin and Disease Resistance']",Cyberpunk 2077,,New York Usa,Cuberpunk 2077,Neutral,Male,-,-,Red,No Hair
20,Adam Strange,/adam-strange/10-626/,Adam Strange,85,1,25,20,25,85,"['Durability', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Weapon-based Powers', 'Weapons Master', 'Agility', 'Cold Resistance', 'Endurance', 'Enhanced Memory', 'Fire Resistance', 'Flight', 'Hacking', 'Heat Resistance', 'Intuitive aptitude', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Mechanical Aptitude', 'Power Suit', 'Reflexes', 'Stealth', 'Teleportation']",Prime Earth - Prime DC Comics Universe,Adam Strange,,Outsiders #6,Good,Male,"182.9 cm • 6'0""",79.4 kg • 175.05 lbs,Blue,Blond
21,Adam Strange,/adam-strange/10-23160/,Adam Strange,70,25,55,20,30,35,"['Durability', 'Energy Beams', 'Flight', 'Spaceflight', 'Stamina', 'Endurance', 'Energy Blasts', 'Interstellar Travel', 'Power Suit']",DCAU - DC Animated Universe,,,,,,-,-,,
22,Adam Strange,/adam-strange/10-33359/,Adam Strange,0,0,0,0,0,0,,New 52 - New 52,,,"Justice League United #0 (June, 2014)",Good,Male,"182.9 cm • 6'0""",79 kg • 174.17 lbs,Blue,Blond
23,Adam Strange,/adam-strange/10-47298/,Adam Strange,0,0,0,0,0,0,,Young Justice - Young Justice (2010- TV Series),,,,,,-,-,,
24,Adam Strange,/adam-strange/10-47780/,,0,0,0,0,0,0,,Earth-21 - DC's Earth-21,,,,,,-,-,,
25,Adam Strange,/adam-strange/10-50206/,,0,0,0,0,0,0,,MoT - Superman: Man of Tomorrow,,,,,,-,-,,
26,Adam Taurus,/adam-taurus/10-41490/,Adam Taurus,0,0,0,0,0,0,,RWBY - RWBY Universe,,,,,,-,-,,
27,Adam Van Helsing,/adam-van-helsing/10-20739/,,0,0,0,0,0,0,,,,,,,,-,-,,
28,Adam Warlock,/adam-warlock/10-25153/,Adam Warlock,75,100,75,100,90,60,"['Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Cold Resistance', 'Cosmic Awareness', 'Dexterity', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Fire Resistance', 'Flight', 'Godly Physiology', 'Heat Resistance', 'Immortality', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Longevity', 'Matter Manipulation', 'Peak Human Condition', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Resurrection', 'Stamina', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Creation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Technological Possession', 'Omnilingualism']",MAU - Marvel Animated Universe,,,,Good,Male,-,-,Gold,Gold
29,Adam Warlock,/adam-warlock/10-42336/,Adam Warlock,0,0,0,0,0,0,,Earth-94241 - New Xandar,,,,,,-,-,,
30,Adam Warlock,/adam-warlock/10-45573/,,0,0,0,0,0,0,,Earth-8096 - The Avengers: Earth's Mightiest Heroes (2010-1013 TV Series),,,,,,-,-,,
31,Adam Warlock,/adam-warlock/10-46841/,,0,0,0,0,0,0,,Earth-9997 - Earth-X,,,,,,-,-,,
32,Adam Whiteley,/adam-whiteley/10-34803/,,0,0,0,0,0,0,,Moriarty The Patriot - Moriarty The Patriot,,,The White Knight of London Act 1,Good,Male,-,-,Green,Blond
33,Adamai,/adamai/10-41775/,,55,25,25,50,65,60,"['Changing Armor', 'Shapeshifting', 'Stamina', 'Super Strength', 'Acrobatics', 'Agility', 'Animal Attributes', 'Berserk Mode', 'Curse Manipulation', 'Dexterity', 'Dig', 'Divinity', 'Energy Manipulation', 'Fire Control', 'Flight', 'Godly Physiology', 'Heat Generation', 'Homing Attack', 'Hunters Instinct', 'Illumination', 'Immortality', 'Immortality Negation', 'Information Analysis', 'Jaw Strength', 'Large Size', 'Natural Armor', 'Natural Weapons', 'Rage Power', 'Reflexes', 'Regeneration', 'Size Changing']",Wakfu - wakfu,,,,Good,Male,-,-,Black,-
34,Adamas,/adamas/10-30932/,,0,0,0,0,0,0,,Record Of Ragnarok,,,,,,-,-,,
35,Adaptoid (A.I.M),/adaptoid-aim/10-32434/,Adaptoid,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
36,Adara,/adara/10-12747/,Adara,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,Adara,,Green Lantern Vol 4 #52,Good,Male,-,-,,
37,Adara,/adara/10-41571/,Nicole Morrison,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
38,Addax,/addax/10-26997/,,0,0,0,0,0,0,,Wings Of Fire Universe,,,,,,-,-,,
39,Addwaitya,/addwaitya/10-28175/,,80,100,90,85,90,70,"['Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance', 'Cold Resistance', 'Corruption', 'Crystal Touch', 'Dexterity', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Jump', 'Latent Abilities', 'Levitation', 'Light Control', 'Longevity', 'Magic', 'Magic Resistance', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Natural Armor', 'Peak Human Condition', 'Power Sense', 'Radar Sense', 'Radiation Absorption', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Stamina', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Teleportation', 'Vaporising Beams', 'Vision - Heat', 'Wind Control', 'Astral Projection', 'Astral Travel', 'Aura', 'Awakened Power', 'Chaos Energy', 'Chaos Magic', 'Cosmic Awareness', 'Dark Arts', 'Dark Magic', 'Dimensional Awareness', 'Hellfire Manipulation', 'Hellfire Resistance', 'Immortality', 'Invulnerability', 'Life Manipulation', 'Metal Manipulation', 'Mind Control', 'Mind Control Resistance', 'Molecular Dissipation', 'Molecular Manipulation', 'Power Augmentation', 'Power Bestowal', 'Shockwaves Generation', 'Sonar', 'Spatial Awareness', 'Spatial Manipulation', 'Telepathy', 'Toxin and Disease Resistance', 'Divinity', 'Large Size', 'Matter Absorption', 'Matter Manipulation', 'Molecular Combustion', 'Molecular Immobilization', 'Molecular Oscillation']",Ben 10,,,,Bad,Male,-,-,-,No Hair
40,Adel,/adel/10-49580/,Adel,60,95,100,85,90,40,"['Durability', 'Energy Blasts', 'Flight', 'Intelligence', 'Levitation', 'Magic', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Ability Shift', 'Fire Control', 'Holy Manipulation', 'Large Size', 'Terrakinesis', 'Vitakinesis']",FF VIII - Final Fantasy VIII,,Esthar,Final Fantasy 8,Bad,Female,-,-,Red,Red
41,Adéla Sokol,/adla-sokol/10-37442/,,0,0,0,0,0,0,,Deus Ex - Deus Ex Universe,,,,,,-,-,,
42,Adelbert Greywing,/adelbert-greywing/10-40293/,Adelbert Greywing,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
43,Adele Wolff,/adele-wolff/10-37671/,,0,0,0,0,0,0,,XXX - XXX Movies,,,,,,-,-,,
44,Adelheid Bernstein,/adelheid-bernstein/10-29266/,,0,0,0,0,0,0,,KOF - King of Fighters,,,,Good,Male,-,-,-,Yellow
45,Adélie,/adlie/10-35203/,Ader?,0,0,0,0,0,0,,Space Dandy - Space Dandy,,,,,,-,-,,
46,Adelina Fortnight,/adelina-fortnight/10-28029/,,0,0,0,0,0,0,,Missing Link,,,,Good,Female,-,-,-,-
47,Adeline Wilson,/adeline-wilson/10-25383/,Adeline Rosemary Kane,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
48,Adellca,/adellca/10-21221/,,0,0,0,0,0,0,,,,,,,,-,-,,
49,Adept,/adept/10-41757/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
50,Adéwalé,/adwal/10-22240/,,0,0,0,0,0,0,,AC - Assassin's Creed Game & Movie Universe,,,,,,-,-,,
51,Adi Gallia,/adi-gallia/10-10677/,,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
52,Adiane,/adiane/10-32313/,,0,0,0,0,0,0,,Gurren Lagann - Tengen Toppa Gurren Lagann Universe,,,,,,-,-,,
53,Adjudicator,/adjudicator/10-13257/,,100,100,100,100,100,40,['Nigh-Omnipotence'],Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
54,Adjudicator,/adjudicator/10-32371/,,0,0,0,0,0,0,,TLFFS - Earth-71016,,,,-,-,-,-,-,-
55,Administrator,/administrator/10-17922/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
56,Admiral Ackbar,/admiral-ackbar/10-10998/,Gial Ackbar,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
57,Admiral Ackbar,/admiral-ackbar/10-25397/,Admiral Ackbar,50,5,5,5,10,35,"['Weapon-based Powers', 'Weapons Master']",LEGO Star Wars - Lego Star Wars Universe,,,,,,-,-,,
58,Admiral Durril,/admiral-durril/10-33760/,Durril,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
59,Admiral Gendling,/admiral-gendling/10-33761/,Carlou Gendling,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
60,Admiral Grot,/admiral-grot/10-28344/,Grot,0,0,0,0,0,0,,SWL - Star Wars: Legends Multiverse,,,,,,-,-,,
61,Admiral Harrsk,/admiral-harrsk/10-27962/,Blitzer Harrsk,0,0,0,0,0,0,,SWL - Star Wars: Legends Multiverse,,,,,,-,-,,
62,Admiral Helena Cain,/admiral-helena-cain/10-49026/,Helena Cain,0,0,0,0,0,0,,Battlestar Galactica,,,,,,-,-,,
63,Admiral Kilnstrider,/admiral-kilnstrider/10-33903/,Kilnstrider,0,0,0,0,0,0,,SWL - Star Wars: Legends Multiverse,,,,,,-,-,,
64,Admiral Kinshara,/admiral-kinshara/10-33762/,Kinshara,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
65,Admiral Konstantine,/admiral-konstantine/10-27961/,Kassius Konstantine,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
66,Admiral Piett,/admiral-piett/10-27912/,Firmus Piett,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
67,Admiral Salen Kotch,/admiral-salen-kotch/10-25244/,Salen Kotch,0,0,0,0,0,0,,,,,Call of Duty: Infinite Warfare,Bad,Male,"173 cm • 5'8.1""",68 kg • 149.91 lbs,Brown,Brown
68,Admiral Versio,/admiral-versio/10-27913/,Garrick Versio,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
69,Adoet De Fabre,/adoet-de-fabre/10-48536/,,0,0,0,0,0,0,,Hellboy - Hellboy,,,,,,-,-,,
70,Adolf Hitler,/adolf-hitler/10-39518/,,80,1,1,10,5,45,"['Master Tactician', 'Berserk Mode', 'Preparation', 'Weapons Master']",Earth-9907 - Red Skull Won WWII,,,,Bad,Male,-,-,-,Black
71,Adolf Hitler,/adolf-hitler/10-47789/,,0,0,0,0,0,0,,Earth-10 - Earth-X,,,,,,-,-,,
72,Adolf Hitler II,/adolf-hitler-ii/10-47790/,,0,0,0,0,0,0,,Earth-10 - Earth-X,,,,,,-,-,,
73,Adolf Hitler III,/adolf-hitler-iii/10-47800/,,0,0,0,0,0,0,,Earth-10 - Earth-X,,,,,,-,-,,
74,Adolf Junkers,/adolf-junkers/10-34584/,,0,0,0,0,0,0,,Monster,,,,,,-,-,,
75,Adolf Reinhard,/adolf-reinhard/10-43154/,,0,0,0,0,0,0,,Terraformars - Terra Formars,,,,,,-,-,,
76,Adolf Tucker,/adolf-tucker/10-37305/,,0,0,0,0,0,0,,Death Note,,,,,,-,-,,
77,Adolfo Flores,/adolfo-flores/10-48535/,,0,0,0,0,0,0,,Hellboy - Hellboy,,,,,,-,-,,
78,Adolfus Crane,/adolfus-crane/10-34053/,,0,0,0,0,0,0,,Earth-90214 - Marvel Noir,,,,,,-,-,,
79,Adolph Gettler,/adolph-gettler/10-38669/,,0,0,0,0,0,0,,James Bond - James Bond,,,,,,-,-,,
80,Adolphe Pescarolo,/adolphe-pescarolo/10-35927/,,0,0,0,0,0,0,,Ksliw - Kaguya-sama Love Is War,,,,,,-,-,,
81,Adon,/adon/10-11050/,,0,0,0,0,0,0,,Street Fighter,,,,,,-,-,,
82,Adonis,/adonis/10-11779/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
83,Adonis,/adonis/10-26934/,,0,0,0,0,0,0,,Teen Titans - Teen Titans (2003-2006 TV Series),,,,,,-,-,,
84,Adonis Creed,/adonis-creed/10-12291/,Adonis Creed,55,5,10,10,10,80,"['Master Martial Artist', 'Stamina', 'Dexterity', 'Endurance', 'Reflexes']",Rocky,,,,Good,Male,"183.4 cm • 6'0.2""",68.9 kg • 151.9 lbs,Brown,Black
85,Adramelech,/adramelech/10-39010/,,0,0,0,0,0,0,,SMT - Shin Megami Tensei,,,,,,-,-,,
86,Adrammelech,/adrammelech/10-49270/,,0,0,0,0,0,0,,FF XII - Final Fantasy XII,,,Final Fantasy XII (video game),Neutral,Male,-,-,-,-
87,Adraste Vicontii,/adraste-vicontii/10-22713/,,0,0,0,0,0,0,,,,,,,,-,-,,
88,Adrenazon,/adrenazon/10-11704/,Adrian Lynn,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
89,Adria,/adria/10-45648/,,0,0,0,0,0,0,,Diablo - Diablo,,,Diablo (video game),Bad,Female,-,-,-,-
90,Adrian,/adrian/10-43661/,,0,0,0,0,0,0,,VD - Vampire Diaries,,,,,,-,-,,
91,Adrianna Tereshkova,/adrianna-tereshkova/10-30229/,Adrianna Tereshkova,0,0,0,0,0,0,,The Wild Storm - DC's The Wild Storm,,,"The Wild Storm #1 (April, 2017)",Good,Female,-,-,-,Black
92,Adva,/adva/10-22774/,Adva,0,0,0,0,0,0,,,,,,,,-,-,,
93,Advent Officer,/advent-officer/10-44209/,,0,0,0,0,0,0,,XCOM,,,,,,-,-,,
94,Advent Stun Lancer,/advent-stun-lancer/10-44208/,,0,0,0,0,0,0,,XCOM,,,,,,-,-,,
95,Advent Trooper,/advent-trooper/10-44207/,,0,0,0,0,0,0,,XCOM,,,,,,-,-,,
96,Adversary,/adversary/10-12079/,Adversary,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
97,Aech,/aech/10-12544/,Helen Harris,0,0,0,0,0,0,,,,,,,,-,-,,
98,Aegeus,/aegeus/10-12493/,Nikos Aegeus,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
99,Aegis,/aegis/10-10240/,,100,100,100,100,100,80,"['Accelerated Healing', 'Agility', 'Attack Reflection', 'Aura', 'Biokinesis', 'Clairvoyance', 'Cold Resistance', 'Cosmic Awareness', 'Danger Sense', 'Deconstruction', 'Dimensional Travel', 'Durability', 'Electrical Transport', 'Electricity Absorption', 'Electricity Resistance', 'Element Control', 'Endurance', 'Energy Beams', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Large Size', 'Latent Abilities', 'Levitation', 'Life Manipulation', 'Marksmanship', 'Master Tactician', 'Matter Manipulation', 'Molecular Manipulation', 'Omnilingualism', 'Power Absorption', 'Power Augmentation', 'Power Bestowal', 'Power Cosmic', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Purification', 'Radiation Immunity', 'Reflexes', 'Self-Sustenance', 'Stamina', 'Super Speed', 'Super Strength', 'Telekinesis', 'Teleportation', 'Terrakinesis', 'Toxin and Disease Resistance', 'Underwater breathing', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Vitakinesis', 'Vortex Creation', 'Weapons Master', 'Weather Control', 'Acausality', 'Acrobatics', 'Adaptation', 'Animation', 'Anti-Gravity', 'Antimatter Manipulation', 'Astral Projection', 'Astral Trap', 'Attack Negation', 'Black Hole Manipulation', 'Body Puppetry', 'Clairvoyance Resistance', 'Compassion Inducement', 'Conceptual Manipulation', 'Corruption', 'Corruption Resistance', 'Creation', 'Curse Manipulation', 'Dexterity', 'Dimensional Awareness', 'Dream Manipulation', 'Durability Negation', 'Electrokinesis', 'Empathy', 'Energy Blasts', 'Existence Erasure Resistance', 'Fire Control', 'Hypnokinesis', 'Illusions', 'Immortality', 'Intuitive aptitude', 'Light Control', 'Magic', 'Magic Resistance', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Non-Physical Interaction', 'Petrification', 'Possession Resistance', 'Power Absorption Immunity', 'Projection', 'Psionic Powers', 'Psychometry', 'Quantum Manipulation', 'Radiation Absorption', 'Radiation Control', 'Reality Warping', 'Reality Warping Resistance', 'Regeneration', 'Resurrection', 'Sense Manipulation', 'Spatial Manipulation', 'Stealth', 'Telepathy', 'Telepathy Resistance', 'Water Control', 'Wind Control', 'Wishing', 'Awakened Power', 'Berserk Mode', 'Law Manipulation', 'Master Martial Artist', 'Precognition', 'Technopath/Cyberpath', 'Toxin and Disease Control']",Earth-616 - Prime Marvel Universe,,,"Annihilation: Silver Surfer #3 (August, 2006)",Bad,Female,-,-,White,No Hair
100,Aegislash,/aegislash/10-15201/,,0,0,0,0,0,0,,Pokemon - Pokemon,,,,,,-,-,,
101,Aegle,/aegle/10-21220/,,0,0,0,0,0,0,,,,,,,,-,-,,
102,Aegwynn,/aegwynn/10-14259/,,0,0,0,0,0,0,,Warcraft - Warcraft,,,,,,-,-,,
103,Aelle,/aelle/10-31658/,Ælle,0,0,0,0,0,0,,Vikings - Vikings,Ælle Of Northumbria,"Northumbria, England",Vikings S1E4: Trial,-,Male,-,-,Brown,Black
