,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Hotstreak,/hotstreak/10-23575/,Francis Stone,50,20,25,10,45,30,"['Durability', 'Fire Control', 'Jump', 'Stamina', 'Agility', 'Endurance', 'Energy Absorption', 'Fire Resistance', 'Heat Generation', 'Heat Resistance', 'Reflexes', 'Smoke Manipulation', 'Flight']",DCAU - DC Animated Universe,,,,,,-,-,,
1,Hotstreak,/hotstreak/10-27146/,Martin Scapoli,0,0,0,0,0,0,,,,,,,,-,-,,
2,Hou Xiaomei,/hou-xiaomei/10-34773/,Hou Xiaomei,0,0,0,0,0,0,,EV - Ergenverse,,,,,,-,-,,
3,Hou Yi,/hou-yi/10-14190/,,0,0,0,0,0,0,,,,,,,,-,-,,
4,Houdini,/houdini/10-1373/,Dylan West,0,0,0,0,0,0,,,Dylan West,,,,Male,-,-,,
5,Houki Shinonono,/houki-shinonono/10-45033/,Houki Shinonono,0,0,0,0,0,0,,IS - Infinite Stratos,,,,,,-,-,,
6,Houko Ougatou,/houko-ougatou/10-36477/,,0,0,0,0,0,0,,Kakegurui,,,,,,-,-,,
7,Hound,/hound/10-23501/,,0,0,0,0,0,0,,,,,,,,-,-,,
8,Hound,/hound/10-45058/,Hound,0,0,0,0,0,0,,TCU - Transformers Cinematic Universe,,,,,,-,-,,
9,Hound Dog,/hound-dog/10-28374/,Ryo Inui,40,25,25,30,30,25,"['Animal Attributes', 'Animal Oriented Powers', 'Enhanced Smell', 'Enhanced Hearing']",MHA - My Hero Academia,,Tokyo,Manga: My Hero Academia - Chapter #20,Good,Male,"196 cm • 6'5.2""",-,Black,Blond
10,Hound Of Tindalos,/hound-of-tindalos/10-34798/,Hound Of Tindalos,0,0,0,0,0,0,,,,,,,,-,-,,
11,Houngan,/houngan/10-40011/,Jean-Louis Droo,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
12,Hououmon,/hououmon/10-37241/,,0,0,0,0,0,0,,Digimon - Digimon,,,,Good,-,-,-,-,-
