,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Slam Bam,/slam-bam/10-44273/,,0,0,0,0,0,0,,Skylanders - Skylanders,,,,,,-,-,,
1,Slam Bradley,/slam-bradley/10-36776/,Samuel Bradley,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
2,Slamworm,/slamworm/10-34755/,Slammoid,0,0,0,0,0,0,,Ben 10,,,,,,-,-,,
3,Slan,/slan/10-32844/,Slan,90,50,100,35,100,60,"['Agility', 'Bloodlust', 'Dexterity', 'Dream Manipulation', 'Durability', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Fate Manipulation', 'Heat Resistance', 'Higher Dimensional Manipulation', 'Immortality', 'Insanity', 'Intelligence', 'Longevity', 'Matter Manipulation', 'Nigh-Omnipresence', 'Precognition', 'Radiation Immunity', 'Reality Warping', 'Reflexes', 'Resurrection', 'Shapeshifting', 'Size Changing', 'Stamina', 'Subjective Reality', 'Super Speed', 'Super Strength', 'Toxin and Disease Resistance', 'Wing Manifestation', 'Accelerated Healing', 'Attack Reflection', 'Avatar Creation', 'Causality Manipulation', 'Causality Resistance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Creation', 'Curse Resistance', 'Electricity Resistance', 'Empathy', 'Energy Resistance', 'Fate Resistance', 'Fire Resistance', 'Fusion', 'Gravity Control', 'Hellfire Resistance', 'Illusion Resistance', 'Mind Control Resistance', 'Non-Corporeal', 'Non-Physical Interaction', 'Reality Warping Resistance', 'Regeneration', 'Soul Manipulation', 'Soul Resistance', 'Spatial Manipulation', 'Telekinesis', 'Telepathy Resistance']",Berserk - Berserk,,,,Bad,Female,-,-,-,-
4,Slapback,/slapback/10-29573/,Ekoplektoid,0,0,0,0,0,0,,,,,,,,-,-,,
5,Slaphammer,/slaphammer/10-21887/,Alexander Fairchild,0,0,0,0,0,0,,Earth-50 - Wildstorm Universe,,,,,,-,-,,
6,Slappy,/slappy/10-26514/,Slappy The Dummy,0,0,0,0,0,0,,,,,Night of the Living Dummy,-,-,-,-,-,-
7,Slapstick,/slapstick/10-129/,Steve Harmon,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,Steve Harmon,Place of birth unknown,Slapstick #1 (1992),Good,,"170.2 cm • 5'7""",65.8 kg • 145.06 lbs,Yellow,Purple
8,Slardar,/slardar/10-45805/,,0,0,0,0,0,0,,Dota,,,,,,-,-,,
9,Slark,/slark/10-45924/,,0,0,0,0,0,0,,Dota,,,,,,-,-,,
10,Slash,/slash/10-21331/,,0,0,0,0,0,0,,TMNT - Teenage Mutant Ninja Turtles,,,,,,-,-,,
11,Slash,/slash/10-17548/,Slash,0,0,0,0,0,0,,TMNT 2012 - Teenage Mutant Ninja Turtles (2012-2017 TV series),,,,,,-,-,,
12,Slash,/slash/10-43545/,,0,0,0,0,0,0,,QCh - Quake Champions,,,,,,-,-,,
13,Slasher,/slasher/10-46199/,,0,0,0,0,0,0,,KA&KoJ - King Arthur and the Knights of Justice,,,,,,-,-,,
14,Slate,/slate/10-20800/,Bobby Blackthorne,0,0,0,0,0,0,,,,,,,,-,-,,
15,Slattern,/slattern/10-12348/,,60,75,25,35,50,40,"['Amphibious Respiration', 'Animal Attributes', 'Cold Resistance', 'Corruption', 'Electricity Resistance', 'Endurance', 'Fire Resistance', 'Heat Resistance', 'Invulnerability', 'Large Size', 'Multiple Limbs', 'Natural Armor', 'Natural Weapons', 'Toxin and Disease Resistance', 'Danger Sense', 'Energy Resistance', 'Instinctive Reaction', 'Jaw Strength', 'Sonic Scream', 'Agility', 'Elasticity', 'Electrokinesis', 'Enhanced Sight', 'Illumination', 'Radiation Immunity']",Pacific Rim,,The Anteverse,Pacific Rim,Bad,-,181.66 m • 1.13 miles,-,-,-
16,Slaughterhouse Smith,/slaughterhouse-smith/10-22837/,,0,0,0,0,0,0,,,,,,,,-,-,,
17,Slave Girl,/slave-girl/10-36906/,Sophie,0,0,0,0,0,0,,Saga - Saga,,,,,,-,-,,
18,Slave Knight Gael,/slave-knight-gael/10-15392/,Gael,0,0,0,0,0,0,,Dark Souls Universe,,,,,,-,-,,
19,Slayer Of Demons,/slayer-of-demons/10-15358/,,0,0,0,0,0,0,,Dark Souls Universe,,,,,,-,-,,
20,Slaying Mantis,/slaying-mantis/10-29492/,,0,0,0,0,0,0,,Invincible,,,,,,-,-,,
21,Slaymaster,/slaymaster/10-44761/,,0,0,0,0,0,0,,Earth-1720 - Hydra Reality,,,,,,-,-,,
22,Sláine,/sline/10-21681/,Slaine MacRoth,0,0,0,0,0,0,,,,,,,,-,-,,
23,Sledge,/sledge/10-471/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,Good,,-,-,,
