,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,BB-8,/bb-8/10-10991/,,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,Good,,-,-,,
1,BD-1,/bd-1/10-48511/,BD-1,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,Star Wars Jedi: Fallen Order,Good,Male,-,-,Black,No Hair
2,Be'lakor,/belakor/10-40448/,Be'lakor,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",Warhammer Fantasy - WF,,,,,,-,-,,
3,Beak,/beak/10-232/,Barnell Bohusk ,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,Barnell Bohusk,"Cheverly, Maryland",,Good,Male,"175.3 cm • 5'9""",63.5 kg • 139.99 lbs,Black,White
4,Beak,/beak/10-45948/,Tito Bohusk Jr.,0,0,0,0,0,0,,Earth-15104 - Here Comes Tomorrow,,,,,,-,-,,
5,Beam,/beam/10-37583/,,55,8,25,15,25,30,"['Demon Physiology', 'Intangibility', 'Underwater breathing', 'Accelerated Healing', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Immortality', 'Natural Weapons', 'Regeneration', 'Transformation']",Chainsaw Man - Chainsaw Man,,,Chainsaw Man Chapter 34,Good,Male,-,-,-,-
6,Bean The Dynamite,/bean-the-dynamite/10-28230/,Bean,90,25,25,40,60,30,"['Accelerated Development', 'Acrobatics', 'Adaptation', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Chi Manipulation', 'Durability', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Explosion Manipulation', 'Gliding', 'Hacking', 'Homing Attack', 'Information Analysis', 'Information Manipulation', 'Intelligence', 'Jump', 'Master Tactician', 'Peak Human Condition', 'Possession Resistance', 'Radar Sense', 'Stamina', 'Toon Force', 'Water Control', 'Wind Control', 'Berserk Mode', 'Eagle Fang Karate', 'Endurance', 'Flight', 'Indomitable Will', 'Luck', 'Natural Weapons', 'Reflexes', 'Self-Sustenance', 'Spaceflight', 'Technological Possession', 'Wallcrawling', 'Weapons Master']",Sonic,,,,,,-,-,,
7,Beans,/beans/10-40280/,Beans,0,0,0,0,0,0,,Rango - Rango,,,,,,-,-,,
8,Bear,/bear/10-36426/,Bear,55,1,8,10,5,50,"['Intelligence', 'Endurance', 'Agility', 'Berserk Mode', 'Bloodlust', 'Indomitable Will', 'Jump']",POI - Person Of Interest,Bear,,Person Of Interest: The Contingency (S2E1),Good,Male,-,-,Brown,Brown
9,Bear,/bear/10-42977/,Wreckless,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
10,Bear Walken,/bear-walken/10-43476/,,0,0,0,0,0,0,,Gungrave - Gungrave Gore,,,,,,-,-,,
11,Beard Hunter,/beard-hunter/10-43065/,Ernest Franklin,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
12,Bearer Of The Curse,/bearer-of-the-curse/10-15204/,,0,0,0,0,0,0,,Dark Souls Universe,,,,,,-,-,,
13,Beast,/beast/10-27/,Hank McCoy,90,25,25,20,35,50,"['Acrobatics', 'Agility', 'Cold Resistance', 'Dexterity', 'Durability', 'Hacking', 'Heat Resistance', 'Intelligence', 'Longevity', 'Master Tactician', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Telepathy Resistance', 'Toxin and Disease Resistance', 'Accelerated Healing', 'Animal Attributes', 'Berserk Mode', 'Danger Sense', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Indomitable Will', 'Jump', 'Marksmanship', 'Master Martial Artist', 'Mechanical Aptitude', 'Natural Weapons', 'Pressure Points', 'Shapeshifting', 'Stealth', 'Transformation', 'Vision - Night', 'Wallcrawling', 'Self-Sustenance']",Earth-616 - Prime Marvel Universe,Henry Philip McCoy,"Dunfee, Illinois",X-MEN Vol. 1 #1,Good,Male,"180.3 cm • 5'11""",182.3 kg • 401.9 lbs,Blue,Blue
14,Beast,/beast/10-12294/,Beast,0,0,0,0,0,0,,,,,,,,-,-,,
15,Beast,/beast/10-24421/,Edmund Munroe,0,0,0,0,0,0,,,,,,,,-,-,,
16,Beast,/beast/10-24923/,Hank McCoy,0,0,0,0,0,0,,MCOC - Marvel Contest of Champions,,,,,,-,-,,
17,Beast,/beast/10-13906/,Hank McCoy,85,13,11,20,50,60,"['Durability', 'Intelligence', 'Stamina', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Dexterity', 'Endurance', 'Enhanced Condition', 'Information Analysis', 'Intuitive aptitude', 'Jump', 'Reflexes', 'Wallcrawling']",EMCU - Extended Marvel Cinematic Universe (2000-2019 Movies),,,X men 2,Good,Male,"157.5 cm • 5'2""",94.8 kg • 209 lbs,Orange,Blue
18,Beast,/beast/10-33638/,Henry McCoy,0,0,0,0,0,0,,Earth-70105,,,,,,-,-,,
19,Beast,/beast/10-34064/,Henry McCoy,0,0,0,0,0,0,,Earth-90214 - Marvel Noir,,,,,,-,-,,
20,Beast,/beast/10-34196/,Hank McCoy,0,0,0,0,0,0,,MAU - Marvel Animated Universe,,,,,,-,-,,
21,Beast,/beast/10-35415/,Hank McCoy,0,0,0,0,0,0,,Earth-2149 - Zombiverse,,,,,,-,-,,
22,Beast,/beast/10-35537/,Hank McCoy,0,0,0,0,0,0,,Earth-19121 - Marvel Zombies: Resurrection,,,,,,-,-,,
23,Beast,/beast/10-35698/,Henry McCoy,0,0,0,0,0,0,,Earth-12 - Earth-Mimic,,,,,,-,-,,
24,Beast,/beast/10-38076/,,0,0,0,0,0,0,,Black Butler - Black Butler,,,,,,-,-,,
25,Beast,/beast/10-41164/,Hank McCoy,0,0,0,0,0,0,,Earth-1610 - Ultimate Marvel Universe,Henry McCoy,,Ultimate X-Men #1 (February 2001),Good,Male,"170.2 cm • 5'7""",81.65 kg • 180.01 lbs,Brown,Black / Blue
26,Beast,/beast/10-42448/,Hank McCoy,0,0,0,0,0,0,,Earth-TRN891 - Dark Ages,,,,,,-,-,,
27,Beast,/beast/10-44325/,Henry McCoy,0,0,0,0,0,0,,Doom Universe - Earth-18466,,,,,,-,-,,
28,Beast,/beast/10-44964/,Henry McCoy,0,0,0,0,0,0,,Earth-13729 - Jean Grey School 25 Years Later/Future X-Men,,,,,,-,-,,
29,Beast,/beast/10-45514/,Henry McCoy,0,0,0,0,0,0,,Earth-8096 - The Avengers: Earth's Mightiest Heroes (2010-1013 TV Series),,,,,,-,-,,
30,Beast,/beast/10-46054/,Henry McCoy,0,0,0,0,0,0,,Earth-TRN727 - Mutant Extermination,,,,,,-,-,,
31,Beast (Horseman of Pestilence),/beast-horseman-of-pestilence/10-45103/,Henry McCoy,0,0,0,0,0,0,,Earth-12131 - Marvel's Earth-12131,,,,,,-,-,,
32,Beast Boy,/beast-boy/10-640/,Garfield Logan,60,25,25,20,40,45,"['Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Durability', 'Reflexes', 'Shapeshifting', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Adaptation', 'Animal Control', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Flight', 'Gliding', 'Jump', 'Radar Sense', 'Sonar', 'Stealth', 'Sub-Mariner', 'Toxin and Disease Resistance', 'Wallcrawling', 'Size Changing']",Prime Earth - Prime DC Comics Universe,Garfield Logan,,"Doom Patrol #99 (November, 1965)",Good,Male,"172.7 cm • 5'8""",68 kg • 149.91 lbs,Green,Green
