,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Sandman,/sandman/10-23972/,William Baker,0,0,0,0,0,0,,MAU - Marvel Animated Universe,,,,,,-,-,,
1,Sandman,/sandman/10-33023/,,0,0,0,0,0,0,,CoD - Call of Duty,,,Find Makarov: Operation Kingfish,Good,Male,"185.4 cm • 6'1""",86.18 kg • 190 lbs,Blue,Blond
2,Sandman,/sandman/10-34163/,Flint Marko,0,0,0,0,0,0,,Earth-90214 - Marvel Noir,,,,,,-,-,,
3,Sandman,/sandman/10-35434/,William Baker,0,0,0,0,0,0,,Earth-2149 - Zombiverse,,,,,,-,-,,
4,Sandman,/sandman/10-37369/,Flint Marko,0,0,0,0,0,0,,Earth-91126 - Earth-Z,,,,,,-,-,,
5,Sandman,/sandman/10-39834/,Flint Marko,0,0,0,0,0,0,,Earth-70237 - Spider-Man: Reign,,,,,,-,-,,
6,Sandman,/sandman/10-41135/,Flint Marko,0,0,0,0,0,0,,Earth-1610 - Ultimate Marvel Universe,,,,,,-,-,,
7,Sandman,/sandman/10-47485/,Wesley Dodds,0,0,0,0,0,0,,Flashpoint - Flashpoint,,,,,,-,-,,
8,Sandor,/sandor/10-38781/,,0,0,0,0,0,0,,James Bond - James Bond,,,,,,-,-,,
9,Sandra,/sandra/10-49281/,Sandra,0,0,0,0,0,0,,TWD - The Walking Dead,,,,,,-,-,,
10,Sandra Burns,/sandra-burns/10-48776/,,0,0,0,0,0,0,,Dead Space,,,,,,-,-,,
11,Sandra Of The Secret Service,/sandra-of-the-secret-service/10-36775/,Sandra McLane,0,0,0,0,0,0,,Earth-2 - Earth 2,,,,,,-,-,,
12,Sandshrew,/sandshrew/10-45957/,,0,0,0,0,0,0,,Pokemon - Pokemon,,,,-,-,-,-,-,-
13,Sandslash,/sandslash/10-27226/,,0,0,0,0,0,0,,Pokemon - Pokemon,,,,Neutral,-,"100 cm • 3'3.4""",29.5 kg • 65.04 lbs,Black,-
14,Sandworm,/sandworm/10-39326/,,35,80,17,35,40,25,"['Animal Attributes', 'Animal Oriented Powers', 'Durability', 'Enhanced Hearing', 'Large Size', 'Stamina', 'Super Speed', 'Super Strength', 'Electricity Resistance', 'Endurance', 'Energy Resistance', 'Invulnerability', 'Longevity', 'Reflexes', 'Cold Resistance', 'Heat Resistance', 'Vibration Manipulation']","Dune 2021 - Dune (Movie, 2021)",,,Dune (2021),Neutral,Male,-,-,No eyes,No Hair
15,Sandy,/sandy/10-20874/,Sandy Cheeks,95,25,25,55,60,90,"['Durability', 'Intelligence', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Dimensional Awareness', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Hacking', 'Heat Resistance', 'Jump', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Pressure Points', 'Reflexes', 'Stealth', 'Technopath/Cyberpath', 'The Fourth Wall', 'Toxin and Disease Resistance', 'Weapons Master']",,Sandra Jennifer Cheeks,"Houston, Texas",Tea at the Treedome,,Female,-,-,Black,
16,Sandy,/sandy/10-36020/,,0,0,0,0,0,0,,TPN - The Promised Neverland,,,,,,-,-,,
17,Sandy,/sandy/10-49259/,,0,0,0,0,0,0,,FF X - Final Fantasy X,,,Final Fantasy X (video game),Good,Female,-,-,-,-
18,Sanemi Shinazugawa,/sanemi-shinazugawa/10-44406/,Sanemi Shinazugawa,0,0,0,0,0,0,,Demon Slayer - Demon Slayer,,,Manga: Demon Slayer - Chapter #45,Good,Male,"179 cm • 5'10.5""",75 kg • 165.35 lbs,Purple,White
19,Sang Mandeok,/sang-mandeok/10-36297/,,0,0,0,0,0,0,,GOH - God of Highschool,,,,,,-,-,,
20,Sanga,/sanga/10-34026/,Sanga,0,0,0,0,0,0,,Fist Of The North Star - FOTNS,,,,,,-,-,,
21,Sangah,/sangah/10-43569/,Yu Sang-Ah,0,0,0,0,0,0,,ORV - Omniscient Reader's Viewpoint,,,,,,-,-,,
22,Sango,/sango/10-28261/,Sango,0,0,0,0,0,0,,Inuyasha - Inuyasha,,,Manga: Inuyasha - Chapter #85,Good,Female,"165 cm • 5'5""",52 kg • 114.64 lbs,Brown,Brown
23,Sangre,/sangre/10-45130/,,65,1,1,15,55,50,,Earth-616 - Prime Marvel Universe,,Conquistador,X-Men (Vol. 2) #188 (2006),Bad,Male,-,-,-,No Hair
24,Sanguine,/sanguine/10-36264/,Sanguine,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omniscience', 'Omnipresence']",TES - The Elder Scrolls Verse,,,,,,-,-,,
