,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Alucard (Post-Schrodinger),/alucard-post-schrodinger/10-21374/,Dracula,85,55,100,50,100,90,"['Accelerated Healing', 'Agility', 'Animated Shadow', 'Animation', 'Blood Manipulation', 'Bloodlust', 'Darkforce Manipulation', 'Dexterity', 'Durability', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Flight', 'Hypnokinesis', 'Illusions', 'Immortality', 'Intangibility', 'Intelligence', 'Levitation', 'Longevity', 'Madness Manipulation', 'Marksmanship', 'Master Martial Artist', 'Memory Manipulation', 'Mind Control', 'Mind Control Resistance', 'Necromancy', 'Non-Corporeal', 'Omnipresence', 'Peak Human Condition', 'Phasing', 'Portal Creation', 'Power Nullifier', 'Precognition', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Shadow Manipulation', 'Shapeshifting', 'Smoke Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Teleportation', 'Toxin and Disease Resistance', 'Transformation', 'Umbrakinesis', 'Unholy Manipulation', 'Unholy Resistance', 'Venomous Bite', 'Vision - Night', 'Vision - Telescopic', 'Wallcrawling', 'Weapon-based Powers', 'Weapons Master', 'Accelerated Development', 'Acid Resistants', 'Acrobatics', 'Adaptation', 'Animal Attributes', 'Animal Control', 'Anti-Gravity', 'Astral Projection', 'Aura', 'Berserk Mode', 'Body Puppetry', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Cosmic Awareness', 'Danger Sense', 'Death Manipulation', 'Density Control', 'Duplication', 'Durability Negation', 'Empathy', 'Endurance', 'Energy Resistance', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Fire Resistance', 'Heat Resistance', 'Illusion Resistance', 'Indomitable Will', 'Information Analysis', 'Insanity', 'Invisibility', 'Invulnerability', 'Jump', 'Magic', 'Magic Resistance', 'Master Tactician', 'Multiple Limbs', 'Natural Weapons', 'Non-Physical Interaction', 'Omnilingualism', 'Probability Manipulation', 'Quantum Manipulation', 'Regeneration Negation', 'Resurrection', 'Sealing', 'Self-Sustenance', 'Shockwaves Generation', 'Sleep Manipulation', 'Statistics Amplification', 'Telepathy Resistance', 'Time Manipulation', 'Weather Control', 'Elasticity']",Hellsing,Vlad Tepes Dracula,,,Neutral,Male,"198.1 cm • 6'6""",83.9 kg • 184.97 lbs,Red,Black
1,Alucard (Pre-Schrodinger),/alucard-pre-schrodinger/10-10915/,Dracula,80,30,50,50,90,90,"['Accelerated Healing', 'Agility', 'Animated Shadow', 'Animation', 'Blood Manipulation', 'Bloodlust', 'Darkforce Manipulation', 'Durability', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Extrasensory Perception', 'Fear Inducement', 'Fear Manipulation', 'Flight', 'Hypnokinesis', 'Illusion Resistance', 'Illusions', 'Immortality', 'Intangibility', 'Intelligence', 'Invisibility', 'Levitation', 'Longevity', 'Madness Manipulation', 'Marksmanship', 'Master Martial Artist', 'Mind Control', 'Mind Control Resistance', 'Necromancy', 'Peak Human Condition', 'Phasing', 'Precognition', 'Quantum Manipulation', 'Radiation Immunity', 'Reflexes', 'Regeneration', 'Shadow Manipulation', 'Shapeshifting', 'Smoke Manipulation', 'Soul Manipulation', 'Soul Resistance', 'Stamina', 'Stealth', 'Summoning', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Time Manipulation Resistance', 'Toxin and Disease Resistance', 'Transformation', 'Umbrakinesis', 'Unholy Manipulation', 'Unholy Resistance', 'Venomous Bite', 'Vision - Night', 'Vision - Telescopic', 'Wallcrawling', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Accelerated Development', 'Acrobatics', 'Adaptation', 'Anti-Gravity', 'Aura', 'Berserk Mode', 'Bullet Time', 'Clairvoyance', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Endurance', 'Energy Resistance', 'Enhanced Touch', 'Existence Erasure Resistance', 'Fire Resistance', 'Heat Resistance', 'Holy Resistance', 'Indomitable Will', 'Insanity', 'Invulnerability', 'Jump', 'Magic', 'Magic Resistance', 'Memory Manipulation', 'Non-Corporeal', 'Possession Resistance', 'Probability Manipulation', 'Resurrection', 'Sealing', 'Self-Sustenance', 'Sleep Manipulation', 'Statistics Amplification', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation', 'Animal Control', 'Duplication', 'Durability Negation', 'Existence Erasure', 'Master Tactician', 'Portal Creation']",Hellsing,,,Hellsing: Volume 1,Neutral,Male,"198.1 cm • 6'6""",83.9 kg • 184.97 lbs,Red,Black
2,Alundra,/alundra/10-26068/,,50,30,80,25,65,85,"['Dream Manipulation', 'Weapons Master', 'Acrobatics', 'Agility', 'Dimensional Travel', 'Element Control', 'Fire Control', 'Jump', 'Magic', 'Reflexes', 'Water Control', 'Weapon-based Powers', 'Wind Control']",Alundra - Alundra,,,Video Game: Alundra,Good,Male,-,-,Blue,Auburn
3,Alura,/alura/10-10795/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,Good,Female,-,-,,
4,Alura In-Ze,/alura-in-ze/10-25797/,Alura In-Ze,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
5,Alura In-Ze,/alura-in-ze/10-29197/,,0,0,0,0,0,0,,Arrowverse - DC Television Universe,,,,,,-,-,,
6,Alvanor,/alvanor/10-34299/,,75,25,25,30,40,70,"['Chi Manipulation', 'Durability', 'Endurance', 'Intelligence', 'Longevity', 'Peak Human Condition', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Animal Attributes', 'Animal Oriented Powers', 'Bullet Time', 'Cold Resistance', 'Dexterity', 'Electricity Resistance', 'Enhanced Condition', 'Fire Resistance', 'Force Fields', 'Heat Resistance', 'Indomitable Will', 'Invulnerability', 'Jump', 'Latent Abilities', 'Light Control', 'Magic', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Regeneration', 'Supernatural Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Statistics Amplification', 'Statistics Reduction']",Hero Wars Verse - Hero Wars Verse,,,,Good,Male,-,-,Green,White
7,Alvi,/alvi/10-23083/,Alvi Brorson,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
8,Alys,/alys/10-49770/,Alys Brangwin,0,0,0,0,0,0,,Phantasy Star - Phantasy Star Universe,,Motavia,Phantasy Star IV (video game),Good,Female,-,-,Black,Brown
9,Alysia Yeoh,/alysia-yeoh/10-44172/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
