,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Vegeta (Capsule Corp),/vegeta-capsule-corp/10-22619/,Vegeta IV,85,100,100,100,100,100,"['Acausality', 'Accelerated Healing', 'Acrobatics', 'Astral Travel', 'Attack Negation', 'Attack Reflection', 'Aura', 'Awakened Power', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Chaos Manipulation', 'Chi Manipulation', 'Corruption', 'Corruption Resistance', 'Cosmic Awareness', 'Damage Boost', 'Damage Reduction', 'Dark Magic', 'Death Manipulation', 'Dimensional Awareness', 'Dimensional Travel', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Electro-Magnetism Manipulation', 'Emotional Power Up', 'Energy Beams', 'Energy Blasts', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Existence Erasure Resistance', 'Fate Manipulation', 'Fear Manipulation', 'Flight', 'Fusion', 'Illusion Resistance', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Laser Manipulation', 'Latent Abilities', 'Levitation', 'Life Manipulation', 'Light Control', 'Madness Manipulation', 'Master Martial Artist', 'Master Tactician', 'Matter Manipulation', 'Mind Blast', 'Mind Control Resistance', 'Molecular Manipulation', 'Morality Manipulation', 'Pain Manipulation', 'Pain Suppression', 'Possession Resistance', 'Postcognition', 'Power Absorption', 'Power Augmentation', 'Power Bestowal', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Rage Power', 'Reality Warping Resistance', 'Reflexes', 'Sealing', 'Self-Destruction', 'Self-Sustenance', 'Sense Manipulation', 'Separation', 'Shadow Manipulation', 'Shockwaves Generation', 'Soul Manipulation', 'Soul Resistance', 'Sound Manipulation', 'Spaceflight', 'Spatial Awareness', 'Super Breath', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Teleportation', 'Time Manipulation', 'Time Manipulation Resistance', 'Time Travel', 'Transformation', 'Vaporising Beams', 'Vision - Cryo', 'Vision - Heat', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vision - X-Ray', 'Void Manipulation', 'Vortex Creation', 'Water Control', 'Weapon Creation', 'Willpower Inducement', 'Willpower Manipulation', 'Afterimage Creation', 'Anti-Gravity', 'Element Control', 'Force Fields', 'Heat Resistance', 'Magic Absorption', 'Photographic Reflexes', 'Preparation', 'Resurrection']",DB - Dragon Ball Verse,,,,,,-,-,,
1,Vegeta (Dragon Ball GT),/vegeta-dragon-ball-gt/10-16441/,Vegeta IV,0,0,0,0,0,0,,DB - Dragon Ball Verse,Vegeta IV,Planet Vegeta,"Dragon Ball Z, Raditz Saga, Episode 2",Good,Male,-,-,Black,Black
2,Vegeta (Dragon Ball Heroes),/vegeta-dragon-ball-heroes/10-21446/,Vegeta IV,70,100,100,100,100,100,"['Accelerated Development', 'Accelerated Healing', 'Acrobatics', 'Agility', 'Aura', 'Awakened Power', 'Berserk Mode', 'Chi Manipulation', 'Clairvoyance', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Divinity', 'Durability', 'Electricity Resistance', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Hearing', 'Enhanced Sight', 'Fire Resistance', 'Flight', 'Gliding', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Latent Abilities', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Power Sense', 'Radiation Immunity', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Ability Shift', 'Adaptation', 'Afterimage Creation', 'Corruption Resistance', 'Cosmic Awareness', 'Danger Sense', 'Dimensional Travel', 'Energy Resistance', 'Extrasensory Perception', 'Fusion', 'Immortality', 'Levitation', 'Light Control', 'Longevity', 'Radar Sense', 'Regeneration', 'Seismic Power', 'Self-Destruction', 'Spatial Awareness', 'Stealth', 'Telepathy', 'Telepathy Resistance', 'Transformation', 'Weapons Master', 'Weather Control', 'Wind Control']",DB - Dragon Ball Verse,,Planet Vegeta,,Good,Male,-,-,,
3,Vegeta (Manga),/vegeta-manga/10-19038/,Vegeta IV,0,0,0,0,0,0,,DB - Dragon Ball Verse,Vegeta IV,Planet Vegeta,"Dragon Ball, Volume #17, Chapter #204",Good,Male,"162.6 cm • 5'4""",55.8 kg • 123.02 lbs,Brown,Brown
4,Vegeta (Mastered Spirit Control),/vegeta-mastered-spirit-control/10-25941/,Vegeta IV,85,100,100,100,100,100,"['Accelerated Development', 'Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Attack Reflection', 'Aura', 'Awakened Power', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Chi Manipulation', 'Damage Boost', 'Danger Sense', 'Death Touch', 'Dexterity', 'Dimensional Travel', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Emotional Power Up', 'Empathy', 'Endurance', 'Energy Constructs', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Memory', 'Existence Erasure Resistance', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Force Fields', 'Fusion', 'Heat Generation', 'Heat Resistance', 'Illumination', 'Illusion Resistance', 'Indomitable Will', 'Insanity', 'Instinctive Reaction', 'Intelligence', 'Invulnerability', 'Jump', 'Levitation', 'Light Control', 'Magic Absorption', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Matter Absorption', 'Mind Control', 'Mind Control Resistance', 'Non-Physical Interaction', 'Paralysis', 'Peak Human Condition', 'Power Augmentation', 'Power Bestowal', 'Power Modification', 'Power Nullifier', 'Power Sense', 'Pressure Points', 'Radar Sense', 'Radiation Immunity', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Spatial Awareness', 'Spirit Control', 'Stamina', 'Statistics Amplification', 'Stealth', 'Super Speed', 'Super Strength', 'Telepathy', 'Telepathy Resistance', 'Time Manipulation Resistance', 'Transformation', 'Corruption Resistance', 'Damage Reduction', 'Darkforce Manipulation', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Enhanced Sight', 'Fire Control', 'Information Analysis', 'Intangibility', 'Power Absorption', 'Power Absorption Immunity', 'Spaceflight', 'Toxin and Disease Resistance', 'Accelerated Healing']",DB - Dragon Ball Verse,,,,,,-,-,,
5,Vegeta (Oozaru),/vegeta-oozaru/10-32592/,Vegeta IV,45,100,55,55,40,70,"['Accelerated Development', 'Acrobatics', 'Agility', 'Animal Attributes', 'Chi Manipulation', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Heat Resistance', 'Jump', 'Large Size', 'Peak Human Condition', 'Rage Power', 'Stamina', 'Super Speed', 'Super Strength', 'Vaporising Beams', 'Vision - Night', 'Accelerated Healing', 'Adaptation', 'Animal Oriented Powers', 'Aura', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Cold Resistance', 'Danmaku', 'Dexterity', 'Electricity Resistance', 'Fire Resistance', 'Flight', 'Heat Generation', 'Indomitable Will', 'Information Analysis', 'Invulnerability', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Seismic Power', 'Shockwaves Generation', 'Size Changing', 'Wind Control', 'Reactive Power Level', 'Transformation']",DB - Dragon Ball Verse,,,,Neutral,Male,-,-,Red,Brown
6,Vegeta (Super Saiyan),/vegeta-super-saiyan/10-26646/,Vegeta IV,70,100,100,100,100,100,"['Acrobatics', 'Adaptation', 'Afterimage Creation', 'Agility', 'Aura', 'Berserk Mode', 'Bloodlust', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Danmaku', 'Dexterity', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Explosion Manipulation', 'Extrasensory Perception', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Homing Attack', 'Illumination', 'Indomitable Will', 'Intelligence', 'Invulnerability', 'Jump', 'Latent Abilities', 'Levitation', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Peak Human Condition', 'Power Sense', 'Pressure Points', 'Radar Sense', 'Radiation Immunity', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Shockwaves Generation', 'Stamina', 'Statistics Amplification', 'Super Speed', 'Super Strength', 'Supernatural Condition', 'Teleportation', 'Vaporising Beams', 'Vibration Manipulation', 'Ability Shift', 'Accelerated Development', 'Accelerated Healing', 'Cold Resistance', 'Damage Boost', 'Electricity Resistance', 'Force Fields', 'Instinctive Reaction', 'Interstellar Travel', 'Longevity', 'Mind Control Resistance', 'Natural Armor', 'Non-Physical Interaction', 'Possession Resistance', 'Power Augmentation', 'Power Nullifier', 'Regeneration', 'Seismic Power', 'Self-Destruction', 'Spatial Awareness', 'Telepathy Resistance', 'Vision - Night', 'Weapons Master', 'Weather Control', 'Wind Control', 'Cosmic Awareness', 'Danger Sense', 'Dimensional Awareness', 'Dimensional Travel', 'Divine Powers', 'Divinity', 'Fusion', 'Godly Physiology', 'Insanity', 'Power Mimicry', 'Stealth', 'Transformation']",DB - Dragon Ball Verse,,Planet Vegeta,,Good,Male,-,-,Green / Blue,Gold
7,Vegeta (Super Saiyan 2),/vegeta-super-saiyan-2/10-20705/,Vegeta IV,65,100,80,80,60,100,"['Ability Shift', 'Accelerated Healing', 'Acrobatics', 'Adaptation', 'Agility', 'Aura', 'Berserk Mode', 'Bullet Time', 'Chi Manipulation', 'Clairvoyance', 'Clairvoyance Resistance', 'Cold Resistance', 'Corruption Resistance', 'Curse Resistance', 'Damage Boost', 'Danger Sense', 'Danmaku', 'Dexterity', 'Durability', 'Emotional Power Up', 'Endurance', 'Energy Absorption', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fire Resistance', 'Flight', 'Fusion', 'Heat Generation', 'Heat Resistance', 'Indomitable Will', 'Intelligence', 'Jump', 'Latent Abilities', 'Levitation', 'Marksmanship', 'Master Martial Artist', 'Master Tactician', 'Pain Suppression', 'Peak Human Condition', 'Possession Resistance', 'Power Absorption', 'Power Augmentation', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Evolution', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Self-Destruction', 'Spaceflight', 'Stamina', 'Super Breath', 'Super Speed', 'Super Strength', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Transformation', 'Will Of God', 'Accelerated Development', 'Afterimage Creation', 'Awakened Power', 'Curse Manipulation', 'Damage Reduction', 'Dimensional Awareness', 'Dimensional Travel', 'Divinity', 'Element Control', 'Energy Embodiment', 'Energy Resistance', 'Enhanced Smell', 'Fire Control', 'Force Fields', 'Gravity Control', 'Homing Attack', 'Interstellar Travel', 'Invulnerability', 'Light Control', 'Longevity', 'Matter Manipulation', 'Mind Control Resistance', 'Power Absorption Immunity', 'Power Nullifier', 'Pressure Points', 'Radiation Absorption', 'Radiation Immunity', 'Regeneration', 'Shockwaves Generation', 'Space Survivability', 'Spatial Awareness', 'Spatial Communication', 'Spirit Control', 'Statistics Amplification', 'Stealth', 'Toxin and Disease Resistance', 'Weapons Master', 'Weather Control', 'Wind Control']",DB - Dragon Ball Verse,,,,Good,Male,-,-,Green / Blue,Gold
8,Vegeta (Super Saiyan Blue),/vegeta-super-saiyan-blue/10-22621/,Vegeta IV,65,100,100,90,95,100,"['Accelerated Healing', 'Acrobatics', 'Aura', 'Chi Manipulation', 'Cold Resistance', 'Dexterity', 'Durability', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Explosion Manipulation', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Jump', 'Levitation', 'Light Control', 'Marksmanship', 'Master Martial Artist', 'Mind Control Resistance', 'Pressure Points', 'Reactive Power Level', 'Reflexes', 'Seismic Power', 'Super Speed', 'Super Strength', 'Afterimage Creation', 'Agility', 'Berserk Mode', 'Energy Manipulation', 'Extrasensory Perception', 'Illumination', 'Indomitable Will', 'Interstellar Travel', 'Invulnerability', 'Longevity', 'Master Tactician', 'Power Mimicry', 'Power Sense', 'Radiation Immunity', 'Rage Power', 'Regeneration', 'Self-Destruction', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Transformation', 'Weapons Master', 'Weather Control', 'Accelerated Development', 'Telepathy', 'Wind Control']",DB - Dragon Ball Verse,,,,,,-,-,,
9,Vegeta (Super Saiyan Blue Evolved),/vegeta-super-saiyan-blue-evolved/10-22620/,Vegeta IV,65,100,100,100,100,100,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Aura', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Durability', 'Electricity Resistance', 'Endurance', 'Energy Beams', 'Energy Blasts', 'Energy Resistance', 'Fire Resistance', 'Flight', 'Heat Generation', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Jump', 'Levitation', 'Longevity', 'Marksmanship', 'Master Martial Artist', 'Mind Control Resistance', 'Pressure Points', 'Radiation Immunity', 'Reflexes', 'Stamina', 'Stealth', 'Super Speed', 'Super Strength', 'Transformation', 'Afterimage Creation', 'Chi Manipulation', 'Danger Sense', 'Energy Absorption', 'Energy Manipulation', 'Explosion Manipulation', 'Extrasensory Perception', 'Illumination', 'Indomitable Will', 'Interstellar Travel', 'Light Control', 'Master Tactician', 'Power Mimicry', 'Power Sense', 'Radar Sense', 'Rage Power', 'Reactive Power Level', 'Regeneration', 'Seismic Power', 'Self-Destruction', 'Super Breath', 'Telekinesis', 'Telepathy Resistance', 'Teleportation', 'Weapons Master', 'Weather Control', 'Accelerated Development', 'Adaptation', 'Awakened Power', 'Clairvoyance', 'Existence Erasure Resistance', 'Self-Sustenance', 'Wind Control']",DB - Dragon Ball Verse,,,,,,-,-,,
