,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Cassidy,/cassidy/10-26548/,Proinsias Cassidy,60,13,11,10,30,60,"['Durability', 'Stamina', 'Super Speed', 'Super Strength', 'Accelerated Healing', 'Agility', 'Jump', 'Longevity', 'Reflexes', 'Stealth', 'Toxin and Disease Resistance', 'Immortality']",Preacher - Preacher Series (2016-2019),,,,Neutral,Male,-,-,-,-
1,Cassie Cage,/cassie-cage/10-11499/,Cassandra Carlton Cage,55,30,50,40,60,90,"['Acrobatics', 'Agility', 'Durability', 'Energy Manipulation', 'Master Martial Artist', 'Super Strength', 'Technopath/Cyberpath', 'Weapons Master', 'Afterimage Creation', 'Aura', 'Awakened Power', 'Damage Boost', 'Divine Powers', 'Explosion Manipulation', 'Force Fields', 'Gadget Usage', 'Instinctive Reaction', 'Marksmanship', 'Statistics Amplification', 'Summoning', 'Technological Possession', 'Electrokinesis', 'Projection']",MK - Mortal Kombat,,"Los Angeles, California, United States (Earthrealm)",Mortal Kombat X,Good,Female,"173 cm • 5'8.1""",63.5 kg • 140 lbs,Blue,Blond
2,Cassie Hack,/cassie-hack/10-15888/,Cassie Hack,0,0,0,0,0,0,,,,,Euthanized April 2004,Bad,Female,-,-,Blue,Black
3,Cassie Lang,/cassie-lang/10-39513/,Cassandra Lang,0,0,0,0,0,0,,Earth-9907 - Red Skull Won WWII,,,,,,-,-,,
4,Cassie Lockheart,/cassie-lockheart/10-42216/,,0,0,0,0,0,0,,Freezing - Freezing,,,,,,-,-,,
5,Cassiopeia,/cassiopeia/10-45401/,Cassiopeia Du Couteau,65,25,8,20,60,35,"['Petrification', 'Social Influencing', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Venomous Bite', 'Acid Manipulation', 'Acidic Spit', 'Animal Attributes', 'Enhanced Smell', 'Magic', 'Acid Resistants', 'Agility', 'Animal Oriented Powers', 'Damage Boost', 'Jaw Strength', 'Large Size', 'Statistics Amplification', 'Status Effect Inducement', 'Vitakinesis']",League Of Legends - League of Legends,,"Noxus Prime, Noxus",,Bad,Female,-,-,Yellow,-
6,Cast Iron,/cast-iron/10-29388/,Milos Stojakovic,0,0,0,0,0,0,,Invincible,,,,,,-,-,,
7,Caster,/caster/10-40151/,Grand Caster,100,100,100,100,100,100,['Nigh-Omnipotence'],Nasuverse,,,,,,-,-,,
8,Castiel,/castiel/10-16310/,,0,0,0,0,0,0,,Supernatural - Supernatural Series Universe,,Heaven,,Good,,"180.3 cm • 5'11""",77.1 kg • 169.98 lbs,Blue,Brown / Black
9,Castle Bat,/castle-bat/10-23905/,Bruce Wayne,0,0,0,0,0,0,,DM - Dark Multiverse,,,,Bad,-,-,-,-,-
