,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Highfather,/highfather/10-47762/,Izaya,0,0,0,0,0,0,,Injustice - Injustice (2013-2017 Games and Comics),,,,,,-,-,,
1,Highfather,/highfather/10-47899/,Izaya,0,0,0,0,0,0,,Young Justice - Young Justice (2010- TV Series),,,,,,-,-,,
2,Highfather (Life Equation),/highfather-life-equation/10-20282/,Izaya,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Omnipresence', 'Omniscience']",,,,,,,-,-,,
3,Highfather (True Form),/highfather-true-form/10-20375/,Izaya,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence']",Prime Earth - Prime DC Comics Universe,,,,Good,Male,"193.1 cm • 6'4""",102.97 kg • 227 lbs,Grey,White
4,Highfather Odin,/highfather-odin/10-22002/,Odin Borson,100,100,100,100,100,100,"['Accelerated Healing', 'Age Manipulation', 'Agility', 'Astral Projection', 'Astral Trap', 'Astral Travel', 'Banish', 'Clairvoyance', 'Cold Resistance', 'Corruption', 'Corruption Resistance', 'Creation', 'Curse Manipulation', 'Curse Resistance', 'Danger Sense', 'Dimensional Travel', 'Durability', 'Electricity Absorption', 'Electricity Resistance', 'Electrokinesis', 'Element Control', 'Endurance', 'Energy Absorption', 'Energy Armor', 'Energy Beams', 'Energy Blasts', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Condition', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Fire Control', 'Fire Resistance', 'Flight', 'Force Fields', 'Godly Physiology', 'Heat Generation', 'Heat Resistance', 'Illusion Resistance', 'Illusions', 'Immortality', 'Indomitable Will', 'Intelligence', 'Interstellar Travel', 'Invulnerability', 'Jump', 'Levitation', 'Light Control', 'Longevity', 'Madness Manipulation', 'Magic', 'Magic Absorption', 'Magic Resistance', 'Master Martial Artist', 'Master Tactician', 'Matter Absorption', 'Matter Manipulation', 'Memory Manipulation', 'Mind Control Resistance', 'Molecular Manipulation', 'Morality Manipulation', 'Odin Force', 'Omnilingualism', 'Possession', 'Possession Resistance', 'Power Bestowal', 'Psionic Powers', 'Radiation Immunity', 'Reality Warping', 'Reality Warping Resistance', 'Reflexes', 'Regeneration', 'Regeneration Negation', 'Resurrection', 'Self-Sustenance', 'Shapeshifting', 'Size Changing', 'Soul Manipulation', 'Soul Resistance', 'Space Survivability', 'Spaceflight', 'Spatial Awareness', 'Spatial Communication', 'Stamina', 'Summoning', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Telepathy Resistance', 'Teleportation', 'Time Manipulation Resistance', 'Time Travel', 'Toxin and Disease Control', 'Toxin and Disease Resistance', 'Unholy Resistance', 'Vision - Heat', 'Vitakinesis', 'Weapon Creation', 'Weapon Summoning', 'Weapon-based Powers', 'Weapons Master', 'Weather Control', 'Will Of God', 'Wind Control', 'Ability Shift', 'Accelerated Development', 'Adaptation', 'Afterimage Creation', 'Animal Control', 'Animation', 'Anti-Gravity', 'Antiforce Manipulation', 'Antimatter Manipulation', 'Attack Negation', 'Attack Reflection', 'Avatar Creation', 'Berserk Mode', 'Black Hole Manipulation', 'Blessed', 'Body Puppetry', 'Bullet Time', 'Camouflage', 'Causality Manipulation', 'Causality Resistance', 'Cloaking', 'Cloning', 'Conceptual Manipulation', 'Cosmic Awareness', 'Damage Reduction', 'Darkforce Manipulation', 'Dexterity', 'Dimensional Awareness', 'Divine Powers', 'Divinity', 'Dream Manipulation', 'Duplication', 'Durability Negation', 'Emotional Power Up', 'Empathy', 'Energy Constructs', 'Existence Erasure', 'Existence Erasure Resistance', 'Explosion Manipulation', 'Extrasensory Perception', 'Fate Manipulation', 'Fate Resistance', 'Fear Inducement', 'Fear Manipulation', 'Hellfire Resistance', 'Holy Resistance', 'Homing Attack', 'Hypnokinesis', 'Immortality Negation', 'Intangibility', 'Invisibility', 'Large Size', 'Latent Abilities', 'Life Manipulation', 'Luck', 'Marksmanship', 'Melting', 'Mind Blast', 'Mind Control', 'Mind Transfer', 'Necromancy', 'Non-Physical Interaction', 'Paralysis', 'Phasing', 'Physics Manipulation', 'Pocket Dimensions', 'Portal Creation', 'Power Absorption', 'Power Absorption Immunity', 'Power Augmentation', 'Power Mimicry Immunity', 'Power Nullifier', 'Power Sense', 'Precognition', 'Preparation', 'Projection', 'Rage Power', 'Sealing', 'Shadow Manipulation', 'Shockwaves Generation', 'Sleep Manipulation', 'Spatial Manipulation', 'Stands', 'Stealth', 'Subjective Reality', 'Super Breath', 'Swordsmanship', 'Terrakinesis', 'Time Manipulation', 'Transformation', 'Underwater breathing', 'Vision - Cryo', 'Vision - Infrared', 'Vision - Microscopic', 'Vision - Night', 'Vision - Telescopic', 'Vision - Thermal', 'Vortex Creation', 'Water Control', 'Willpower Inducement', 'Willpower Manipulation', 'Wishing', 'Death Manipulation', 'Death Touch', 'Rune Magic']",Earth-9602 - Amalgam Universe,,,"Bullets and Bracelets #1 (April, 1996)",Good,Male,-,-,,White
5,Highlander,/highlander/10-15114/,Connor MacLeod,0,0,0,0,0,0,,,,,,Good,Male,-,-,-,-
6,Highsinger,/highsinger/10-45530/,C-21 Highsinger,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
7,Hightide (Autobot),/hightide-autobot/10-33496/,Hightide,0,0,0,0,0,0,,"Rescue Bots - Rescue Bots, Transformers in disguise",,,,,,-,-,,
8,Hightower,/hightower/10-41617/,,0,0,0,0,0,0,,Earth-50 - Wildstorm Universe,,,,,,-,-,,
9,Hijikata,/hijikata/10-43186/,,0,0,0,0,0,0,,Senran Kagura - Senran Kagura,,,,,,-,-,,
10,Hijikata Toushirou,/hijikata-toushirou/10-41292/,,0,0,0,0,0,0,,Gintama - Gintama Universe,,,,,,-,-,,
11,Hijiri Kasuga,/hijiri-kasuga/10-40002/,Kasuga Hijiri,0,0,0,0,0,0,,Trinity Seven - Trinity Seven,,,,,,-,-,,
12,Hijirimaru,/hijirimaru/10-34027/,,50,80,30,45,70,75,"['Accelerated Healing', 'Cold Resistance', 'Demon Physiology', 'Electricity Resistance', 'Endurance', 'Extrasensory Perception', 'Heat Resistance', 'Jump', 'Longevity', 'Power Sense', 'Reflexes', 'Sand Manipulation', 'Statistics Amplification', 'Toxin and Disease Resistance', 'Weapon Summoning', 'Attack Reflection', 'Aura', 'Corruption Resistance', 'Damage Boost', 'Energy Absorption', 'Energy Resistance', 'Enhanced Condition', 'Fear Inducement', 'Fire Resistance', 'Invulnerability', 'Marksmanship', 'Non-Physical Interaction', 'Portal Creation', 'Possession', 'Possession Resistance', 'Power Absorption', 'Regeneration', 'Soul Resistance', 'Transformation', 'Weapon Creation', 'Acrobatics', 'Agility', 'Attack Negation', 'Corruption', 'Curse Manipulation', 'Curse Resistance', 'Dimensional Travel', 'Exorcism', 'Holy Resistance', 'Magic Resistance', 'Master Martial Artist', 'Petrification', 'Power Bestowal', 'Radiation Immunity', 'Rage Inducement', 'Soul Manipulation', 'Terrakinesis', 'Unholy Manipulation', 'Unholy Resistance']",Twin Star Exorcists - Twin Star Exorcists Universe,,Magano,,Bad,Male,"186 cm • 6'1.2""",72 kg • 158.73 lbs,-,-
13,Hikage,/hikage/10-39375/,,0,0,0,0,0,0,,Fire Force - Fire Force Universe,,,,,,-,-,,
14,Hikage,/hikage/10-43137/,,0,0,0,0,0,0,,Senran Kagura - Senran Kagura,,,,,,-,-,,
15,Hikaru Hizashi,/hikaru-hizashi/10-24822/,Hikaru Hizashi,55,5,5,6,5,50,"['Acrobatics', 'Agility', 'Aura', 'Awakened Power', 'Emotional Power Up', 'Indomitable Will', 'Information Analysis', 'Intelligence', 'Master Tactician', 'Reflexes', 'Stamina', 'Damage Boost', 'Preparation', 'Illumination', 'Power Sense', 'Rage Power']",Beyblade,,,Beyblade Revolution! (Anime),Good,Male,-,-,Green,Blue
16,Hikaru Oobayashi,/hikaru-oobayashi/10-35933/,,0,0,0,0,0,0,,Ksliw - Kaguya-sama Love Is War,,,,,,-,-,,
17,Hikaru Shidou,/hikaru-shidou/10-22635/,,55,55,35,30,40,45,"['Fire Control', 'Flight', 'Magic']",MKR - Magic Knight Rayearth,,,,Good,Female,"145 cm • 4'9.1""",-,Red,Red
18,Hikaru Sulu,/hikaru-sulu/10-10571/,,0,0,0,0,0,0,,Star Trek - Star Trek,Hikaru Kato Sulu,,,Good,Male,"172.7 cm • 5'8""",65.8 kg • 145.06 lbs,Brown,Black
19,Hikawa,/hikawa/10-30748/,,55,25,25,9,30,20,"['Accelerated Healing', 'Agility', 'Dexterity', 'Longevity', 'Supernatural Condition', 'Cold Resistance', 'Electricity Resistance', 'Fire Resistance', 'Heat Resistance', 'Nanotechnology', 'Natural Weapons', 'Stealth', 'Toxin and Disease Resistance']",Gleipnir - Gleipnir Universe,,,,Bad,Female,-,-,-,-
20,Hiko Seijuro,/hiko-seijuro/10-31940/,,0,0,0,0,0,0,,RKFS - Rurouni Kenshin Film Series,,,,Good,Male,-,-,Black,Black
21,Hikoichi Tanuma,/hikoichi-tanuma/10-47623/,,0,0,0,0,0,0,,Baki - Baki the Grappler Universe,,,,,,-,-,,
22,Hikone Ubuginu,/hikone-ubuginu/10-44212/,,60,75,80,55,70,100,"['Acrobatics', 'Aura', 'Banish', 'Dexterity', 'Durability', 'Endurance', 'Enhanced Hearing', 'Enhanced Memory', 'Enhanced Sight', 'Enhanced Smell', 'Enhanced Touch', 'Jump', 'Master Martial Artist', 'Non-Physical Interaction', 'Pain Suppression', 'Paralysis', 'Reactive Power Level', 'Reflexes', 'Soul Resistance', 'Stamina', 'Statistics Amplification', 'Summoning', 'Super Speed', 'Super Strength', 'Swordsmanship', 'Weapons Master', 'Accelerated Development', 'Accelerated Healing', 'Blood Manipulation', 'Dimensional Travel', 'Durability Negation', 'Extrasensory Perception', 'Flight', 'Immortality', 'Intangibility', 'Invisibility', 'Levitation', 'Regeneration', 'Regeneration Negation', 'Soul Manipulation', 'Spatial Awareness', 'Status Effect Inducement', 'Transformation']",Bleach - Bleach,,,Bleach: Brave Souls,Good,-,"121 cm • 3'11.6""",-,-,-
23,Hilda Henriquez,/hilda-henriquez/10-34707/,,0,0,0,0,0,0,,God Eater,,,,,,-,-,,
24,Hilda Spellman,/hilda-spellman/10-35088/,,0,0,0,0,0,0,,Archie Horror - Archie Horror,,,,,,-,-,,
25,Hilde,/hilde/10-49445/,Hildegard Von Krone,0,0,0,0,0,0,,Soul Calibur - Soul Calibur Universe,,,,,,-,-,,
26,Hilde Dickhaut,/hilde-dickhaut/10-38130/,,0,0,0,0,0,0,,Black Butler - Black Butler,,,,,,-,-,,
27,Hildegarde,/hildegarde/10-23841/,Hildegarde,60,50,75,80,80,85,"['Accelerated Healing', 'Acrobatics', 'Agility', 'Berserk Mode', 'Cold Resistance', 'Dexterity', 'Dimensional Travel', 'Durability', 'Endurance', 'Enhanced Hearing', 'Enhanced Sight', 'Fire Resistance', 'Heat Resistance', 'Intelligence', 'Invulnerability', 'Longevity', 'Marksmanship', 'Master Tactician', 'Reflexes', 'Stamina', 'Super Speed', 'Super Strength', 'Weapon-based Powers', 'Weapons Master', 'Adaptation', 'Animal Control', 'Banish', 'Clairvoyance', 'Jump', 'Magic', 'Magic Resistance', 'Master Martial Artist', 'Necromancy', 'Omnilingualism', 'Power Sense', 'Precognition', 'Teleportation', 'Toxin and Disease Resistance']",Earth-616 - Prime Marvel Universe,Hildegarde,Asgard,"Journey into Mystery #91 (April, 1963)",-,Female,-,-,-,Blond
28,Hill Marvel,/hill-marvel/10-41345/,,0,0,0,0,0,0,,"Earth-5 - Thunderworld, Earth-S, Fawcett Universe",,,,,,-,-,,
29,HIM,/him/10-23209/,,85,100,100,100,100,40,"['Acid Manipulation', 'Animal Control', 'Animation', 'Clairvoyance', 'Cosmic Awareness', 'Creation', 'Darkforce Manipulation', 'Dimensional Awareness', 'Dream Manipulation', 'Durability', 'Elasticity', 'Electrokinesis', 'Emotional Power Up', 'Empathy', 'Energy Beams', 'Energy Blasts', 'Fear Inducement', 'Fear Manipulation', 'Fire Control', 'Fire Resistance', 'Flight', 'Heat Generation', 'Hellfire Manipulation', 'Hellfire Resistance', 'Hypnokinesis', 'Illusions', 'Immortality', 'Insanity', 'Intelligence', 'Invulnerability', 'Life Manipulation', 'Longevity', 'Madness Manipulation', 'Magic', 'Memory Manipulation', 'Mind Control', 'Peak Human Condition', 'Plant Control', 'Portal Creation', 'Possession', 'Reality Warping', 'Resurrection', 'Shapeshifting', 'Size Changing', 'Smoke Manipulation', 'Spatial Manipulation', 'Stamina', 'Summoning', 'Super Breath', 'Super Speed', 'Super Strength', 'Telekinesis', 'Telepathy', 'Teleportation', 'Terrakinesis', 'Transformation', 'Vision - Heat', 'Weather Control', 'Accelerated Development', 'Accelerated Healing', 'Acidic Spit', 'Agility', 'Animal Attributes', 'Berserk Mode', 'Cold Resistance', 'Danger Sense', 'Dexterity', 'Electricity Resistance', 'Endurance', 'Energy Absorption', 'Energy Manipulation', 'Energy Resistance', 'Enhanced Hearing', 'Enhanced Sight', 'Enhanced Smell', 'Heat Resistance', 'Indomitable Will', 'Jump', 'Levitation', 'Magic Resistance', 'Natural Weapons', 'Radiation Immunity', 'Rage Power', 'Reactive Power Level', 'Reflexes', 'Self-Sustenance', 'Spatial Awareness', 'Statistics Amplification', 'The Fourth Wall', 'Toon Force', 'Toxin and Disease Resistance', 'Vehicular Mastery', 'Seismic Power', 'Stealth', 'Time Manipulation']",Powerpuff Girls,,,"Season 1, Episode 3A. Powerpuff Girls(OG)",Bad,Male,-,-,Yellow,Black
30,Himawari Uzumaki,/himawari-uzumaki/10-22336/,Uzumaki Himawari,0,0,0,0,0,0,,"Naruto - Naruto, shippuden, Boruto",,,,Good,Female,"96.5 cm • 3'2""",23.1 kg • 50.93 lbs,Blue,Black
31,Himegami Aisa,/himegami-aisa/10-32270/,Himegami Aisa,0,0,0,0,0,0,,Toaru Universe - A Certain Magical Index Universe,,,Light Novel: Toaru Majutsu no Index - Volume 02,Good,Female,"160 cm • 5'3""",-,Purple,Black
32,Himeno,/himeno/10-31656/,,0,0,0,0,0,0,,Chainsaw Man - Chainsaw Man,,,,,,-,-,,
33,Himiko Toga,/himiko-toga/10-19543/,Himiko Toga,55,25,30,15,50,70,"['Acrobatics', 'Agility', 'Master Martial Artist', 'Power Mimicry', 'Reflexes', 'Shapeshifting', 'Stealth', 'Transformation', 'Weapons Master']",MHA - My Hero Academia,,,Manga: My Hero Academia - Chapter #57,Bad,Female,"157 cm • 5'1.8""",-,Gold,Blond
34,Himiko Yumeno,/himiko-yumeno/10-41463/,,0,0,0,0,0,0,,Danganronpa - Danganronpa,,,,,,-,-,,
35,Himon,/himon/10-18714/,,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
36,Himura Kenshin,/himura-kenshin/10-27147/,,65,13,30,25,35,95,"['Acrobatics', 'Bloodlust', 'Master Martial Artist', 'Master Tactician', 'Reflexes', 'Stamina', 'Stealth', 'Swordsmanship', 'Weapons Master', 'Aura', 'Chi Manipulation', 'Dexterity', 'Endurance', 'Fear Inducement', 'Fear Manipulation', 'Jump', 'Longevity', 'Multiple Personalities', 'Pain Suppression', 'Precognition', 'Social Influencing', 'Statistics Amplification', 'Wind Control']",Rurōni Kenshin Universe - Rurōni Kenshin Universe,,,Manga: Rur?ni Kenshin - Chapter #1,Good,Male,"158 cm • 5'2.2""",48 kg • 105.82 lbs,Purple,Auburn
37,Himuro Ryo,/himuro-ryo/10-49900/,,0,0,0,0,0,0,,Kenganverse - Kengan Ashura,,,,,,-,-,,
38,Hina,/hina/10-44924/,,0,0,0,0,0,0,,OP - One Piece Verse,,,,-,Female,-,-,Black,Pink
39,Hinami Fueguchi,/hinami-fueguchi/10-26713/,,0,0,0,0,0,0,,Tokyo Ghoul - Tokyo Ghoul Verse,,,,,,-,-,,
