,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Elle Bishop,/elle-bishop/10-1021/,Eleanor Bishop,0,0,0,0,0,0,,Heroes - Heroes,Eleanor Zoe Bishop,,Heroes S02E05 - Fight or Flight,Bad,Female,-,-,Blue,Blond
1,Elle Driver,/elle-driver/10-25484/,,0,0,0,0,0,0,,Kill Bill,,,,,,-,-,,
2,Elle Karen,/elle-karen/10-43391/,,0,0,0,0,0,0,,B&S - Blade & Soul,,,,,,-,-,,
3,Ellen,/ellen/10-43489/,,0,0,0,0,0,0,,KUF - Kingdom Under Fire,,,,,,-,-,,
4,Ellen,/ellen/10-48328/,Ellen Yin,0,0,0,0,0,0,,DCAU - DC Animated Universe,,,The Batman S1E01,Good,Female,-,-,Brown,Black
5,Ellen,/ellen/10-49753/,Ellen,0,0,0,0,0,0,,Touhou - Touhou Universe,,,,,,-,-,,
6,Ellen Brandt,/ellen-brandt/10-31976/,,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
7,Ellen Dolan,/ellen-dolan/10-24311/,,0,0,0,0,0,0,,,,,,,,-,-,,
8,Ellen Harvelle,/ellen-harvelle/10-44724/,,0,0,0,0,0,0,,Supernatural - Supernatural Series Universe,,,,,,-,-,,
9,Ellen Ripley,/ellen-ripley/10-20816/,,0,0,0,0,0,0,,Alien - Alien,,,,Good,Female,-,-,-,-
10,Ellery Nixon,/ellery-nixon/10-38119/,,0,0,0,0,0,0,,Black Butler - Black Butler,,,,,,-,-,,
11,Ellic,/ellic/10-38631/,,0,0,0,0,0,0,,TLWH - The Last Witch Hunter,,,,,,-,-,,
12,Ellie,/ellie/10-15830/,Chantinelle,0,0,0,0,0,0,,Prime Earth - Prime DC Comics Universe,,,,,,-,-,,
13,Ellie,/ellie/10-23361/,Eleanor Roosevelt Stuart,0,0,0,0,0,0,,Vertigo - Vertigo Universe,,,,,,-,-,,
14,Ellie,/ellie/10-17348/,,60,1,8,8,10,40,"['Marksmanship', 'Stamina', 'Stealth', 'Accelerated Healing', 'Toxin and Disease Resistance', 'Weapon Creation', 'Weapons Master', 'Enhanced Hearing', 'Explosion Manipulation']",The Last Of Us - The Last of Us Universe,,,,-,-,-,-,-,-
15,Ellie,/ellie/10-37064/,,0,0,0,0,0,0,,Ice Age - The Ice Age,,,,,,-,-,,
16,Ellie Bartowski,/ellie-bartowski/10-38238/,Ellie Bartowski,60,1,6,5,5,10,"['Intelligence', 'Peak Human Condition', 'Stamina', 'Endurance']",Chuck - Chuck,Eleanor Faye Woodcomb,,"Chuck Versus the Intersect (Pilot, S1E1)",Good,Female,-,-,Hazel,Brown
17,Ellie Camacho,/ellie-camacho/10-34254/,Eleanor Camacho,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
18,Ellie Comacho,/ellie-comacho/10-42802/,Eleanor Comacho,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
19,Ellie Langford,/ellie-langford/10-48747/,,0,0,0,0,0,0,,Dead Space,,,,,,-,-,,
20,Ellie Sattler,/ellie-sattler/10-17778/,Ellie Sattler,0,0,0,0,0,0,,,,,,,,-,-,,
21,Ellie Whedon,/ellie-whedon/10-42016/,Ellie Whedon,0,0,0,0,0,0,,Locke And Key - Locke and Key,,,,,,-,-,,
22,Ellil,/ellil/10-44831/,Ellil,100,100,100,100,100,100,"['Nigh-Omnipotence', 'Nigh-Omnipresence', 'Nigh-Omniscience']",WOD - World of Darkness,,,,,,-,-,,
23,Elliot Alderson,/elliot-alderson/10-21811/,,0,0,0,0,0,0,,,,,,,,-,-,,
24,Elliot Carver,/elliot-carver/10-38702/,,0,0,0,0,0,0,,James Bond - James Bond,,,,,,-,-,,
25,Ellis,/ellis/10-24637/,Ellis Baker,0,0,0,0,0,0,,,,,,,,-,-,,
26,Ellis Brent,/ellis-brent/10-28668/,Ellis Brent,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
