,name,href,identity,intelligence,strength,speed,durability,power,combat,powers,universe,full name,place of birth,first appearance,alignment,gender,height,weight,eye color,hair color
0,Sachiko Kawamura,/sachiko-kawamura/10-42574/,,0,0,0,0,0,0,,Nana,,,,,,-,-,,
1,Sachio,/sachio/10-35365/,,0,0,0,0,0,0,,Megalo Box,,,,,,-,-,,
2,Sack,/sack/10-24727/,,0,0,0,0,0,0,,,,,,,,-,-,,
3,Sacrilege,/sacrilege/10-35736/,,0,0,0,0,0,0,,,,,,,,-,-,,
4,Sadao Maou,/sadao-maou/10-32363/,Sadao Maou,0,0,0,0,0,0,,TDisaPT - The Devil Is a Part-Timer!,,,,-,Male,-,-,-,-
5,Sadayo Suzumura,/sadayo-suzumura/10-35460/,Suzumura Sadayo,0,0,0,0,0,0,,Gantz - Gantz,,,,,,-,-,,
6,Sadie,/sadie/10-40340/,,0,0,0,0,0,0,,Total Drama,,,,,,-,-,,
7,Sadie,/sadie/10-36021/,,0,0,0,0,0,0,,TPN - The Promised Neverland,,,,,,-,-,,
8,Sadie Kane,/sadie-kane/10-16039/,Sadie Kane,60,20,25,30,60,65,"['Animal Oriented Powers', 'Durability', 'Peak Human Condition', 'Stamina', 'Super Speed', 'Super Strength', 'Transformation', 'Ability Shift', 'Acrobatics', 'Agility', 'Animal Attributes', 'Astral Projection', 'Astral Travel', 'Audio Control', 'Clairvoyance', 'Dexterity', 'Endurance', 'Energy Blasts', 'Enhanced Condition', 'Explosion Manipulation', 'Flight', 'Force Fields', 'Illumination', 'Indomitable Will', 'Jump', 'Latent Abilities', 'Light Control', 'Magic', 'Master Martial Artist', 'Master Tactician', 'Portal Creation', 'Reflexes', 'Sleep Manipulation', 'Stealth', 'Summoning', 'Weapons Master', 'Cosmic Awareness', 'Creation', 'Dimension Storage', 'Dimensional Awareness', 'Divine Powers', 'Memory Manipulation', 'Pocket Dimensions', 'Spatial Awareness', 'Spatial Manipulation', 'Telekinesis', 'Vision - Night']",PJO - Percy Jackson & the Olympians,Sadie Kane,"Los Angeles, California",The Red Pyramid,Good,Female,"167.6 cm • 5'6""",-,Blue,Blond
9,Sadist,/sadist/10-49195/,,20,60,6,12,60,20,,TEW - The Evil Within Universe,Sadist,,The Evil Within,Bad,Male,"222 cm • 7'3.4""",63.5 kg • 139.99 lbs,-,-
10,Sadness,/sadness/10-25158/,The Whills,100,100,100,100,100,100,['Nigh-Omnipotence'],Star Wars - Star Wars Universe,,,,-,-,-,-,-,-
11,Sadola,/sadola/10-40930/,Sadola,40,75,20,30,45,40,"['Large Size', 'Natural Armor', 'Natural Weapons', 'Smoke Manipulation', 'Cold Resistance', 'Electricity Resistance', 'Fire Resistance', 'Heat Resistance', 'Instinctive Reaction', 'Reflexes', 'Toxin and Disease Resistance', 'Elasticity', 'Energy Resistance', 'Jaw Strength', 'Multiple Limbs']",USU - Ultra Series Universe,,Planet Earth/Boris,Return of Ultraman (1971),Neutral,Other,"60 m • 196'10.2""","24,000 ton • 52,910,942.88 lbs",Yellow,No Hair
12,Sadurang,/sadurang/10-40917/,Sadurang,0,0,0,0,0,0,,Earth-616 - Prime Marvel Universe,,,,,,-,-,,
13,Saeko,/saeko/10-39403/,,0,0,0,0,0,0,,Fire Force - Fire Force Universe,,,,,,-,-,,
14,Saeko Busujima,/saeko-busujima/10-31760/,,0,0,0,0,0,0,,HoD - Highschool of the Dead,,,,,,-,-,,
15,Saeko Nogami,/saeko-nogami/10-44389/,,0,0,0,0,0,0,,City Hunter - City Hunter Universe,,,"City Hunter Season 1, Episode 8",Good,Female,-,-,Blue,Blue
16,Saelt-Marae,/saelt-marae/10-29003/,,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
17,Saemon Kisaragi,/saemon-kisaragi/10-36784/,,0,0,0,0,0,0,,Basilisk - Basilisk,,,,,,-,-,,
18,Saesee Tiin,/saesee-tiin/10-10688/,,0,0,0,0,0,0,,Star Wars - Star Wars Universe,,,,,,-,-,,
19,Safari Joe,/safari-joe/10-48198/,,0,0,0,0,0,0,,Thundercats,,,,,,-,-,,
20,Saffron,/saffron/10-50280/,Saffron,0,0,0,0,0,0,,Ranma - Ranma ½,,,,,,-,-,,
21,Safi'jiiva,/safijiiva/10-48288/,,0,0,0,0,0,0,,MH - Monster Hunter,,,,,,-,-,,
22,Safin,/safin/10-26073/,Lyutsifer Safin,0,0,0,0,0,0,,James Bond - James Bond,Lyutsifer Safin,,No Time to Die (2021 Movie),-,Male,"175 cm • 5'8.9""",-,Brown,Black
23,Saganbo (Moro Empowerment),/saganbo-moro-empowerment/10-49035/,,60,100,100,100,100,85,,DB - Dragon Ball Verse,,,,Bad,Male,-,-,Purple,Yellow
24,Sagat,/sagat/10-11039/,,60,30,25,20,40,90,,Street Fighter,,,,Good,Male,"226.1 cm • 7'5""",149.7 kg • 330.03 lbs,,
25,Sage,/sage/10-25677/,,60,1,5,9,30,30,"['Accelerated Healing', 'Durability', 'Intelligence', 'Magic', 'Marksmanship', 'Necromancy', 'Stamina', 'Vitakinesis', 'Agility', 'Empathy', 'Reflexes', 'Master Tactician', 'Non-Physical Interaction', 'Telepathy']",,,,,,,-,-,,
